I 200
J 20
bounds (0, 100)
cv 1.0
D 100
k 5
t 3
FLR 0.6
FCR 10
abounds (80, 120)

a 
100.0 109.0 98.0 
128.0 98.0 100.0 
109.0 94.0 99.0 
88.0 99.0 107.0 
96.0 94.0 123.0 
112.0 111.0 111.0 
111.0 111.0 125.0 
121.0 108.0 97.0 
107.0 87.0 104.0 
103.0 102.0 112.0 
95.0 98.0 114.0 
110.0 110.0 116.0 
99.0 93.0 95.0 
119.0 93.0 115.0 
94.0 98.0 94.0 
109.0 97.0 107.0 
100.0 82.0 100.0 
92.0 95.0 112.0 
111.0 96.0 115.0 
120.0 98.0 113.0 
116.0 115.0 103.0 
112.0 115.0 103.0 
107.0 107.0 106.0 
135.0 99.0 90.0 
95.0 110.0 122.0 
124.0 120.0 121.0 
92.0 89.0 98.0 
120.0 98.0 104.0 
98.0 114.0 126.0 
111.0 103.0 109.0 
102.0 98.0 103.0 
120.0 91.0 93.0 
119.0 119.0 95.0 
94.0 109.0 113.0 
114.0 107.0 126.0 
116.0 105.0 87.0 
114.0 120.0 108.0 
120.0 108.0 93.0 
108.0 89.0 93.0 
108.0 106.0 104.0 
114.0 100.0 117.0 
136.0 110.0 87.0 
111.0 103.0 118.0 
94.0 91.0 111.0 
130.0 102.0 101.0 
102.0 102.0 103.0 
108.0 106.0 111.0 
100.0 96.0 117.0 
106.0 93.0 101.0 
107.0 104.0 116.0 
104.0 95.0 114.0 
104.0 120.0 129.0 
122.0 116.0 103.0 
94.0 106.0 127.0 
93.0 97.0 109.0 
111.0 111.0 119.0 
102.0 102.0 128.0 
115.0 106.0 100.0 
119.0 98.0 113.0 
94.0 103.0 106.0 
109.0 93.0 90.0 
112.0 92.0 119.0 
114.0 103.0 106.0 
107.0 112.0 102.0 
118.0 92.0 107.0 
78.0 111.0 94.0 
103.0 108.0 109.0 
111.0 117.0 109.0 
110.0 102.0 106.0 
97.0 98.0 94.0 
100.0 95.0 108.0 
103.0 111.0 101.0 
105.0 102.0 126.0 
116.0 111.0 83.0 
113.0 100.0 108.0 
106.0 97.0 92.0 
96.0 98.0 103.0 
108.0 108.0 119.0 
97.0 110.0 89.0 
91.0 109.0 107.0 
109.0 114.0 99.0 
112.0 109.0 93.0 
103.0 121.0 92.0 
106.0 119.0 103.0 
83.0 99.0 103.0 
109.0 101.0 114.0 
103.0 124.0 106.0 
109.0 98.0 123.0 
97.0 122.0 97.0 
86.0 112.0 95.0 
113.0 126.0 121.0 
105.0 99.0 103.0 
108.0 115.0 93.0 
109.0 96.0 121.0 
104.0 106.0 118.0 
109.0 105.0 113.0 
126.0 103.0 109.0 
92.0 136.0 96.0 
110.0 115.0 102.0 
120.0 107.0 90.0 
110.0 102.0 107.0 
98.0 113.0 103.0 
93.0 107.0 108.0 
97.0 119.0 114.0 
110.0 109.0 117.0 
95.0 103.0 106.0 
105.0 120.0 92.0 
108.0 102.0 102.0 
97.0 118.0 117.0 
118.0 107.0 113.0 
101.0 124.0 123.0 
113.0 116.0 90.0 
110.0 114.0 124.0 
115.0 106.0 101.0 
111.0 121.0 125.0 
107.0 95.0 111.0 
99.0 113.0 125.0 
99.0 120.0 105.0 
108.0 112.0 113.0 
107.0 113.0 118.0 
105.0 103.0 102.0 
109.0 107.0 98.0 
117.0 129.0 92.0 
115.0 114.0 93.0 
104.0 120.0 107.0 
122.0 102.0 95.0 
103.0 93.0 89.0 
82.0 118.0 91.0 
117.0 116.0 108.0 
130.0 116.0 107.0 
101.0 100.0 121.0 
95.0 89.0 96.0 
114.0 99.0 99.0 
103.0 101.0 113.0 
119.0 115.0 96.0 
98.0 101.0 101.0 
105.0 92.0 112.0 
101.0 102.0 109.0 
120.0 117.0 113.0 
108.0 100.0 110.0 
112.0 102.0 121.0 
91.0 100.0 114.0 
118.0 89.0 101.0 
115.0 109.0 110.0 
105.0 119.0 86.0 
114.0 108.0 99.0 
117.0 117.0 106.0 
97.0 115.0 90.0 
111.0 119.0 95.0 
122.0 111.0 115.0 
108.0 120.0 111.0 
117.0 111.0 112.0 
100.0 97.0 105.0 
112.0 101.0 103.0 
116.0 115.0 116.0 
111.0 82.0 111.0 
92.0 97.0 100.0 
114.0 108.0 92.0 
90.0 116.0 106.0 
108.0 104.0 95.0 
118.0 104.0 113.0 
89.0 104.0 100.0 
108.0 83.0 105.0 
88.0 117.0 105.0 
118.0 113.0 105.0 
99.0 121.0 116.0 
106.0 108.0 101.0 
107.0 129.0 108.0 
108.0 105.0 97.0 
108.0 112.0 111.0 
116.0 117.0 107.0 
95.0 97.0 95.0 
93.0 93.0 109.0 
94.0 98.0 104.0 
108.0 104.0 110.0 
96.0 106.0 116.0 
111.0 119.0 108.0 
109.0 91.0 100.0 
96.0 103.0 112.0 
106.0 117.0 114.0 
94.0 87.0 101.0 
102.0 116.0 117.0 
97.0 104.0 105.0 
117.0 109.0 117.0 
121.0 93.0 90.0 
103.0 104.0 102.0 
125.0 100.0 91.0 
113.0 102.0 100.0 
98.0 93.0 127.0 
109.0 97.0 122.0 
109.0 112.0 93.0 
96.0 108.0 96.0 
108.0 117.0 93.0 
101.0 113.0 117.0 
96.0 94.0 106.0 
108.0 105.0 112.0 
95.0 118.0 102.0 
99.0 103.0 115.0 
91.0 124.0 91.0 
120.0 92.0 122.0 

Icoords
42.2637 39.0025
87.8025 31.4693
16.1558 22.3958
92.0991 83.7433
7.8096 56.2512
14.4892 70.3945
7.0571 42.0205
82.2953 23.1236
42.6743 17.3071
74.143 54.4582
42.103 51.5049
40.2678 0.1078
90.1793 86.5386
26.9191 74.5246
81.8102 44.4007
93.4576 33.6808
90.9965 96.3465
40.1781 50.9225
32.3424 38.5519
13.2634 34.1137
62.7807 24.6226
64.6096 34.6727
