I 200
J 20
bounds (0, 100)
cv 1.5
D 50
k 5
t 3
λbounds (80, 120)

λ 
87.5458 86.3976 113.9899 
111.4782 90.0681 106.0727 
80.4914 113.8101 114.2897 
86.623 116.0564 83.7717 
106.8049 86.1059 88.4908 
86.9237 89.7531 81.0847 
81.1768 85.7311 98.3922 
113.8069 112.999 93.4877 
116.8417 81.0967 98.6323 
89.5593 99.0771 100.4274 
86.4544 117.9181 80.0633 
102.2268 103.007 114.7786 
108.727 85.2473 92.7442 
111.51 83.5623 90.0943 
89.6732 91.077 100.7263 
103.5313 104.4041 86.4447 
81.0966 109.7145 84.7699 
87.3476 117.9684 114.4665 
90.7906 81.2173 94.8714 
95.4292 109.8212 81.2054 
119.5872 92.6922 105.5695 
114.3011 86.0007 117.8042 
106.1031 94.1146 119.1233 
113.3042 103.466 106.7626 
98.0486 94.7754 86.7171 
87.3398 106.6162 91.6129 
85.403 117.6426 94.4187 
100.1315 108.1732 88.8444 
104.8614 94.5446 119.9209 
115.428 83.1608 117.3255 
112.9143 112.9178 114.9511 
90.6012 106.3872 102.1121 
117.6461 94.445 92.6767 
83.5005 80.1223 113.2836 
89.034 100.7333 98.8311 
99.0924 113.7945 94.6047 
91.2277 118.2718 113.2982 
103.2825 112.4757 80.3235 
108.8242 116.4266 114.5922 
110.3121 81.928 114.9848 
104.9764 118.1345 97.5839 
96.9733 92.7899 99.7645 
116.9942 83.1777 93.3127 
118.5509 83.005 114.6557 
118.1895 80.3968 106.3018 
107.0359 88.2674 94.1702 
101.8117 89.1279 115.5267 
80.5184 118.2773 115.973 
80.7513 85.4971 98.5267 
88.9105 119.5587 85.5601 
104.9576 118.3447 87.7578 
90.1817 83.7356 101.7016 
85.4861 102.2055 115.133 
90.7302 91.9823 86.1181 
111.0549 115.1817 101.6687 
84.2457 93.6138 103.5181 
117.2909 81.1337 108.3412 
116.5888 99.7225 109.9215 
103.2487 110.0802 103.889 
94.6796 100.1356 107.0121 
110.7818 114.3216 114.5863 
103.5832 114.2857 95.3654 
96.2965 98.6951 103.7088 
99.6593 101.9027 114.7556 
102.5774 80.9676 85.4262 
118.614 111.1458 101.7127 
102.2211 98.0724 111.1278 
105.2225 91.011 112.779 
105.8343 108.805 111.814 
113.8675 111.7722 97.8539 
100.7252 88.8312 114.2061 
102.969 117.9885 84.1796 
101.54 89.1762 104.2225 
100.2932 94.5852 116.3081 
97.7637 93.3716 109.9002 
117.4433 85.8514 119.0174 
110.0294 103.3964 88.7464 
110.4655 92.8551 93.0503 
97.8912 98.1203 87.2425 
81.7689 93.6199 118.3411 
