I 150
J 15
bounds (0, 100)
cv 0.5
D 1
k 5
t 3
λbounds (80, 120)

λ 
89.8946 95.6644 95.782 
102.0599 103.6918 80.9335 
105.292 117.0521 100.7062 
118.4352 106.616 111.8436 
93.3255 90.5998 115.3969 
110.5421 118.7341 111.2806 
82.0928 84.116 100.2453 
117.9236 97.8567 111.0019 
105.5225 95.4703 105.7802 
117.7181 98.9743 92.5862 
107.1018 90.1002 83.3773 
90.2749 89.2382 108.4581 
93.1351 100.2975 111.8723 
117.6905 117.9954 115.5089 
83.0884 92.9834 97.8164 
113.2787 87.7303 111.0646 
115.8142 109.9414 98.7 
109.6339 88.9623 85.619 
103.362 81.0572 92.365 
117.9079 100.6227 102.1859 
83.006 97.7361 119.194 
102.8112 104.6996 93.2606 
83.4365 105.746 82.6749 
91.0064 98.9831 99.5329 
102.3879 117.8711 92.4619 
87.6897 117.2857 89.8874 
105.1542 100.2838 98.6738 
87.1259 88.5694 86.4657 
96.6916 108.5626 102.6775 
116.2709 119.9324 93.1438 
94.0561 94.7783 113.8435 
97.1286 85.0123 104.8534 
83.6223 81.4237 94.0513 
104.6052 109.9394 103.2013 
99.8157 90.0764 107.4462 
83.1019 99.7702 118.891 
119.4895 88.6818 91.8379 
98.5667 102.7063 117.059 
108.1133 102.9079 98.6547 
92.271 89.3796 108.6796 
119.3586 82.2091 84.1513 
111.4335 111.6354 81.6158 
107.4078 90.2855 115.9175 
80.2081 90.3269 103.1126 
107.977 92.2188 80.5309 
107.6369 103.9353 88.7155 
111.4797 95.0744 108.8688 
109.9456 98.5873 112.2487 
94.296 88.7588 80.2311 
89.4091 83.7951 109.1596 
101.8767 112.1282 114.8175 
85.81 80.6031 90.568 
87.4494 113.8496 82.9691 
90.3477 111.8652 95.9415 
97.1023 84.1178 111.8948 
107.7231 102.5559 110.3278 
96.2404 102.9128 99.4738 
96.5281 105.5999 115.8057 
97.6778 85.746 105.8362 
98.7431 109.8167 108.6678 
82.6887 97.2859 91.0345 
103.7882 118.2101 82.6708 
116.4959 85.2661 104.8889 
90.0844 88.9044 101.9104 
87.5929 83.4397 95.0295 
104.3532 110.3456 97.5906 
81.9444 106.0561 107.678 
83.8266 104.2971 106.6237 
116.9372 88.1608 119.8145 
104.4624 108.0048 117.7395 
80.5214 103.0339 87.5465 
81.6534 110.9483 105.6533 
118.6998 89.0485 89.9865 
111.9301 110.2575 117.8608 
85.5818 106.9795 109.7031 
83.8363 99.7345 98.3553 
103.3993 88.7923 108.1221 
106.9917 95.3334 102.6902 
101.7929 116.2389 102.602 
94.1319 106.9406 118.3906 
100.5422 97.0534 114.0236 
82.6735 102.0832 95.2978 
104.1304 86.9979 118.6127 
98.5847 115.8596 100.566 
115.3522 90.5354 87.0778 
103.9911 91.2961 80.1778 
91.9035 82.3518 83.8594 
116.1201 101.5627 85.1056 
118.7295 109.491 81.666 
116.5498 104.0858 81.7782 
102.6611 118.7683 92.7257 
95.5021 80.2971 88.3058 
103.7219 108.1503 105.8424 
96.9546 93.6479 101.8291 
87.377 84.2806 117.026 
88.944 104.8082 86.1732 
103.1715 86.6721 108.6692 
