I 250
J 25
bounds (0, 100)
cv 0.5
D 100
k 5
t 3
FLR 0.6
FCR 2
abounds (80, 120)

a 
118.0 94.0 92.0 
109.0 93.0 121.0 
100.0 108.0 100.0 
112.0 93.0 101.0 
99.0 99.0 102.0 
116.0 113.0 112.0 
87.0 105.0 89.0 
110.0 95.0 100.0 
103.0 113.0 104.0 
104.0 92.0 111.0 
103.0 89.0 92.0 
97.0 97.0 104.0 
113.0 94.0 113.0 
106.0 90.0 102.0 
111.0 93.0 88.0 
117.0 125.0 97.0 
107.0 94.0 100.0 
105.0 103.0 114.0 
102.0 89.0 90.0 
101.0 114.0 116.0 
106.0 85.0 96.0 
95.0 111.0 102.0 
118.0 114.0 101.0 
104.0 113.0 87.0 
102.0 97.0 111.0 
98.0 93.0 86.0 
124.0 107.0 109.0 
93.0 88.0 115.0 
108.0 121.0 101.0 
125.0 103.0 107.0 
103.0 126.0 111.0 
91.0 98.0 117.0 
130.0 99.0 94.0 
103.0 98.0 87.0 
93.0 82.0 99.0 
107.0 98.0 111.0 
91.0 86.0 107.0 
109.0 86.0 117.0 
118.0 107.0 110.0 
99.0 105.0 108.0 
102.0 98.0 97.0 
94.0 88.0 96.0 
99.0 117.0 82.0 
125.0 107.0 112.0 
100.0 100.0 116.0 
94.0 99.0 109.0 
108.0 95.0 92.0 
121.0 96.0 109.0 
103.0 105.0 85.0 
108.0 98.0 100.0 
107.0 106.0 92.0 
109.0 108.0 119.0 
106.0 107.0 104.0 
94.0 112.0 114.0 
90.0 95.0 111.0 
95.0 109.0 94.0 
103.0 97.0 121.0 
82.0 122.0 86.0 
112.0 105.0 118.0 
91.0 111.0 127.0 
119.0 93.0 109.0 
117.0 101.0 96.0 
95.0 96.0 96.0 
91.0 104.0 108.0 
110.0 109.0 103.0 
102.0 92.0 97.0 
106.0 90.0 87.0 
85.0 108.0 90.0 
99.0 99.0 94.0 
118.0 103.0 111.0 
92.0 91.0 95.0 
102.0 106.0 101.0 
106.0 112.0 100.0 
106.0 99.0 94.0 
112.0 78.0 102.0 
109.0 102.0 123.0 
111.0 91.0 107.0 
108.0 108.0 91.0 
92.0 96.0 92.0 
92.0 97.0 99.0 
98.0 102.0 103.0 
104.0 105.0 110.0 
99.0 109.0 87.0 
100.0 98.0 93.0 
119.0 101.0 114.0 
121.0 92.0 106.0 
99.0 113.0 121.0 
91.0 112.0 90.0 
88.0 102.0 110.0 
102.0 107.0 108.0 
105.0 102.0 90.0 
85.0 97.0 121.0 
82.0 100.0 111.0 
104.0 111.0 108.0 
99.0 110.0 98.0 
101.0 99.0 102.0 
108.0 104.0 94.0 
106.0 103.0 102.0 
113.0 113.0 104.0 
105.0 80.0 121.0 
92.0 95.0 123.0 
95.0 106.0 109.0 
102.0 83.0 109.0 
105.0 122.0 96.0 
95.0 94.0 90.0 
87.0 99.0 125.0 
90.0 92.0 106.0 
107.0 95.0 108.0 
92.0 114.0 96.0 
116.0 100.0 116.0 
109.0 116.0 117.0 
96.0 109.0 90.0 
97.0 116.0 95.0 
107.0 92.0 103.0 
85.0 103.0 92.0 
102.0 85.0 108.0 
89.0 125.0 92.0 
