I 250
J 25
bounds (0, 100)
cv 1.0
D 100
k 5
t 3
λbounds (80, 120)

λ 
88.2974 114.5093 117.0443 
112.7231 119.912 82.4202 
110.6371 110.172 107.2628 
114.0715 118.5305 107.0166 
83.4583 85.6262 91.1084 
91.8327 115.028 107.3672 
102.6501 101.431 107.7025 
102.2607 111.4043 118.236 
113.3394 100.8143 118.7673 
83.6794 92.4175 117.8661 
96.0112 89.0946 99.0568 
97.5381 85.6754 104.4792 
109.2309 86.7251 99.4184 
99.7342 92.1824 106.037 
88.4108 82.1229 80.492 
115.0498 90.3701 102.2201 
114.0778 116.4785 95.7632 
89.0922 118.0295 83.9844 
111.9636 107.9691 100.5684 
115.3665 88.1347 88.6276 
94.8378 81.1765 105.832 
111.6081 82.8939 117.02 
90.6894 96.5842 96.4761 
107.4597 88.405 80.095 
115.8683 115.2142 107.0009 
117.9586 84.6916 109.0114 
91.2183 103.5123 103.3779 
105.0245 97.6368 119.5755 
85.0524 95.5907 87.6358 
118.4134 106.0198 97.0804 
106.634 105.7193 114.2412 
80.2262 100.6044 118.4438 
118.4196 113.1041 110.7379 
86.2144 84.3245 112.4648 
89.9853 97.6214 82.6809 
83.2379 85.0154 87.657 
97.622 83.3746 95.0563 
90.8322 111.2385 99.9089 
119.4069 102.1433 92.4692 
84.4951 100.9749 96.4269 
99.5472 110.1458 106.0358 
98.3536 86.7887 112.9849 
89.515 95.7236 81.7204 
80.4342 108.4114 94.0885 
85.8596 90.0667 110.4383 
106.7427 90.3405 112.7985 
82.9889 99.477 85.4343 
101.6903 92.5961 87.9227 
83.3891 96.2499 97.0075 
87.1396 97.7818 105.5686 
109.4187 80.4495 86.7582 
105.6495 81.6976 119.3247 
109.666 88.7633 103.166 
101.5219 81.7234 101.7373 
91.2181 84.1889 110.3344 
116.2553 94.9972 118.947 
81.9556 106.6123 115.5156 
90.9235 92.4428 84.1372 
112.2574 85.8903 86.8184 
104.8483 119.1615 110.2501 
101.0604 91.7435 104.7348 
108.9701 114.4567 86.2745 
91.1238 106.172 88.7466 
81.7598 107.0375 110.8261 
111.5944 104.0683 112.905 
99.3659 111.8131 90.8477 
106.8598 98.0867 96.7536 
97.5422 94.648 106.4048 
99.8892 89.1781 87.7081 
91.9914 98.8112 97.3222 
106.6696 108.6767 115.0806 
111.1075 90.0144 100.5278 
80.9097 96.1557 99.7801 
80.8382 105.3329 116.3027 
87.2835 86.7029 98.2511 
103.2099 104.8697 97.917 
95.9215 119.8604 105.9627 
115.5313 97.364 83.208 
92.3086 80.3976 87.2665 
91.1884 99.7396 82.9855 
87.5731 80.964 115.5443 
109.0084 117.2421 105.2099 
113.8393 117.4811 83.3139 
93.0938 110.2289 103.643 
104.2349 92.9862 119.608 
112.3625 86.7949 80.4219 
85.5305 116.8985 87.1181 
110.2023 112.2237 106.0629 
102.135 108.448 110.9445 
108.3304 88.0443 105.5589 
118.6528 118.3516 110.2208 
84.1836 83.4367 106.2745 
100.452 80.7962 99.8619 
115.1093 111.8396 90.4642 
89.6 99.8094 99.4802 
98.7171 103.693 111.8642 
81.6002 114.6132 119.9954 
94.8962 108.6835 111.2011 
110.6316 111.7275 111.305 
118.8062 88.9556 91.6385 
92.5823 83.999 104.4794 
92.7757 105.7229 95.2925 
88.3149 86.6997 111.1353 
115.9384 93.0646 84.5702 
80.8638 84.7408 109.1051 
104.9616 100.9756 94.9702 
102.8565 82.9989 82.4662 
80.8566 92.0776 95.9425 
108.2814 102.8387 96.4732 
94.4173 96.1934 110.9464 
108.1349 108.7057 83.9704 
85.5947 118.1075 94.6929 
101.5152 94.861 98.9433 
115.6757 88.983 108.8157 
105.4163 109.8892 98.9446 
87.216 115.929 85.2429 
113.3386 82.5796 94.8165 
86.7868 84.2457 92.5337 
94.7885 93.2962 103.0981 
102.8593 87.0909 110.0877 
101.6511 119.2298 92.4759 
94.0398 102.4731 94.2852 
93.0652 119.9495 94.0001 
89.9369 95.8616 81.6884 
107.5398 105.5276 107.5064 
87.7242 108.8861 93.9416 
87.0292 88.4741 104.2071 
91.0396 110.5242 113.8624 
101.8721 103.1678 90.9721 
105.8457 108.7414 95.3721 
110.1972 112.9916 109.5725 
94.262 108.7218 110.4113 
83.537 86.2713 82.9265 
81.9925 99.1009 102.531 
109.1474 117.0738 115.3362 
117.115 99.1985 86.0331 
105.1259 115.9857 97.9034 
107.3551 118.669 104.8938 
103.7326 91.7895 84.8086 
116.6141 84.0228 85.4236 
98.328 86.9024 111.8808 
88.4608 99.0291 87.1644 
93.9427 118.7271 87.1215 
111.0764 104.3056 101.4384 
90.4172 106.7192 117.4661 
110.3933 116.4681 99.2136 
111.7772 104.5456 83.9873 
83.2366 85.2338 116.5314 
118.4908 100.7044 104.054 
107.1209 112.814 109.2173 
94.7134 93.3867 92.445 
102.7361 95.5982 88.3943 
92.9269 95.1456 91.1835 
105.1644 113.1303 91.339 
87.5986 81.2038 113.7718 
119.9511 80.707 100.2257 
89.8042 94.6343 82.8344 
104.3863 90.8777 112.3787 
118.8979 80.9865 86.6679 
88.4581 89.1191 90.7603 
84.6569 100.2564 87.1915 
87.5096 104.6903 106.0096 
83.468 96.6079 98.0147 
115.8102 102.4645 106.3754 
117.1666 116.3141 93.4957 
81.4361 83.0346 92.9425 
86.945 93.1045 94.4536 
91.7505 80.7335 92.3526 
96.1728 81.2308 112.4324 
109.4231 92.1469 101.7763 
118.9122 115.3398 119.6663 
101.1031 116.7146 116.2147 
116.8679 114.6925 89.3476 
112.5232 98.6688 115.3305 
97.5044 84.8404 88.5651 
117.8467 105.953 98.2429 
82.697 112.3857 109.8764 
85.4693 104.975 96.0571 
86.9831 88.5677 87.0042 
83.906 93.1434 111.3402 
106.9604 101.0233 114.9819 
