I 250
J 25
bounds (0, 100)
cv 0.5
D 25
k 5
t 3
λbounds (80, 120)

λ 
104.1673 80.8557 93.6919 
95.8695 86.8845 108.2967 
112.2686 114.3078 104.0029 
94.3338 93.4614 114.9894 
103.4184 103.6922 84.186 
85.7409 93.959 109.7375 
110.6476 118.3676 119.1145 
94.6957 104.3541 107.875 
113.8486 119.1086 107.4494 
88.548 116.8252 84.3575 
113.1584 116.9093 117.4801 
116.0855 95.382 117.6784 
104.3936 81.6387 105.9583 
84.4388 113.535 117.2532 
107.828 116.5874 107.7549 
98.3722 92.7406 92.5284 
80.6477 111.0422 82.1122 
92.6184 90.1815 81.3436 
81.7506 86.7478 104.2348 
82.8069 83.4272 98.3487 
88.3767 99.3078 97.3122 
86.9429 112.6576 96.5208 
115.8156 114.9859 90.2133 
84.6726 85.8909 105.8968 
93.4529 89.6362 109.3981 
98.8886 90.0161 95.8255 
88.4786 95.1707 106.1278 
86.1036 82.4831 82.3054 
98.6416 91.7556 89.6935 
119.3287 104.9634 85.5747 
115.3906 117.5885 86.2777 
108.3564 81.676 89.6921 
91.0571 106.543 98.7051 
95.2095 116.302 84.3732 
99.7814 91.782 95.732 
118.6592 103.3487 110.9174 
102.8784 102.475 113.1958 
95.37 117.7233 103.2475 
102.3401 91.2586 91.0349 
89.3739 84.7707 97.8743 
91.4398 88.0576 80.3837 
102.8822 90.2676 116.2357 
111.0563 114.5308 89.0191 
89.963 104.3927 113.254 
86.9638 98.9849 94.6778 
101.6485 88.6939 101.3059 
114.3167 114.6217 116.2245 
115.7411 83.5526 87.7123 
113.6904 115.5299 99.8846 
83.6573 85.4981 101.7778 
100.3278 110.0637 111.5593 
117.4386 93.903 91.2258 
95.3541 109.2199 101.7649 
85.0477 80.3397 107.7919 
110.2166 110.0399 99.2134 
87.2138 103.6868 119.1467 
117.6462 102.781 96.1959 
109.6767 111.2209 98.0143 
105.9296 95.3112 114.7341 
110.8423 90.6941 93.2292 
109.9746 94.3461 81.9893 
107.3281 87.9325 80.225 
101.5594 92.4113 82.1992 
81.4146 99.8911 103.7866 
100.852 112.655 101.4256 
93.2975 93.2908 96.5682 
97.6028 115.9396 97.1422 
80.133 84.0047 80.5948 
106.7564 112.1405 87.3041 
106.7594 86.0413 91.9299 
107.3943 90.1117 86.2595 
112.5137 108.4996 93.3646 
85.9597 118.2741 112.3372 
87.3568 94.1096 105.8092 
105.8892 97.6463 96.0701 
99.9265 97.0798 111.5709 
88.8932 83.2302 97.7487 
102.0084 101.3166 96.3314 
109.4153 105.8253 100.8615 
90.2496 117.4233 104.1624 
117.998 82.7864 81.8095 
85.5114 101.4579 101.6777 
103.3546 102.8189 80.6096 
108.6293 82.9055 81.321 
107.7333 87.3202 89.9333 
96.7039 92.1519 92.6547 
93.5026 110.0019 86.5625 
104.8891 110.3853 103.644 
102.52 116.0901 109.6198 
103.9556 99.695 83.669 
111.7342 107.4397 93.056 
109.1293 98.2219 90.7123 
111.5195 88.6985 104.5029 
109.0131 105.7868 118.2185 
119.5194 89.3849 100.617 
113.0245 114.3851 111.6096 
103.6759 91.2338 95.2399 
90.5672 108.8558 86.9121 
