I 250
J 25
bounds (0, 100)
cv 1.0
D 25
k 5
t 3
FLR 0.6
FCR 2
abounds (80, 120)

a 
89.0 106.0 102.0 
98.0 115.0 95.0 
93.0 86.0 97.0 
91.0 79.0 82.0 
109.0 100.0 100.0 
94.0 121.0 94.0 
102.0 120.0 104.0 
122.0 86.0 97.0 
94.0 91.0 111.0 
120.0 96.0 117.0 
85.0 96.0 118.0 
80.0 103.0 97.0 
98.0 92.0 78.0 
97.0 102.0 93.0 
111.0 99.0 91.0 
97.0 84.0 80.0 
79.0 106.0 101.0 
95.0 92.0 91.0 
115.0 96.0 103.0 
88.0 112.0 95.0 
92.0 112.0 114.0 
98.0 82.0 96.0 
107.0 99.0 108.0 
104.0 85.0 107.0 
108.0 92.0 100.0 
103.0 102.0 100.0 
108.0 102.0 100.0 
103.0 94.0 89.0 
92.0 92.0 91.0 
103.0 120.0 97.0 
91.0 95.0 91.0 
108.0 111.0 118.0 
95.0 116.0 78.0 
105.0 82.0 113.0 
89.0 99.0 74.0 
85.0 93.0 100.0 
107.0 120.0 96.0 
101.0 110.0 106.0 
97.0 85.0 106.0 
105.0 90.0 87.0 
87.0 108.0 88.0 
102.0 86.0 113.0 
96.0 110.0 99.0 
100.0 93.0 98.0 
88.0 107.0 93.0 
126.0 98.0 82.0 
102.0 89.0 100.0 
91.0 118.0 113.0 
100.0 103.0 110.0 
87.0 116.0 95.0 
105.0 100.0 103.0 
97.0 88.0 88.0 
115.0 107.0 88.0 
88.0 90.0 101.0 
94.0 95.0 94.0 
95.0 97.0 99.0 
102.0 96.0 99.0 
96.0 103.0 106.0 
91.0 119.0 102.0 
107.0 100.0 109.0 
85.0 90.0 88.0 
79.0 112.0 95.0 
114.0 101.0 95.0 
110.0 102.0 96.0 
97.0 117.0 77.0 
97.0 91.0 99.0 
103.0 120.0 79.0 
96.0 118.0 111.0 
106.0 101.0 96.0 
89.0 86.0 102.0 
102.0 100.0 80.0 
101.0 108.0 98.0 
89.0 95.0 105.0 
91.0 103.0 103.0 
102.0 92.0 85.0 
96.0 101.0 115.0 
73.0 99.0 85.0 
106.0 95.0 122.0 
82.0 97.0 97.0 
113.0 72.0 95.0 
99.0 94.0 96.0 
90.0 108.0 112.0 
103.0 100.0 101.0 
82.0 107.0 95.0 
104.0 114.0 92.0 
113.0 92.0 98.0 
106.0 106.0 98.0 
106.0 107.0 92.0 
100.0 97.0 104.0 
92.0 94.0 119.0 
106.0 110.0 97.0 
92.0 106.0 96.0 
100.0 107.0 89.0 
89.0 111.0 132.0 
104.0 102.0 96.0 
97.0 104.0 83.0 
114.0 85.0 95.0 
101.0 108.0 86.0 
100.0 91.0 90.0 
113.0 103.0 108.0 
90.0 110.0 91.0 
98.0 110.0 95.0 
98.0 97.0 101.0 
105.0 97.0 86.0 
103.0 110.0 95.0 
103.0 102.0 118.0 
97.0 109.0 88.0 
99.0 88.0 97.0 
106.0 108.0 102.0 
91.0 90.0 100.0 
93.0 96.0 105.0 
79.0 95.0 102.0 
102.0 99.0 83.0 
95.0 98.0 95.0 
84.0 82.0 101.0 
108.0 93.0 93.0 
103.0 101.0 83.0 
115.0 85.0 111.0 
100.0 78.0 107.0 
94.0 114.0 81.0 
97.0 92.0 110.0 
88.0 97.0 111.0 
107.0 95.0 92.0 
86.0 101.0 100.0 
81.0 111.0 109.0 
107.0 98.0 94.0 
94.0 89.0 97.0 
93.0 114.0 104.0 
92.0 97.0 92.0 
107.0 103.0 117.0 
102.0 103.0 95.0 
106.0 101.0 107.0 
91.0 93.0 119.0 
96.0 102.0 81.0 
101.0 92.0 91.0 
100.0 90.0 83.0 
110.0 102.0 105.0 
104.0 93.0 92.0 
93.0 89.0 100.0 
114.0 115.0 84.0 
96.0 99.0 113.0 
92.0 88.0 120.0 
105.0 103.0 78.0 
100.0 114.0 104.0 
100.0 86.0 92.0 
98.0 88.0 87.0 
101.0 108.0 90.0 
90.0 106.0 115.0 
109.0 100.0 96.0 
118.0 89.0 104.0 
88.0 97.0 92.0 
88.0 85.0 94.0 
91.0 110.0 109.0 
103.0 109.0 84.0 
107.0 106.0 104.0 
92.0 102.0 107.0 
91.0 103.0 87.0 
87.0 91.0 94.0 
76.0 110.0 96.0 
95.0 99.0 91.0 
102.0 105.0 92.0 
109.0 92.0 101.0 
112.0 90.0 107.0 
91.0 121.0 105.0 
107.0 87.0 106.0 
99.0 88.0 113.0 
93.0 100.0 86.0 
98.0 94.0 109.0 
111.0 91.0 115.0 
99.0 107.0 84.0 
88.0 100.0 88.0 
103.0 97.0 105.0 
123.0 107.0 102.0 
101.0 116.0 83.0 
96.0 90.0 113.0 
102.0 98.0 91.0 
112.0 103.0 101.0 
101.0 106.0 103.0 
103.0 100.0 114.0 
105.0 101.0 82.0 
97.0 91.0 98.0 
87.0 83.0 110.0 
92.0 103.0 94.0 
110.0 93.0 111.0 
108.0 73.0 118.0 
114.0 85.0 93.0 
97.0 99.0 122.0 
76.0 94.0 109.0 
93.0 95.0 86.0 
122.0 109.0 92.0 
99.0 91.0 105.0 
92.0 92.0 108.0 
94.0 89.0 110.0 
104.0 101.0 111.0 
91.0 85.0 97.0 
107.0 95.0 85.0 
86.0 101.0 89.0 
80.0 112.0 109.0 
85.0 93.0 99.0 
101.0 108.0 103.0 
81.0 98.0 96.0 
99.0 111.0 85.0 
96.0 91.0 107.0 
94.0 100.0 105.0 
110.0 114.0 87.0 
103.0 107.0 108.0 
93.0 96.0 93.0 
88.0 104.0 87.0 
99.0 95.0 99.0 
79.0 124.0 124.0 
126.0 86.0 93.0 
103.0 109.0 111.0 
96.0 115.0 99.0 
88.0 101.0 103.0 
88.0 127.0 118.0 
100.0 95.0 80.0 
94.0 95.0 111.0 
