I 200
J 20
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
λbounds (80, 120)

λ 
103.131 103.0452 89.9252 
94.3888 92.33 118.5036 
113.5653 98.365 103.1099 
113.9579 85.0138 90.1372 
80.2967 93.7134 96.0559 
86.5795 112.8902 100.3152 
97.7426 93.8884 115.3702 
106.0881 108.3375 105.6264 
92.6695 82.7566 88.8622 
87.2241 81.8385 89.0364 
83.3216 98.9747 93.4037 
86.4658 91.7366 90.4509 
112.8348 97.0612 80.1869 
83.1395 86.2371 108.2938 
82.9446 85.6981 110.0072 
113.5009 82.3946 90.0054 
80.5733 106.175 108.1568 
115.2309 107.8834 101.7272 
114.4895 94.2285 106.6278 
86.9959 91.9826 90.4715 
103.6989 105.1428 80.5329 
100.12 106.6025 83.77 
119.2559 106.2895 109.4829 
97.0899 89.1751 104.5317 
93.0229 84.7119 101.7986 
103.5229 115.0542 106.4785 
93.3102 114.0144 100.2301 
115.6496 87.4373 113.7043 
82.645 95.8084 92.0489 
84.3905 85.2084 108.7869 
89.5448 92.8343 109.9673 
111.2844 89.48 93.497 
108.4465 113.569 87.3313 
84.4511 80.4861 114.5141 
107.9474 81.1427 84.8372 
112.6128 93.5827 80.8806 
100.1973 114.3501 94.5132 
98.6727 93.9161 86.7726 
90.7286 119.7505 113.5975 
84.822 96.696 110.4366 
117.7869 92.7099 110.1655 
86.9952 108.9353 107.1275 
93.1601 119.877 105.8242 
101.3371 99.4094 95.3925 
107.6142 105.3587 116.0279 
111.5347 119.6495 81.534 
113.6484 119.5551 81.6234 
114.3432 92.5345 99.7329 
107.1215 82.4227 114.9514 
112.9791 110.1011 115.7416 
92.7526 83.6566 106.9177 
108.0042 105.5406 108.9785 
82.1738 99.8982 102.4724 
109.9315 96.015 88.788 
112.2116 118.1046 84.3868 
82.4005 112.275 117.5884 
85.9964 103.5785 113.997 
96.3227 119.5721 106.7681 
96.5814 115.1448 93.1353 
83.0213 110.0545 100.4905 
111.5363 97.5288 114.5753 
113.5205 93.465 119.7207 
103.5188 103.4623 91.0435 
114.8887 100.9174 89.8369 
108.6921 115.9174 112.8229 
87.3625 84.4306 88.4951 
89.4311 109.2988 87.3641 
103.6678 118.7355 112.3844 
104.7784 116.0916 119.6452 
97.2037 93.1883 101.8319 
98.1978 97.0493 115.0786 
101.5863 93.7204 108.4978 
93.5932 90.7009 88.5046 
83.7108 104.1916 110.3877 
100.3959 107.7697 115.1928 
92.066 94.0125 112.555 
103.9381 113.7766 93.4612 
91.0586 87.7067 108.8484 
114.3338 107.5104 80.7147 
119.2227 92.898 101.7471 
103.2307 85.3692 102.3865 
95.3671 90.7316 99.9561 
91.0541 110.1807 83.0834 
102.9566 103.9572 92.8025 
83.9445 105.6028 82.2084 
117.6149 100.7269 91.8856 
85.4834 99.3121 119.67 
90.0817 111.1504 103.2221 
110.2317 99.6258 99.5985 
103.3748 114.0785 80.3024 
86.0479 111.3987 99.3533 
99.7221 85.3239 111.1742 
100.0878 112.1028 115.9284 
81.562 94.8169 82.9038 
92.4589 90.9871 95.9874 
91.8638 90.6616 88.4417 
104.2478 109.541 89.8996 
