I 150
J 15
bounds (0, 100)
cv 1.5
D 25
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
109.0 120.0 110.0 
117.0 101.0 111.0 
124.0 121.0 114.0 
104.0 126.0 144.0 
129.0 118.0 114.0 
113.0 119.0 113.0 
127.0 116.0 116.0 
112.0 107.0 104.0 
129.0 136.0 116.0 
124.0 115.0 112.0 
96.0 121.0 113.0 
111.0 100.0 116.0 
125.0 111.0 112.0 
99.0 92.0 114.0 
108.0 111.0 103.0 
117.0 104.0 106.0 
113.0 105.0 112.0 
118.0 112.0 108.0 
111.0 110.0 97.0 
116.0 88.0 113.0 
119.0 106.0 103.0 
117.0 109.0 122.0 
98.0 122.0 88.0 
105.0 110.0 128.0 
111.0 109.0 114.0 
108.0 99.0 108.0 
119.0 103.0 136.0 
104.0 106.0 114.0 
114.0 114.0 112.0 
104.0 119.0 110.0 
113.0 97.0 102.0 
114.0 103.0 107.0 
116.0 92.0 100.0 
130.0 132.0 110.0 
87.0 105.0 116.0 
100.0 128.0 118.0 
110.0 121.0 102.0 
116.0 94.0 98.0 
106.0 118.0 111.0 
118.0 117.0 104.0 
108.0 111.0 95.0 
105.0 124.0 92.0 
107.0 90.0 115.0 
116.0 114.0 110.0 
116.0 115.0 117.0 
119.0 121.0 99.0 
95.0 115.0 122.0 
117.0 123.0 101.0 
109.0 107.0 129.0 
122.0 103.0 129.0 
115.0 129.0 117.0 
115.0 105.0 102.0 
114.0 113.0 108.0 
117.0 100.0 112.0 
110.0 85.0 107.0 
111.0 105.0 110.0 
107.0 108.0 87.0 
118.0 98.0 109.0 
116.0 99.0 111.0 
109.0 120.0 119.0 
101.0 116.0 117.0 
121.0 114.0 130.0 
137.0 111.0 113.0 
114.0 110.0 106.0 
119.0 115.0 110.0 
117.0 105.0 111.0 
115.0 110.0 126.0 
100.0 117.0 127.0 
107.0 96.0 110.0 
119.0 100.0 119.0 
125.0 92.0 112.0 
109.0 102.0 105.0 
125.0 113.0 107.0 
100.0 110.0 100.0 
131.0 109.0 123.0 
111.0 114.0 107.0 
104.0 125.0 116.0 
112.0 131.0 142.0 
109.0 115.0 113.0 
128.0 118.0 101.0 
116.0 116.0 107.0 
101.0 114.0 98.0 
111.0 110.0 122.0 
105.0 129.0 102.0 
129.0 125.0 115.0 
120.0 126.0 115.0 
120.0 130.0 124.0 
131.0 99.0 128.0 
117.0 125.0 111.0 
129.0 126.0 99.0 
112.0 135.0 121.0 
99.0 118.0 110.0 
110.0 100.0 109.0 
104.0 114.0 121.0 
107.0 127.0 115.0 
100.0 121.0 128.0 
