I 200
J 20
bounds (0, 100)
cv 1.0
D 10
k 5
t 3
FLR 0.8
FCR 10
abounds (80, 120)

a 
111.0 132.0 125.0 
129.0 96.0 111.0 
119.0 132.0 103.0 
119.0 101.0 115.0 
125.0 105.0 92.0 
122.0 120.0 130.0 
111.0 115.0 112.0 
104.0 80.0 134.0 
112.0 118.0 110.0 
108.0 105.0 103.0 
109.0 106.0 89.0 
123.0 122.0 107.0 
127.0 120.0 134.0 
110.0 131.0 123.0 
127.0 119.0 115.0 
106.0 123.0 115.0 
114.0 130.0 110.0 
103.0 118.0 113.0 
108.0 109.0 120.0 
114.0 115.0 111.0 
113.0 121.0 120.0 
93.0 113.0 101.0 
118.0 134.0 103.0 
115.0 119.0 122.0 
120.0 114.0 135.0 
115.0 110.0 135.0 
125.0 103.0 107.0 
109.0 111.0 125.0 
117.0 117.0 138.0 
108.0 125.0 121.0 
124.0 105.0 106.0 
97.0 111.0 109.0 
108.0 128.0 117.0 
116.0 126.0 118.0 
110.0 108.0 117.0 
112.0 109.0 104.0 
126.0 119.0 100.0 
117.0 111.0 100.0 
132.0 107.0 98.0 
111.0 126.0 119.0 
100.0 110.0 103.0 
116.0 116.0 136.0 
105.0 109.0 118.0 
128.0 97.0 107.0 
102.0 133.0 102.0 
104.0 116.0 122.0 
118.0 107.0 131.0 
127.0 102.0 109.0 
111.0 125.0 108.0 
100.0 135.0 127.0 
115.0 119.0 107.0 
116.0 124.0 116.0 
128.0 118.0 109.0 
128.0 114.0 107.0 
129.0 124.0 106.0 
123.0 110.0 95.0 
133.0 121.0 106.0 
110.0 107.0 133.0 
114.0 117.0 102.0 
110.0 123.0 139.0 
116.0 113.0 100.0 
112.0 113.0 126.0 
102.0 115.0 121.0 
99.0 106.0 123.0 
106.0 96.0 120.0 
127.0 143.0 110.0 
115.0 113.0 128.0 
115.0 114.0 109.0 
105.0 114.0 114.0 
106.0 115.0 125.0 
121.0 96.0 106.0 
105.0 125.0 107.0 
123.0 132.0 123.0 
100.0 130.0 100.0 
107.0 136.0 104.0 
110.0 125.0 95.0 
112.0 96.0 114.0 
131.0 125.0 110.0 
109.0 109.0 114.0 
100.0 124.0 112.0 
109.0 122.0 105.0 
123.0 110.0 109.0 
131.0 113.0 117.0 
130.0 108.0 127.0 
103.0 121.0 120.0 
108.0 108.0 95.0 
101.0 90.0 117.0 
101.0 100.0 117.0 
102.0 102.0 118.0 
134.0 107.0 120.0 
109.0 111.0 122.0 
128.0 113.0 130.0 
109.0 113.0 95.0 
105.0 122.0 118.0 
105.0 98.0 122.0 
99.0 110.0 103.0 
126.0 113.0 106.0 
115.0 114.0 120.0 
129.0 125.0 119.0 
134.0 114.0 108.0 
121.0 117.0 133.0 
128.0 127.0 127.0 
113.0 108.0 114.0 
131.0 111.0 101.0 
122.0 115.0 115.0 
118.0 119.0 112.0 
126.0 117.0 142.0 
93.0 111.0 104.0 
119.0 107.0 88.0 
118.0 131.0 121.0 
103.0 110.0 99.0 
125.0 121.0 115.0 
107.0 129.0 111.0 
106.0 116.0 107.0 
143.0 114.0 110.0 
114.0 123.0 113.0 
109.0 138.0 115.0 
110.0 110.0 125.0 
123.0 108.0 118.0 
111.0 120.0 103.0 
125.0 142.0 124.0 
100.0 102.0 133.0 
103.0 103.0 132.0 
85.0 114.0 113.0 
117.0 130.0 107.0 
131.0 113.0 124.0 
113.0 91.0 112.0 
116.0 109.0 126.0 
116.0 114.0 134.0 
119.0 120.0 111.0 
114.0 114.0 131.0 
120.0 112.0 103.0 
122.0 120.0 116.0 
110.0 109.0 116.0 
105.0 112.0 119.0 
117.0 118.0 119.0 
136.0 116.0 103.0 
104.0 113.0 112.0 
139.0 112.0 132.0 
147.0 118.0 102.0 
125.0 99.0 116.0 
121.0 144.0 119.0 
106.0 109.0 109.0 
128.0 127.0 115.0 
119.0 104.0 107.0 
131.0 105.0 117.0 
120.0 115.0 130.0 
100.0 115.0 122.0 
110.0 126.0 109.0 
126.0 129.0 116.0 
103.0 103.0 132.0 
126.0 113.0 107.0 
129.0 113.0 90.0 
118.0 112.0 121.0 
122.0 125.0 127.0 
116.0 95.0 123.0 
112.0 121.0 117.0 
126.0 119.0 111.0 
121.0 109.0 102.0 
120.0 118.0 115.0 
106.0 108.0 104.0 
124.0 94.0 120.0 
106.0 110.0 125.0 
114.0 113.0 113.0 
104.0 118.0 105.0 
130.0 121.0 121.0 
112.0 105.0 117.0 
108.0 129.0 114.0 
105.0 115.0 119.0 
100.0 120.0 104.0 
117.0 106.0 123.0 
116.0 97.0 105.0 
121.0 105.0 107.0 
109.0 111.0 133.0 
111.0 110.0 118.0 
105.0 109.0 118.0 
107.0 129.0 113.0 
118.0 101.0 114.0 
104.0 122.0 110.0 
114.0 114.0 104.0 
104.0 110.0 96.0 
124.0 103.0 116.0 
106.0 100.0 116.0 
112.0 110.0 119.0 
105.0 137.0 113.0 
114.0 110.0 115.0 
121.0 130.0 120.0 
138.0 131.0 116.0 
116.0 139.0 119.0 
107.0 107.0 118.0 
117.0 122.0 98.0 
126.0 131.0 135.0 
127.0 142.0 89.0 
111.0 135.0 104.0 
109.0 122.0 117.0 
98.0 109.0 116.0 
115.0 105.0 128.0 
120.0 110.0 125.0 
121.0 123.0 104.0 
115.0 121.0 107.0 

Icoords
60.759 70.4841
93.5035 83.7876
50.4279 61.6424
27.8551 57.7675
2.9592 44.159
61.3569 64.0639
41.9564 7.3608
45.4005 53.2152
67.6004 94.821
38.6207 2.0711
80.6053 48.896
22.2204 63.9415
32.2843 32.3301
14.9763 8.655
15.8702 89.1749
36.4771 90.2996
85.7943 48.9907
30.9259 5.8693
78.5146 12.713
68.9526 37.7268
34.4945 47.7834
30.5608 11.4287
52.1681 12.9324
