I 250
J 25
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.4
FCR 10
abounds (80, 120)

a 
116.0 117.0 94.0 
109.0 95.0 112.0 
95.0 102.0 99.0 
103.0 112.0 116.0 
100.0 130.0 112.0 
124.0 126.0 122.0 
97.0 99.0 115.0 
98.0 132.0 118.0 
87.0 107.0 109.0 
112.0 121.0 113.0 
106.0 109.0 108.0 
118.0 116.0 112.0 
92.0 137.0 92.0 
112.0 110.0 117.0 
108.0 124.0 99.0 
127.0 100.0 102.0 
104.0 101.0 137.0 
120.0 90.0 117.0 
108.0 79.0 96.0 
122.0 116.0 114.0 
90.0 103.0 122.0 
119.0 125.0 107.0 
103.0 132.0 105.0 
101.0 94.0 106.0 
99.0 108.0 124.0 
113.0 111.0 118.0 
105.0 101.0 92.0 
123.0 112.0 98.0 
106.0 105.0 97.0 
101.0 109.0 114.0 
100.0 97.0 106.0 
105.0 102.0 97.0 
123.0 98.0 120.0 
107.0 110.0 114.0 
101.0 129.0 83.0 
111.0 108.0 108.0 
119.0 118.0 94.0 
102.0 117.0 113.0 
122.0 94.0 113.0 
102.0 104.0 103.0 
126.0 115.0 114.0 
111.0 114.0 112.0 
102.0 107.0 110.0 
124.0 137.0 109.0 
116.0 94.0 112.0 
94.0 129.0 118.0 
108.0 103.0 123.0 
123.0 132.0 112.0 
106.0 92.0 113.0 
90.0 106.0 111.0 
126.0 97.0 97.0 
108.0 94.0 91.0 
120.0 115.0 99.0 
117.0 98.0 121.0 
153.0 111.0 119.0 
107.0 92.0 106.0 
114.0 110.0 101.0 
116.0 98.0 107.0 
112.0 99.0 108.0 
120.0 77.0 114.0 
88.0 95.0 104.0 
114.0 94.0 112.0 
107.0 104.0 124.0 
111.0 97.0 106.0 
124.0 107.0 122.0 
105.0 121.0 114.0 
95.0 108.0 124.0 
96.0 126.0 111.0 
109.0 114.0 112.0 
119.0 117.0 109.0 
112.0 110.0 92.0 
112.0 126.0 101.0 
103.0 95.0 119.0 
127.0 107.0 130.0 
109.0 102.0 135.0 
132.0 110.0 128.0 
110.0 128.0 112.0 
100.0 107.0 109.0 
115.0 107.0 94.0 
107.0 108.0 99.0 
105.0 116.0 97.0 
104.0 123.0 101.0 
105.0 117.0 108.0 
102.0 116.0 95.0 
86.0 111.0 121.0 
111.0 111.0 115.0 
94.0 113.0 116.0 
130.0 92.0 106.0 
124.0 100.0 96.0 
104.0 90.0 96.0 
118.0 97.0 102.0 
113.0 107.0 91.0 
102.0 90.0 112.0 
112.0 113.0 114.0 
97.0 121.0 116.0 
117.0 107.0 117.0 
113.0 107.0 106.0 
120.0 87.0 116.0 
108.0 103.0 128.0 
93.0 91.0 91.0 
103.0 110.0 109.0 
122.0 107.0 102.0 
102.0 120.0 104.0 
106.0 115.0 112.0 
115.0 107.0 85.0 
123.0 100.0 126.0 
131.0 96.0 120.0 
139.0 92.0 110.0 
95.0 117.0 109.0 
112.0 99.0 87.0 
117.0 105.0 119.0 
118.0 112.0 103.0 
124.0 108.0 116.0 
87.0 113.0 123.0 
102.0 94.0 99.0 
111.0 98.0 136.0 
103.0 106.0 97.0 
