I 200
J 20
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.8
FCR 2
λbounds (80, 120)

λ 
113.2493 90.2193 92.5464 
108.3053 119.3961 87.4681 
115.8871 116.1483 107.4326 
81.3876 110.4863 107.6294 
108.2807 92.428 111.7317 
100.1227 96.0836 103.186 
107.896 113.5753 82.7806 
96.4436 102.6009 110.75 
82.4405 112.6453 111.7483 
99.1456 90.3723 91.526 
115.6779 89.1915 102.1515 
102.5614 108.99 81.0638 
97.3673 86.2831 101.6026 
98.653 96.016 115.3391 
111.9144 82.2915 95.401 
86.1136 99.1806 98.5364 
116.8683 108.0139 112.6183 
103.4548 112.0263 93.3989 
106.8396 104.6125 102.4193 
88.0642 103.6339 94.2683 
83.9518 95.3578 104.2891 
99.6982 117.8722 81.655 
84.3147 99.9594 105.8667 
118.1243 103.0625 103.865 
88.8683 104.2218 84.381 
107.4 107.3167 100.599 
106.6381 101.7927 99.9424 
106.8201 94.2801 89.3865 
110.5376 104.7877 105.1717 
80.0659 97.218 112.308 
112.7657 90.3707 119.843 
80.459 81.0494 111.5054 
107.8453 103.6262 96.9372 
85.6436 119.5926 98.9826 
113.2289 106.3974 89.2361 
84.8804 91.0221 102.2087 
84.6669 116.4402 107.0669 
93.8576 82.3865 94.5562 
115.5258 91.6027 99.5578 
109.9235 83.4416 97.774 
91.4592 94.3245 109.0346 
99.1501 91.3339 85.4777 
109.5471 116.3809 93.7979 
86.7026 103.1154 109.3269 
81.5662 91.9803 95.8203 
104.8766 106.0672 83.183 
109.9019 86.799 100.1474 
81.9017 100.0935 99.781 
101.0805 91.8331 116.6994 
111.9826 113.2255 88.5185 
119.0047 107.8301 93.6457 
109.444 119.382 96.1565 
94.2953 90.1072 102.0544 
81.0635 111.4697 114.7177 
118.504 113.5958 97.2177 
89.0438 92.3652 96.3599 
80.9722 95.8347 111.9545 
81.2655 82.1689 89.5807 
82.5666 92.2985 116.2839 
116.9421 80.746 81.4335 
80.039 100.1008 83.0166 
81.4808 96.0219 80.4662 
85.5923 110.2676 85.9373 
115.1076 119.1119 88.2914 
84.5364 101.2429 81.2474 
100.4501 94.189 108.5638 
104.4568 98.0293 88.821 
117.43 118.6722 107.6508 
92.3061 80.4617 108.3913 
103.8579 100.4348 113.8527 
94.8213 91.6569 104.7267 
81.935 114.6863 93.3591 
81.0031 88.9639 112.0579 
96.6497 80.5302 117.6383 
87.3558 106.7719 102.1498 
104.6525 93.3858 93.6571 
107.87 90.6533 107.2511 
106.0729 94.2049 109.9767 
107.5369 88.3402 108.3114 
