I 200
J 20
bounds (0, 100)
cv 1.5
D 50
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
99.0 101.0 118.0 
131.0 102.0 101.0 
117.0 100.0 121.0 
96.0 98.0 102.0 
102.0 112.0 97.0 
101.0 102.0 115.0 
109.0 114.0 102.0 
98.0 112.0 106.0 
97.0 90.0 116.0 
104.0 92.0 100.0 
92.0 116.0 101.0 
109.0 99.0 96.0 
110.0 86.0 108.0 
98.0 92.0 101.0 
101.0 104.0 96.0 
116.0 102.0 105.0 
99.0 100.0 94.0 
113.0 92.0 104.0 
102.0 110.0 118.0 
117.0 112.0 98.0 
110.0 98.0 117.0 
111.0 113.0 124.0 
102.0 122.0 101.0 
87.0 100.0 108.0 
103.0 106.0 126.0 
98.0 111.0 107.0 
101.0 105.0 124.0 
106.0 129.0 100.0 
110.0 99.0 81.0 
110.0 97.0 106.0 
109.0 111.0 124.0 
110.0 111.0 112.0 
99.0 109.0 104.0 
129.0 109.0 100.0 
90.0 109.0 104.0 
92.0 115.0 109.0 
107.0 94.0 98.0 
94.0 93.0 98.0 
109.0 113.0 120.0 
108.0 115.0 96.0 
90.0 114.0 118.0 
123.0 105.0 115.0 
129.0 114.0 109.0 
115.0 117.0 104.0 
94.0 104.0 110.0 
124.0 110.0 97.0 
106.0 105.0 101.0 
107.0 100.0 103.0 
92.0 114.0 95.0 
106.0 109.0 111.0 
107.0 114.0 107.0 
115.0 114.0 105.0 
123.0 108.0 128.0 
110.0 101.0 113.0 
93.0 99.0 122.0 
123.0 114.0 103.0 
105.0 104.0 122.0 
109.0 106.0 107.0 
124.0 95.0 88.0 
101.0 104.0 108.0 
88.0 106.0 89.0 
116.0 80.0 100.0 
94.0 113.0 101.0 
95.0 100.0 104.0 
108.0 124.0 88.0 
122.0 113.0 94.0 
124.0 104.0 121.0 
121.0 111.0 110.0 
95.0 98.0 115.0 
114.0 109.0 113.0 
117.0 99.0 95.0 
104.0 108.0 84.0 
116.0 118.0 89.0 
123.0 113.0 121.0 
96.0 113.0 113.0 
108.0 111.0 107.0 
97.0 118.0 84.0 
92.0 109.0 110.0 
115.0 106.0 100.0 
93.0 122.0 101.0 
86.0 101.0 97.0 
102.0 95.0 109.0 
110.0 98.0 115.0 
114.0 95.0 86.0 
105.0 110.0 104.0 
96.0 106.0 101.0 
107.0 112.0 106.0 
114.0 111.0 103.0 
103.0 93.0 118.0 
115.0 97.0 94.0 
119.0 88.0 120.0 
97.0 111.0 84.0 
99.0 105.0 119.0 
101.0 117.0 104.0 
99.0 100.0 115.0 
91.0 107.0 98.0 
