I 200
J 20
bounds (0, 100)
cv 1.5
D 1
k 5
t 3
FLR 0.4
FCR 4
abounds (80, 120)

a 
82.0 71.0 82.0 
93.0 72.0 74.0 
92.0 88.0 68.0 
71.0 90.0 69.0 
82.0 73.0 80.0 
92.0 85.0 70.0 
99.0 79.0 83.0 
85.0 81.0 74.0 
77.0 59.0 68.0 
86.0 68.0 85.0 
88.0 76.0 82.0 
89.0 76.0 82.0 
82.0 87.0 70.0 
82.0 80.0 73.0 
100.0 85.0 74.0 
85.0 74.0 81.0 
70.0 72.0 73.0 
85.0 90.0 88.0 
98.0 82.0 58.0 
89.0 81.0 77.0 
76.0 82.0 79.0 
87.0 90.0 94.0 
72.0 88.0 81.0 
89.0 84.0 85.0 
92.0 61.0 79.0 
71.0 74.0 86.0 
81.0 71.0 82.0 
90.0 78.0 93.0 
86.0 74.0 64.0 
94.0 77.0 88.0 
88.0 100.0 75.0 
84.0 82.0 73.0 
99.0 86.0 87.0 
79.0 110.0 79.0 
91.0 89.0 75.0 
87.0 67.0 66.0 
72.0 67.0 83.0 
82.0 72.0 73.0 
96.0 95.0 70.0 
84.0 93.0 88.0 
85.0 78.0 86.0 
99.0 74.0 78.0 
80.0 83.0 74.0 
85.0 83.0 80.0 
90.0 81.0 87.0 
91.0 65.0 91.0 
100.0 67.0 73.0 
70.0 86.0 88.0 
64.0 70.0 77.0 
76.0 92.0 71.0 
86.0 81.0 100.0 
87.0 80.0 76.0 
60.0 79.0 70.0 
79.0 79.0 83.0 
76.0 83.0 80.0 
68.0 84.0 82.0 
74.0 86.0 81.0 
92.0 80.0 83.0 
82.0 76.0 86.0 
64.0 75.0 90.0 
79.0 87.0 79.0 
80.0 78.0 82.0 
87.0 79.0 107.0 
94.0 93.0 72.0 
62.0 86.0 79.0 
73.0 76.0 88.0 
88.0 82.0 83.0 
85.0 97.0 79.0 
79.0 87.0 96.0 
78.0 79.0 73.0 
73.0 75.0 70.0 
79.0 88.0 79.0 
76.0 72.0 79.0 
70.0 70.0 84.0 
69.0 74.0 77.0 
89.0 94.0 89.0 
77.0 71.0 92.0 
78.0 76.0 70.0 
86.0 73.0 94.0 
66.0 72.0 92.0 
87.0 83.0 74.0 
79.0 100.0 65.0 
86.0 76.0 77.0 
70.0 87.0 67.0 
62.0 66.0 72.0 
77.0 75.0 85.0 
75.0 82.0 87.0 
76.0 70.0 77.0 
86.0 77.0 95.0 
70.0 71.0 79.0 
83.0 91.0 82.0 
74.0 74.0 83.0 
88.0 90.0 105.0 
96.0 91.0 72.0 
69.0 72.0 78.0 
90.0 68.0 81.0 
