I 200
J 20
bounds (0, 100)
cv 1.5
D 25
k 5
t 3
FLR 0.4
FCR 8
abounds (80, 120)

a 
124.0 111.0 121.0 
102.0 125.0 94.0 
100.0 109.0 114.0 
100.0 102.0 104.0 
106.0 121.0 123.0 
101.0 107.0 107.0 
92.0 109.0 128.0 
116.0 107.0 124.0 
92.0 106.0 125.0 
102.0 118.0 98.0 
109.0 126.0 113.0 
98.0 101.0 104.0 
95.0 116.0 94.0 
121.0 117.0 126.0 
108.0 108.0 122.0 
109.0 111.0 117.0 
105.0 98.0 103.0 
112.0 110.0 118.0 
121.0 125.0 127.0 
104.0 122.0 116.0 
122.0 118.0 111.0 
126.0 110.0 99.0 
134.0 113.0 117.0 
111.0 113.0 113.0 
97.0 121.0 124.0 
114.0 92.0 107.0 
111.0 108.0 118.0 
125.0 127.0 100.0 
106.0 120.0 95.0 
123.0 104.0 109.0 
122.0 118.0 131.0 
118.0 114.0 108.0 
106.0 121.0 113.0 
125.0 108.0 120.0 
100.0 122.0 122.0 
97.0 122.0 120.0 
112.0 112.0 113.0 
97.0 82.0 114.0 
101.0 126.0 127.0 
109.0 108.0 103.0 
135.0 129.0 115.0 
126.0 112.0 126.0 
124.0 103.0 118.0 
114.0 113.0 119.0 
94.0 92.0 117.0 
109.0 115.0 116.0 
107.0 109.0 125.0 
126.0 117.0 104.0 
114.0 112.0 108.0 
114.0 110.0 117.0 
116.0 115.0 133.0 
142.0 103.0 125.0 
112.0 103.0 119.0 
110.0 112.0 110.0 
128.0 106.0 125.0 
107.0 116.0 122.0 
132.0 122.0 113.0 
107.0 96.0 122.0 
128.0 103.0 121.0 
108.0 111.0 109.0 
102.0 115.0 88.0 
107.0 118.0 115.0 
97.0 118.0 118.0 
109.0 120.0 111.0 
99.0 106.0 112.0 
114.0 109.0 120.0 
103.0 124.0 111.0 
117.0 103.0 123.0 
119.0 109.0 83.0 
114.0 128.0 111.0 
122.0 127.0 112.0 
129.0 130.0 97.0 
112.0 101.0 123.0 
121.0 112.0 91.0 
107.0 123.0 100.0 
110.0 105.0 115.0 
97.0 103.0 102.0 
115.0 112.0 108.0 
103.0 129.0 121.0 
106.0 107.0 103.0 
94.0 117.0 126.0 
118.0 142.0 114.0 
92.0 122.0 126.0 
101.0 108.0 106.0 
114.0 117.0 112.0 
116.0 125.0 128.0 
122.0 119.0 105.0 
120.0 121.0 132.0 
109.0 130.0 115.0 
119.0 108.0 114.0 
115.0 121.0 115.0 
109.0 96.0 85.0 
101.0 115.0 105.0 
140.0 122.0 107.0 
118.0 125.0 97.0 
110.0 121.0 120.0 
