I 150
J 15
bounds (0, 100)
cv 1.5
D 10
k 5
t 3
FLR 0.8
FCR 2
abounds (80, 120)

a 
91.0 107.0 69.0 
93.0 85.0 93.0 
81.0 73.0 90.0 
90.0 90.0 81.0 
85.0 107.0 92.0 
96.0 77.0 82.0 
84.0 66.0 73.0 
97.0 101.0 89.0 
79.0 86.0 90.0 
70.0 72.0 85.0 
98.0 80.0 93.0 
96.0 90.0 81.0 
82.0 77.0 86.0 
72.0 96.0 91.0 
91.0 89.0 75.0 
75.0 96.0 73.0 
88.0 71.0 87.0 
81.0 82.0 81.0 
96.0 72.0 99.0 
92.0 101.0 98.0 
88.0 90.0 82.0 
87.0 76.0 90.0 
78.0 75.0 94.0 
75.0 87.0 111.0 
101.0 90.0 89.0 
103.0 69.0 84.0 
97.0 72.0 85.0 
87.0 98.0 87.0 
92.0 99.0 83.0 
87.0 81.0 81.0 
100.0 81.0 93.0 
76.0 85.0 84.0 
86.0 94.0 82.0 
80.0 58.0 97.0 
86.0 73.0 85.0 
91.0 84.0 66.0 
102.0 82.0 82.0 
98.0 85.0 93.0 
86.0 99.0 83.0 
71.0 94.0 89.0 
89.0 97.0 96.0 
83.0 78.0 82.0 
81.0 81.0 90.0 
92.0 78.0 84.0 
77.0 93.0 92.0 
100.0 86.0 82.0 
66.0 94.0 75.0 
93.0 71.0 92.0 
79.0 108.0 91.0 
86.0 73.0 75.0 
97.0 89.0 87.0 
96.0 95.0 88.0 
94.0 67.0 90.0 
86.0 81.0 93.0 
88.0 72.0 81.0 
87.0 68.0 83.0 
85.0 74.0 83.0 
80.0 93.0 95.0 
81.0 77.0 88.0 
105.0 76.0 95.0 
102.0 89.0 88.0 
90.0 84.0 83.0 
97.0 83.0 87.0 
92.0 92.0 76.0 
83.0 81.0 104.0 
101.0 90.0 73.0 
68.0 87.0 106.0 
81.0 100.0 69.0 
94.0 90.0 88.0 
89.0 96.0 90.0 
92.0 75.0 86.0 
82.0 83.0 99.0 
76.0 85.0 84.0 
83.0 83.0 69.0 
91.0 95.0 82.0 
88.0 95.0 68.0 
84.0 92.0 78.0 
97.0 90.0 93.0 
98.0 75.0 93.0 
82.0 85.0 88.0 
89.0 89.0 74.0 
83.0 92.0 89.0 
97.0 83.0 86.0 
77.0 84.0 102.0 
88.0 79.0 88.0 
97.0 86.0 88.0 
82.0 83.0 87.0 
83.0 70.0 83.0 
105.0 111.0 97.0 
89.0 79.0 89.0 
104.0 80.0 80.0 
65.0 93.0 88.0 
91.0 78.0 82.0 
67.0 72.0 78.0 
89.0 96.0 77.0 
88.0 78.0 78.0 
