I 250
J 25
bounds (0, 100)
cv 1.5
D 25
k 5
t 3
FLR 0.4
FCR 4
abounds (80, 120)

a 
93.0 77.0 83.0 
98.0 94.0 95.0 
98.0 103.0 108.0 
77.0 88.0 105.0 
96.0 89.0 95.0 
98.0 79.0 71.0 
77.0 88.0 93.0 
108.0 103.0 84.0 
86.0 95.0 75.0 
87.0 89.0 86.0 
86.0 85.0 80.0 
87.0 81.0 74.0 
91.0 97.0 103.0 
101.0 91.0 103.0 
91.0 86.0 98.0 
79.0 93.0 98.0 
91.0 83.0 93.0 
106.0 72.0 86.0 
102.0 92.0 91.0 
89.0 77.0 99.0 
90.0 101.0 99.0 
101.0 85.0 73.0 
97.0 86.0 84.0 
90.0 98.0 101.0 
104.0 96.0 76.0 
92.0 92.0 88.0 
97.0 94.0 93.0 
84.0 82.0 77.0 
73.0 77.0 80.0 
99.0 104.0 96.0 
80.0 89.0 78.0 
75.0 90.0 91.0 
89.0 96.0 88.0 
79.0 81.0 100.0 
78.0 101.0 92.0 
89.0 80.0 81.0 
94.0 83.0 87.0 
91.0 93.0 88.0 
90.0 87.0 82.0 
70.0 107.0 103.0 
82.0 97.0 84.0 
106.0 88.0 75.0 
96.0 93.0 90.0 
91.0 99.0 89.0 
83.0 92.0 94.0 
85.0 90.0 80.0 
95.0 94.0 76.0 
83.0 91.0 107.0 
91.0 81.0 90.0 
96.0 84.0 85.0 
87.0 103.0 94.0 
79.0 78.0 100.0 
105.0 63.0 94.0 
80.0 80.0 94.0 
91.0 84.0 82.0 
77.0 94.0 95.0 
100.0 71.0 74.0 
105.0 102.0 100.0 
89.0 101.0 90.0 
91.0 98.0 87.0 
91.0 75.0 93.0 
98.0 97.0 98.0 
75.0 74.0 91.0 
103.0 87.0 97.0 
98.0 87.0 92.0 
91.0 82.0 80.0 
91.0 101.0 96.0 
82.0 92.0 82.0 
99.0 85.0 105.0 
81.0 93.0 78.0 
87.0 101.0 73.0 
82.0 87.0 96.0 
95.0 92.0 77.0 
98.0 84.0 96.0 
92.0 81.0 98.0 
82.0 92.0 86.0 
78.0 86.0 85.0 
96.0 79.0 97.0 
86.0 90.0 85.0 
86.0 89.0 83.0 
85.0 75.0 93.0 
101.0 83.0 95.0 
95.0 95.0 84.0 
79.0 82.0 90.0 
99.0 90.0 89.0 
84.0 85.0 88.0 
95.0 81.0 102.0 
98.0 90.0 78.0 
101.0 96.0 95.0 
87.0 89.0 86.0 
93.0 107.0 73.0 
106.0 106.0 92.0 
80.0 78.0 103.0 
83.0 81.0 93.0 
83.0 97.0 107.0 
97.0 70.0 100.0 
