I 250
J 25
bounds (0, 100)
cv 1.0
D 1
k 5
t 3
FLR 0.8
FCR 4
λbounds (80, 120)

λ 
99.9235 109.5743 105.0206 
92.543 86.8138 101.2564 
110.7547 83.788 80.2938 
110.7882 110.1226 86.5334 
89.3773 87.611 95.4686 
102.9872 92.3679 117.4412 
111.2291 114.5926 90.8142 
107.7761 82.2424 118.3795 
90.1952 91.0317 118.6287 
105.1805 110.2565 85.9562 
85.4565 105.3499 103.2553 
104.3382 115.2846 113.5363 
118.5257 96.9174 116.081 
85.1895 102.0177 87.7752 
91.3533 92.6584 116.1795 
94.61 113.2924 108.5529 
105.1519 96.5624 97.8995 
111.4088 91.938 89.2479 
90.4739 82.0751 99.9693 
110.2501 94.2811 83.2408 
111.3553 108.462 90.6107 
103.7905 96.7313 117.4175 
92.4483 103.6395 118.7004 
111.0868 100.1071 85.3269 
114.2394 108.4576 101.8136 
97.4036 91.59 113.9432 
116.7062 82.8516 116.2611 
83.8059 82.9721 87.1642 
84.0252 90.562 90.3006 
112.3767 101.834 94.086 
106.4231 104.9634 114.3519 
109.7607 112.7967 91.3509 
87.0755 99.5854 84.3448 
87.9911 87.8314 102.5373 
81.6407 110.793 117.5852 
112.2743 106.5078 82.9525 
106.3534 105.052 85.1258 
107.562 87.4684 108.0925 
98.7561 114.5991 115.3439 
84.3792 86.9031 117.3312 
116.503 118.0268 114.7748 
93.8468 84.9961 106.2892 
80.6467 102.3239 113.98 
117.3531 100.097 93.9124 
109.9149 91.168 116.6308 
82.7549 98.3271 118.2465 
97.7024 112.6667 99.9328 
116.7406 87.3559 115.4692 
111.1313 103.2325 106.8838 
109.9026 107.7254 86.7341 
101.6643 102.7656 100.1136 
83.1058 117.5357 100.4784 
89.6692 89.7004 95.6208 
108.6969 113.2326 109.4374 
83.7531 116.5472 108.5725 
118.8708 98.6236 103.2134 
93.3869 95.1749 101.7263 
83.9154 117.6648 101.1458 
111.1857 98.4162 116.7462 
103.4245 93.622 100.2885 
98.5986 88.4338 110.1303 
112.695 86.2258 115.0753 
116.4355 115.8216 107.7531 
111.2607 106.9277 112.9601 
103.4641 96.8146 88.0535 
89.3392 115.7771 85.8353 
89.5057 94.2765 83.8313 
96.3215 101.6585 102.7483 
111.1048 92.9859 88.0923 
112.458 94.4338 85.7132 
88.5844 107.1466 110.5796 
105.7461 87.295 91.5754 
92.0465 94.762 92.6577 
83.1955 82.8993 82.3701 
104.0104 86.3129 93.2024 
96.4263 98.8311 90.5121 
96.0535 83.9606 80.6105 
87.1171 90.1759 99.689 
82.4989 112.6042 82.1414 
112.6673 112.5258 105.3888 
103.817 100.7771 104.9139 
105.5174 100.1448 115.879 
106.002 113.6376 84.2278 
87.1522 82.4337 80.2475 
88.9435 85.3968 107.7009 
103.2605 97.9126 112.7827 
114.7706 82.5764 97.4561 
96.4659 115.6673 101.2716 
80.0485 117.5438 101.8866 
104.3629 100.2265 102.5865 
102.1751 114.5834 105.8349 
108.8856 103.6187 104.7199 
116.4495 102.6533 83.4511 
85.9888 105.7584 95.749 
116.0012 114.7726 101.7027 
88.9092 90.2962 101.1886 
82.9558 117.3182 80.5634 
86.162 91.7274 97.8254 
80.1933 84.6673 96.5348 
81.4151 111.641 102.12 
114.811 91.8712 81.3298 
114.7664 92.8268 113.5125 
93.2372 92.5495 88.7421 
96.1905 91.2233 98.0735 
97.4541 88.8171 96.399 
104.0785 104.2225 88.1529 
104.1558 82.4354 117.9806 
110.9158 88.204 97.4944 
105.2586 106.32 108.7701 
111.5792 98.0105 97.5569 
98.6787 100.4167 103.9653 
116.69 98.0639 103.0689 
80.5635 94.6617 108.2183 
99.4417 89.4394 80.0081 
80.0191 97.1666 81.0281 
101.5263 116.1918 99.6756 
114.9127 115.6627 101.1801 
92.1034 93.8688 106.6821 
108.3377 99.7531 88.4795 
117.1884 95.9636 92.3645 
119.1816 118.9891 102.1898 
86.2551 113.0843 91.7072 
116.6302 115.2277 108.8173 
87.2316 106.9008 96.0165 
87.8089 104.1647 94.4194 
82.7155 104.8442 99.6409 
81.6492 88.7288 85.8928 
89.9708 88.8016 110.5046 
88.6267 87.0516 108.4449 
91.4814 90.349 103.5045 
104.1722 80.3279 116.6887 
85.1936 115.093 93.9977 
102.3119 116.3212 104.7426 
86.2998 116.7445 112.5564 
117.5832 107.0972 83.4031 
89.3228 111.4381 85.3393 
101.9556 83.4031 118.7834 
109.9303 114.8644 108.2448 
89.9562 84.0757 82.9974 
92.3979 111.4854 108.8856 
118.7585 99.6164 112.3642 
104.9214 118.2531 103.6163 
117.2502 114.8474 80.7666 
99.4404 104.8516 108.4591 
83.0147 85.2313 101.3891 
116.6944 109.9246 117.6949 
100.6774 112.4867 102.2481 
83.3477 107.8995 85.179 
119.043 117.1907 93.0611 
113.3488 96.1187 86.9867 
101.6894 97.3961 105.8047 
98.6589 111.0091 92.0117 
94.3738 103.6771 87.3202 
118.4386 119.6188 109.5726 
96.3465 80.1443 100.6673 
108.6374 92.818 80.1303 
85.0479 112.51 111.9828 
118.065 107.6589 119.1974 
100.554 83.8864 85.3815 
104.3923 90.2465 115.5935 
95.5074 81.1835 118.1796 
86.0345 105.3374 117.4008 
90.3017 107.2459 104.0886 
119.7577 110.0411 87.5936 
106.3838 84.7933 89.7094 
91.582 89.113 114.4134 
105.5526 97.9327 88.5402 
104.3679 114.9565 114.9832 
107.1208 119.0774 111.2033 
99.9115 81.221 119.0277 
119.6627 81.7297 90.913 
90.7369 116.6424 104.7998 
117.9208 113.0382 98.1455 
81.9733 119.5963 96.2645 
81.1312 118.2851 99.0541 
113.6193 109.0156 90.03 
85.4656 82.1125 80.5081 
109.3778 111.7371 85.5015 
109.0583 102.3101 109.0271 
