I 200
J 20
bounds (0, 100)
cv 0.5
D 100
k 5
t 3
λbounds (80, 120)

λ 
115.9167 94.9142 81.5709 
91.6068 94.8584 83.6274 
89.2953 102.7039 86.2895 
96.1093 100.7709 94.0486 
111.6552 101.8281 116.4008 
111.7202 91.3505 87.1294 
80.5676 116.5922 104.1249 
92.3912 82.1282 113.8625 
115.4133 84.7594 83.3226 
119.9918 106.7327 84.4735 
105.5554 97.7738 118.0978 
105.3467 109.6693 103.4904 
91.5327 105.3015 118.7475 
82.9042 82.6288 86.3245 
107.5266 95.8785 92.1329 
85.6673 117.911 99.9953 
118.5111 114.9623 94.1284 
107.1551 97.0102 101.4723 
119.2307 103.0013 112.3103 
109.9831 96.2516 91.1082 
87.0843 95.9043 111.7962 
112.6686 102.4045 82.6083 
101.8527 81.8553 100.4811 
85.7609 88.3564 112.8097 
117.6521 96.336 117.4427 
86.7216 102.6489 80.1256 
83.6835 97.6489 111.1343 
87.605 84.0204 114.716 
93.4981 98.3522 108.3667 
94.1199 109.8167 87.6004 
113.9528 116.9428 112.8707 
100.933 97.5525 86.5558 
85.9389 81.5534 115.2626 
111.1362 112.5124 96.9719 
101.2112 88.8577 87.1115 
86.6774 117.6001 118.9726 
117.47 114.6698 118.2712 
88.2459 85.0725 96.2111 
109.9183 93.34 82.9239 
117.1784 108.8123 113.157 
109.5991 88.798 98.9572 
91.1787 109.274 97.0234 
96.5693 106.8619 99.3441 
89.2314 113.2324 91.968 
108.9673 91.1115 84.3479 
87.4678 104.4382 117.0601 
113.0767 85.5242 90.7122 
108.5945 81.7004 96.8991 
81.6534 111.6577 88.3824 
101.561 81.6598 106.0196 
112.614 119.6739 113.1615 
119.469 101.3477 97.4154 
108.5739 91.1098 89.1682 
116.8139 116.6613 97.1845 
94.9196 111.7138 119.6784 
83.2172 111.1706 100.1236 
81.4844 99.0884 92.0385 
107.7957 102.1544 91.1196 
114.2925 93.046 97.0019 
104.0446 106.5258 115.9489 
82.6524 119.4893 87.3333 
99.3597 88.8752 97.3905 
100.472 83.3517 93.5476 
119.6045 110.9321 80.4117 
105.5629 101.465 105.7304 
98.7306 93.3722 102.2257 
109.7865 83.4081 94.7533 
112.2799 104.113 112.9907 
113.8751 81.4033 114.6593 
102.5975 116.786 80.6472 
112.6701 112.9282 88.7393 
95.0376 91.2141 99.104 
108.983 96.9034 83.2573 
83.3399 101.1586 93.9171 
80.5659 83.0311 115.7078 
93.7368 109.0725 81.3833 
117.1852 97.4277 105.5442 
95.3717 112.4635 95.738 
111.8048 96.3677 80.522 
103.5716 105.158 110.1596 
102.6447 97.9832 116.152 
100.0692 106.6061 81.0775 
86.1245 99.6544 84.5703 
107.5423 105.5379 119.3901 
103.3571 119.5804 116.4861 
108.1529 89.3527 99.3337 
105.7729 103.5225 117.04 
105.3425 87.0401 118.5091 
84.9315 103.2815 116.5396 
85.6652 101.5208 85.9278 
108.7794 86.4025 99.2852 
113.6118 88.012 82.0409 
91.7609 92.9217 107.4243 
98.3452 118.9756 115.811 
89.4762 105.9806 86.1986 
105.9984 107.3261 110.2889 
95.0155 107.6908 111.2709 
103.6896 94.2883 80.9049 
