I 250
J 25
bounds (0, 100)
cv 0.5
D 100
k 5
t 3
FLR 0.6
FCR 10
λbounds (80, 120)

λ 
102.2726 104.0011 102.6013 
80.2504 87.4687 113.9616 
97.573 83.2189 103.3879 
100.5856 92.4798 108.2603 
117.6533 99.3882 89.5628 
94.9179 93.5268 101.9919 
88.0503 81.7947 80.7931 
112.9424 119.2518 91.8721 
105.6485 100.3717 115.1418 
92.5193 115.5636 113.1765 
110.5047 109.9872 92.6109 
102.5366 111.9156 116.0868 
87.1277 90.1681 89.7913 
99.4902 89.1699 109.3444 
88.1053 97.8665 103.2389 
118.4406 108.8066 108.0091 
114.9825 102.8962 99.428 
102.6134 105.9899 97.0486 
100.9402 87.9749 103.4543 
83.8984 111.5215 114.9286 
83.6719 109.0754 113.8217 
86.7399 94.4172 80.1052 
82.5687 98.2051 112.8629 
107.4715 84.8895 103.7664 
106.8479 92.4757 90.7126 
99.0717 100.8342 98.9276 
107.725 104.7893 96.6753 
104.2756 102.7453 98.3773 
99.1304 103.0464 84.2454 
118.1426 86.8524 88.5837 
110.7261 107.7778 86.8383 
92.7053 114.3507 104.5507 
98.1135 95.6494 95.4742 
97.6419 93.1604 94.3843 
112.9743 91.9027 114.5537 
95.3453 81.2595 118.7991 
95.0515 85.1067 95.6548 
92.6793 80.7179 88.1199 
103.1043 110.3474 101.6278 
91.001 117.5321 97.6546 
80.5119 111.9088 109.5192 
91.9454 119.3759 104.0271 
116.5081 95.7889 87.3174 
95.6358 102.8394 113.4079 
93.0085 88.6605 106.1422 
97.6939 112.202 107.495 
82.9435 91.1821 106.7184 
81.6892 83.7805 98.4807 
98.7006 99.9207 107.6705 
93.9358 92.9266 102.7359 
102.0852 85.4371 94.7369 
81.3392 88.3074 98.6556 
99.5763 117.8874 116.8135 
94.9632 97.1245 91.9894 
95.7878 98.8527 94.97 
85.1361 102.5504 107.3004 
87.9892 98.5577 99.6706 
113.9208 98.7239 96.8478 
112.3781 111.0525 107.9234 
82.5569 86.9313 84.8798 
101.5056 108.7354 97.7744 
88.7929 98.1354 90.169 
114.8666 93.7196 104.0127 
92.1087 98.4027 91.8992 
83.6026 105.6001 82.0496 
118.6879 107.7062 103.5733 
104.0812 114.4123 85.4825 
109.594 113.8215 105.4646 
85.9672 108.5892 111.6524 
111.3923 108.5091 90.5356 
112.691 109.6652 85.7673 
87.386 107.5642 113.7422 
89.9142 94.7245 111.8005 
111.4714 91.6141 93.1916 
102.0755 109.439 104.3053 
99.9967 80.583 107.5461 
115.4703 110.8069 97.3146 
108.8178 98.9366 101.1188 
96.9524 98.3618 88.5884 
110.2436 90.7765 110.4906 
91.4828 94.6654 91.1689 
97.3763 107.2498 106.3442 
111.1127 100.4854 116.0732 
116.7596 95.6734 108.2826 
87.803 104.5162 94.9296 
117.738 85.9104 94.9314 
96.7313 80.2943 101.1472 
94.8229 96.8634 101.0557 
82.0426 106.1629 92.6793 
103.7363 105.7185 97.1379 
99.8595 98.0806 87.322 
98.9806 86.7324 96.8903 
100.9126 82.6362 101.8475 
97.7331 89.0112 84.5826 
119.0509 97.4569 116.4276 
92.022 83.2163 90.4393 
