I 250
J 25
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
λbounds (80, 120)

λ 
101.1456 117.0897 105.2802 
111.5934 117.2512 111.1358 
98.84 111.8963 104.0888 
115.0235 82.2116 83.5256 
94.2497 103.6922 114.9486 
116.5934 107.9857 104.6502 
113.2242 107.0391 83.3852 
117.6326 85.2027 88.4825 
90.1214 108.361 101.4797 
119.6539 89.596 82.3491 
81.104 99.4257 102.4144 
95.4437 117.2299 118.4518 
92.2182 108.9662 118.3117 
91.1478 89.0807 103.0793 
93.9883 98.7253 93.8181 
98.0196 110.5559 102.1783 
84.1415 80.9721 106.5101 
105.9364 93.9361 103.0442 
89.6124 84.5655 82.1812 
88.0372 114.8323 116.0929 
81.1155 109.4744 88.2198 
107.1666 109.77 98.2849 
114.6602 82.7259 94.1643 
103.2384 101.5665 90.9735 
97.5287 106.9809 108.7636 
110.1141 114.6837 96.9677 
111.3659 101.8238 107.1615 
98.3831 103.4534 104.974 
109.6491 112.7549 81.6144 
109.4581 94.7003 111.6346 
107.8552 84.3711 81.899 
82.3431 106.3949 84.0544 
107.2517 104.0701 106.1305 
103.3411 106.8266 102.5704 
95.6451 88.5255 104.6514 
113.6192 95.24 85.0218 
97.6443 99.0373 89.9773 
91.4 92.2333 91.4868 
84.552 84.5425 82.9318 
106.3938 97.0699 81.4172 
106.2029 118.1742 81.139 
101.2225 81.301 92.374 
86.0362 88.7656 118.7046 
95.6955 85.2366 119.9354 
98.6099 94.8894 86.9839 
109.8915 111.9044 105.4518 
89.7626 106.8718 110.4619 
111.2525 86.9844 101.93 
92.505 92.3685 83.6255 
93.0058 101.1715 96.8936 
113.9247 85.0279 89.047 
85.8648 102.2696 111.5571 
111.2587 112.3478 106.0596 
96.9478 106.408 92.882 
92.9008 87.2383 104.8654 
95.4166 82.8754 105.8841 
82.4391 110.4417 98.8174 
111.2222 100.6474 114.6918 
113.9311 116.7421 104.1101 
103.7408 106.9688 109.0202 
97.9278 115.4444 115.9361 
112.2557 101.5074 115.2857 
102.8938 93.2635 116.1019 
107.0029 115.8074 80.9689 
107.5912 90.9366 104.0121 
88.9819 91.9959 111.4984 
117.1654 94.0522 101.4306 
98.4662 82.8807 93.9503 
86.5381 98.1769 103.8599 
116.4539 117.8518 88.3308 
92.1526 109.3172 100.4627 
106.0063 119.7476 118.8943 
96.523 100.1705 99.5541 
82.0598 119.0004 118.3255 
95.5929 100.4545 94.5382 
95.5047 112.107 87.6912 
95.2379 108.3378 80.337 
108.9486 86.7984 88.3129 
114.9863 104.7464 103.9484 
90.2869 91.943 81.6802 
