I 200
J 20
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.8
FCR 8
λbounds (80, 120)

λ 
87.4977 116.6092 97.0534 
87.2103 103.9823 112.0508 
82.2544 108.7493 111.211 
90.7543 103.7057 85.8934 
81.1515 86.7908 94.2044 
88.9773 118.9703 89.9943 
119.0164 119.3275 81.6396 
95.2374 81.7581 107.1455 
94.8658 83.176 112.6724 
118.418 113.3477 101.2126 
104.522 105.4557 116.8525 
112.6878 118.2109 112.3543 
117.5441 95.7225 81.0216 
112.625 100.7608 86.7554 
119.4956 86.1035 97.9171 
92.8754 87.5314 113.66 
111.8562 106.3929 119.5235 
110.3133 87.1141 102.3647 
96.2077 103.8713 106.7216 
99.0235 100.8492 96.1874 
112.0424 102.0836 96.0338 
85.2609 92.1308 86.7454 
118.9464 93.5846 94.9628 
112.514 91.7896 90.9926 
107.8142 119.2031 90.4322 
88.666 103.5629 95.2626 
87.2852 87.9506 95.3466 
91.9998 110.6359 100.8509 
99.8117 102.9233 98.3582 
118.8234 86.6299 104.3283 
119.3089 102.4301 92.5197 
102.8861 95.6686 86.2128 
111.3663 116.9264 98.0334 
109.8117 87.1511 108.127 
119.646 89.7025 100.2712 
89.3901 96.5866 97.7936 
96.0648 109.0936 89.0796 
111.3964 92.233 107.2281 
85.5405 87.611 88.764 
94.1543 90.3674 112.5336 
103.7418 86.4669 109.9702 
110.6559 116.1338 83.7664 
113.562 109.4594 97.6 
101.0693 89.9888 107.1266 
108.1996 104.9237 115.9786 
84.8424 80.8086 115.9485 
118.656 100.7774 87.2703 
117.1407 100.2135 99.7276 
98.1111 99.7136 109.8135 
114.3415 93.9888 105.6203 
98.1562 104.2469 88.903 
97.5538 81.359 101.1811 
98.0747 112.7257 97.2019 
84.2945 110.7639 116.586 
112.712 107.7097 100.2398 
83.3747 97.4211 96.4703 
91.2946 111.13 84.9215 
113.7153 116.4444 81.4239 
101.2988 100.9055 83.5102 
112.8968 93.9606 113.0782 
91.506 116.888 116.6652 
118.8285 95.6905 110.8123 
80.0064 118.2834 115.4019 
93.5893 83.9799 110.5171 
89.1198 84.9945 88.3564 
101.5082 110.2996 89.4904 
80.9779 105.7394 82.7661 
99.3462 82.8111 114.2456 
104.9897 85.1582 107.0265 
84.5936 117.7444 99.7783 
119.6871 101.4345 106.8286 
114.6545 100.0336 111.2657 
117.6412 117.2867 110.001 
112.4041 90.8634 92.9154 
96.461 95.3301 101.1383 
98.4044 119.9716 97.0747 
92.8141 111.8397 87.6655 
90.1562 105.7068 93.8132 
85.6188 117.0947 91.2373 
