I 200
J 20
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.4
FCR 8
abounds (80, 120)

a 
92.0 76.0 92.0 
84.0 77.0 83.0 
82.0 89.0 77.0 
92.0 80.0 74.0 
74.0 103.0 91.0 
85.0 86.0 88.0 
78.0 81.0 100.0 
82.0 79.0 91.0 
101.0 88.0 89.0 
83.0 106.0 90.0 
86.0 95.0 80.0 
85.0 107.0 95.0 
105.0 89.0 98.0 
77.0 97.0 96.0 
99.0 95.0 80.0 
77.0 84.0 89.0 
95.0 61.0 93.0 
108.0 90.0 75.0 
72.0 113.0 71.0 
96.0 84.0 71.0 
81.0 70.0 110.0 
89.0 94.0 95.0 
81.0 89.0 90.0 
84.0 102.0 92.0 
84.0 98.0 84.0 
110.0 68.0 79.0 
112.0 94.0 67.0 
93.0 75.0 91.0 
83.0 84.0 107.0 
92.0 81.0 78.0 
96.0 97.0 78.0 
96.0 78.0 86.0 
80.0 84.0 87.0 
102.0 89.0 85.0 
81.0 89.0 63.0 
80.0 95.0 82.0 
65.0 73.0 86.0 
79.0 77.0 102.0 
86.0 80.0 106.0 
97.0 76.0 86.0 
95.0 82.0 92.0 
92.0 82.0 89.0 
93.0 72.0 77.0 
63.0 91.0 96.0 
95.0 86.0 97.0 
96.0 97.0 95.0 
83.0 80.0 89.0 
83.0 97.0 91.0 
89.0 93.0 67.0 
96.0 76.0 78.0 
93.0 110.0 92.0 
88.0 90.0 87.0 
112.0 75.0 81.0 
88.0 75.0 84.0 
81.0 86.0 91.0 
114.0 86.0 99.0 
88.0 95.0 91.0 
84.0 66.0 91.0 
92.0 91.0 79.0 
95.0 95.0 79.0 
94.0 73.0 72.0 
88.0 90.0 98.0 
81.0 82.0 88.0 
93.0 84.0 91.0 
114.0 88.0 83.0 
94.0 77.0 81.0 
86.0 77.0 100.0 
83.0 84.0 85.0 
100.0 88.0 66.0 
90.0 84.0 94.0 
79.0 75.0 97.0 
91.0 108.0 86.0 
82.0 87.0 83.0 
93.0 100.0 92.0 
100.0 79.0 86.0 
95.0 96.0 82.0 
87.0 82.0 79.0 
101.0 90.0 92.0 
86.0 79.0 79.0 
67.0 71.0 73.0 
105.0 96.0 73.0 
95.0 96.0 81.0 
98.0 93.0 81.0 
91.0 92.0 106.0 
93.0 76.0 109.0 
103.0 92.0 84.0 
98.0 90.0 96.0 
77.0 87.0 79.0 
106.0 90.0 76.0 
92.0 87.0 85.0 
85.0 82.0 99.0 
96.0 94.0 94.0 
97.0 78.0 74.0 
83.0 94.0 84.0 
91.0 76.0 80.0 
92.0 76.0 95.0 
85.0 99.0 104.0 
92.0 82.0 82.0 
92.0 98.0 85.0 
89.0 87.0 94.0 
91.0 79.0 91.0 
76.0 105.0 82.0 
92.0 98.0 92.0 
86.0 95.0 89.0 
85.0 98.0 70.0 
82.0 98.0 96.0 
86.0 91.0 94.0 
73.0 92.0 83.0 
94.0 94.0 95.0 
105.0 95.0 87.0 
90.0 84.0 79.0 
83.0 104.0 88.0 
67.0 95.0 95.0 
85.0 96.0 86.0 
86.0 82.0 97.0 
96.0 84.0 87.0 
95.0 90.0 75.0 
