I 150
J 15
bounds (0, 100)
cv 1.0
D 1
k 5
t 3
FLR 0.4
FCR 10
abounds (80, 120)

a 
117.0 102.0 126.0 
105.0 121.0 107.0 
105.0 110.0 105.0 
92.0 100.0 125.0 
114.0 104.0 82.0 
106.0 110.0 97.0 
92.0 92.0 112.0 
93.0 118.0 103.0 
96.0 95.0 112.0 
107.0 106.0 112.0 
91.0 103.0 104.0 
108.0 98.0 101.0 
83.0 105.0 136.0 
95.0 109.0 109.0 
119.0 109.0 105.0 
88.0 105.0 120.0 
104.0 97.0 98.0 
93.0 97.0 100.0 
83.0 94.0 109.0 
107.0 90.0 98.0 
117.0 104.0 100.0 
103.0 113.0 106.0 
126.0 117.0 112.0 
104.0 122.0 96.0 
102.0 83.0 111.0 
122.0 89.0 108.0 
106.0 98.0 107.0 
99.0 106.0 102.0 
108.0 97.0 87.0 
96.0 104.0 112.0 
112.0 115.0 112.0 
104.0 95.0 103.0 
102.0 113.0 114.0 
111.0 95.0 112.0 
108.0 129.0 115.0 
114.0 95.0 104.0 
96.0 105.0 97.0 
109.0 114.0 106.0 
99.0 103.0 113.0 
101.0 97.0 104.0 
93.0 94.0 95.0 
109.0 109.0 92.0 
99.0 107.0 129.0 
89.0 108.0 97.0 
109.0 109.0 120.0 
99.0 96.0 108.0 
115.0 96.0 103.0 
101.0 104.0 108.0 
121.0 96.0 123.0 
108.0 98.0 101.0 
104.0 91.0 99.0 
96.0 119.0 96.0 
96.0 108.0 105.0 
114.0 89.0 98.0 
111.0 104.0 115.0 
112.0 103.0 111.0 
104.0 109.0 112.0 
114.0 111.0 95.0 
86.0 97.0 115.0 
95.0 111.0 118.0 
108.0 114.0 108.0 
108.0 122.0 92.0 
101.0 110.0 115.0 
98.0 102.0 87.0 
98.0 82.0 96.0 
103.0 90.0 97.0 
111.0 129.0 108.0 
118.0 102.0 101.0 
116.0 87.0 96.0 
93.0 103.0 110.0 
78.0 90.0 89.0 
109.0 104.0 117.0 
105.0 98.0 106.0 
114.0 88.0 120.0 
99.0 80.0 97.0 
120.0 100.0 111.0 
110.0 94.0 96.0 
129.0 117.0 107.0 
98.0 103.0 110.0 
107.0 102.0 89.0 
90.0 108.0 106.0 
118.0 116.0 127.0 
99.0 100.0 109.0 
113.0 102.0 118.0 
113.0 116.0 107.0 
94.0 105.0 106.0 
99.0 111.0 99.0 
119.0 97.0 132.0 
120.0 99.0 101.0 
107.0 101.0 88.0 
91.0 98.0 103.0 
111.0 123.0 101.0 
95.0 91.0 124.0 
119.0 133.0 111.0 
93.0 130.0 105.0 
115.0 91.0 119.0 
108.0 121.0 112.0 
111.0 90.0 113.0 
132.0 100.0 94.0 
101.0 107.0 123.0 
98.0 97.0 105.0 
114.0 90.0 108.0 
100.0 103.0 105.0 
117.0 87.0 97.0 
124.0 120.0 106.0 
94.0 115.0 94.0 
110.0 116.0 100.0 
103.0 94.0 109.0 
107.0 102.0 104.0 
116.0 97.0 97.0 
97.0 109.0 97.0 
89.0 121.0 85.0 
93.0 109.0 112.0 
102.0 99.0 96.0 
101.0 101.0 108.0 
101.0 100.0 101.0 
112.0 98.0 98.0 
110.0 97.0 111.0 
115.0 97.0 114.0 
110.0 113.0 93.0 
108.0 113.0 77.0 
112.0 104.0 101.0 
96.0 107.0 100.0 
87.0 126.0 109.0 
105.0 109.0 90.0 
99.0 114.0 124.0 
110.0 93.0 102.0 
106.0 107.0 85.0 
102.0 101.0 120.0 
108.0 91.0 114.0 
116.0 109.0 94.0 
87.0 107.0 102.0 
106.0 108.0 100.0 
97.0 111.0 114.0 
98.0 104.0 94.0 
131.0 100.0 100.0 
127.0 116.0 98.0 
107.0 102.0 99.0 
111.0 108.0 96.0 
99.0 81.0 99.0 
87.0 106.0 90.0 
89.0 94.0 92.0 
101.0 113.0 115.0 
124.0 94.0 110.0 
100.0 121.0 108.0 
108.0 99.0 100.0 
104.0 100.0 120.0 
103.0 88.0 112.0 
106.0 113.0 101.0 
106.0 93.0 129.0 

Icoords
79.8633 68.0335
34.9706 84.1977
69.1036 7.7646
31.3494 24.5804
84.6186 98.5796
97.851 6.8364
43.337 9.4069
12.4589 42.5874
3.9179 82.89
79.6048 58.0031
37.0445 6.8467
61.4284 2.3246
52.609 71.0422
66.1395 19.2943
80.2307 7.4924
35.4838 58.1949
54.3265 45.476
70.5492 6.0457
56.9484 93.7473
43.4339 51.8163
49.1945 36.7367
86.1461 65.6578
63.7242 82.4597
1.3393 47.1064
77.5306 57.9319
62.3337 50.2209
25.1658 41.1318
60.0873 27.0466
86.1188 11.6144
73.2032 51.2561
30.3937 48.7607
14.9954 30.6376
30.2327 33.7702
97.0555 97.1253
75.3723 2.2637
0.0607 38.8866
88.1062 50.9707
37.8447 45.3906
28.7281 80.3536
19.742 51.9777
9.1449 77.5957
35.5392 71.6954
97.7181 88.0484
97.8862 58.5307
26.6336 66.5668
38.6406 95.2688
73.4924 45.2037
70.3408 53.1694
85.0905 81.3528
16.7586 94.1781
70.9029 68.2554
51.1288 79.1389
91.3973 68.6644
13.4573 98.4695
5.738 24.5063
42.4809 55.082
82.7843 42.2932
50.5234 17.5002
96.2148 58.6857
13.9263 48.1153
10.0377 56.6913
34.9277 82.1103
51.984 26.8974
79.0131 16.3284
35.5538 68.1335
30.0218 65.521
40.2651 77.9822
68.1666 58.5106
7.3562 50.5232
43.3249 70.5394
89.6024 83.608
39.0732 60.4687
24.3006 42.0467
24.8612 2.8261
49.3666 37.4975
10.8165 67.0531
92.9907 78.4872
75.0169 91.0598
82.4852 98.0461
24.1418 2.1849
69.5348 9.9746
90.9014 80.0466
61.4048 59.2674
90.8905 33.633
77.259 96.3225
42.7996 69.4647
81.3355 56.1557
64.6931 5.7079
