I 200
J 20
bounds (0, 100)
cv 0.5
D 25
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
123.0 79.0 107.0 
100.0 99.0 106.0 
99.0 105.0 101.0 
99.0 93.0 114.0 
90.0 90.0 89.0 
95.0 103.0 88.0 
94.0 100.0 100.0 
107.0 104.0 94.0 
89.0 93.0 97.0 
127.0 113.0 87.0 
106.0 83.0 95.0 
92.0 93.0 105.0 
87.0 94.0 85.0 
94.0 91.0 84.0 
104.0 93.0 104.0 
109.0 100.0 97.0 
90.0 102.0 85.0 
97.0 113.0 92.0 
92.0 102.0 82.0 
90.0 101.0 94.0 
106.0 116.0 101.0 
89.0 94.0 88.0 
100.0 104.0 91.0 
122.0 99.0 100.0 
88.0 100.0 94.0 
97.0 102.0 118.0 
86.0 89.0 85.0 
84.0 89.0 88.0 
99.0 86.0 103.0 
85.0 98.0 111.0 
98.0 93.0 95.0 
96.0 95.0 96.0 
104.0 96.0 92.0 
99.0 94.0 120.0 
100.0 93.0 87.0 
92.0 98.0 101.0 
83.0 113.0 118.0 
86.0 94.0 103.0 
82.0 107.0 94.0 
102.0 103.0 103.0 
97.0 100.0 98.0 
104.0 116.0 95.0 
108.0 82.0 101.0 
84.0 93.0 93.0 
99.0 124.0 95.0 
86.0 121.0 112.0 
98.0 89.0 92.0 
111.0 103.0 106.0 
95.0 112.0 92.0 
94.0 80.0 100.0 
92.0 97.0 118.0 
91.0 102.0 98.0 
82.0 102.0 85.0 
83.0 88.0 93.0 
110.0 95.0 88.0 
93.0 94.0 81.0 
93.0 107.0 69.0 
100.0 78.0 86.0 
90.0 100.0 108.0 
105.0 84.0 93.0 
96.0 100.0 89.0 
97.0 91.0 103.0 
80.0 107.0 111.0 
101.0 89.0 113.0 
84.0 105.0 105.0 
89.0 109.0 90.0 
104.0 112.0 90.0 
84.0 108.0 90.0 
120.0 96.0 86.0 
114.0 94.0 103.0 
74.0 87.0 100.0 
96.0 82.0 103.0 
84.0 97.0 98.0 
107.0 97.0 91.0 
93.0 80.0 106.0 
115.0 110.0 104.0 
91.0 93.0 87.0 
91.0 81.0 84.0 
102.0 103.0 98.0 
98.0 82.0 102.0 
89.0 98.0 118.0 
93.0 99.0 90.0 
89.0 89.0 70.0 
111.0 96.0 92.0 
90.0 99.0 100.0 
101.0 92.0 96.0 
91.0 106.0 104.0 
106.0 74.0 81.0 
100.0 107.0 109.0 
94.0 82.0 99.0 
103.0 78.0 101.0 
106.0 107.0 91.0 
92.0 93.0 106.0 
89.0 84.0 88.0 
91.0 77.0 83.0 
106.0 86.0 104.0 
94.0 93.0 105.0 
88.0 74.0 86.0 
108.0 92.0 87.0 
89.0 94.0 111.0 
91.0 95.0 85.0 
94.0 116.0 94.0 
90.0 85.0 98.0 
91.0 92.0 88.0 
112.0 89.0 93.0 
81.0 111.0 96.0 
90.0 105.0 102.0 
93.0 110.0 97.0 
93.0 99.0 85.0 
102.0 93.0 88.0 
99.0 88.0 97.0 
96.0 101.0 89.0 
94.0 115.0 105.0 
103.0 97.0 79.0 
91.0 89.0 98.0 
94.0 113.0 101.0 
82.0 113.0 91.0 
