I 200
J 20
bounds (0, 100)
cv 1.0
D 50
k 5
t 3
FLR 0.8
FCR 10
abounds (80, 120)

a 
91.0 76.0 76.0 
70.0 74.0 88.0 
84.0 99.0 96.0 
93.0 79.0 102.0 
93.0 64.0 83.0 
97.0 85.0 71.0 
93.0 84.0 97.0 
79.0 92.0 91.0 
79.0 94.0 79.0 
90.0 86.0 88.0 
90.0 80.0 73.0 
79.0 79.0 72.0 
87.0 79.0 94.0 
70.0 75.0 78.0 
81.0 80.0 104.0 
85.0 96.0 87.0 
100.0 71.0 109.0 
96.0 92.0 86.0 
82.0 84.0 89.0 
78.0 84.0 78.0 
99.0 72.0 95.0 
74.0 93.0 93.0 
95.0 87.0 82.0 
95.0 78.0 75.0 
101.0 94.0 87.0 
101.0 94.0 83.0 
84.0 90.0 91.0 
66.0 95.0 83.0 
91.0 88.0 83.0 
87.0 82.0 85.0 
88.0 88.0 93.0 
84.0 84.0 85.0 
74.0 87.0 83.0 
92.0 87.0 99.0 
91.0 89.0 77.0 
100.0 98.0 88.0 
85.0 72.0 104.0 
72.0 78.0 78.0 
83.0 81.0 97.0 
90.0 90.0 86.0 
79.0 88.0 103.0 
85.0 67.0 83.0 
75.0 90.0 89.0 
83.0 86.0 91.0 
99.0 70.0 79.0 
75.0 84.0 89.0 
91.0 73.0 90.0 
100.0 83.0 93.0 
79.0 88.0 87.0 
90.0 94.0 76.0 
83.0 98.0 90.0 
86.0 94.0 106.0 
97.0 66.0 82.0 
88.0 68.0 86.0 
91.0 69.0 80.0 
77.0 82.0 84.0 
80.0 92.0 104.0 
95.0 93.0 78.0 
76.0 90.0 108.0 
92.0 96.0 81.0 
79.0 108.0 89.0 
74.0 87.0 80.0 
77.0 98.0 88.0 
93.0 88.0 81.0 
91.0 78.0 90.0 
89.0 82.0 84.0 
88.0 80.0 66.0 
92.0 88.0 91.0 
94.0 79.0 90.0 
102.0 78.0 87.0 
82.0 84.0 74.0 
94.0 92.0 86.0 
99.0 87.0 85.0 
93.0 88.0 92.0 
100.0 91.0 82.0 
94.0 101.0 93.0 
93.0 78.0 85.0 
81.0 99.0 87.0 
79.0 78.0 81.0 
90.0 89.0 84.0 
98.0 84.0 88.0 
108.0 99.0 82.0 
104.0 98.0 92.0 
83.0 89.0 81.0 
89.0 88.0 90.0 
92.0 88.0 98.0 
96.0 91.0 69.0 
85.0 75.0 78.0 
94.0 72.0 87.0 
95.0 80.0 97.0 
91.0 90.0 92.0 
71.0 87.0 95.0 
82.0 85.0 93.0 
77.0 87.0 81.0 
79.0 81.0 93.0 
99.0 83.0 87.0 
77.0 84.0 91.0 
86.0 85.0 78.0 
84.0 86.0 81.0 
85.0 88.0 97.0 
77.0 84.0 91.0 
81.0 95.0 88.0 
90.0 85.0 88.0 
95.0 87.0 88.0 
80.0 77.0 88.0 
88.0 98.0 89.0 
92.0 75.0 89.0 
85.0 87.0 78.0 
83.0 88.0 90.0 
87.0 81.0 90.0 
74.0 96.0 84.0 
98.0 88.0 76.0 
92.0 60.0 74.0 
92.0 92.0 71.0 
82.0 89.0 98.0 
95.0 105.0 85.0 
88.0 88.0 79.0 
86.0 89.0 81.0 
91.0 74.0 93.0 
92.0 92.0 90.0 
87.0 87.0 84.0 
91.0 96.0 89.0 
73.0 84.0 79.0 
83.0 73.0 79.0 
85.0 78.0 77.0 
87.0 79.0 97.0 
82.0 85.0 66.0 
82.0 86.0 95.0 
100.0 82.0 99.0 
88.0 91.0 89.0 
90.0 93.0 91.0 
94.0 79.0 80.0 
83.0 70.0 101.0 
98.0 92.0 92.0 
79.0 86.0 88.0 
105.0 87.0 90.0 
67.0 89.0 73.0 
85.0 78.0 108.0 
99.0 77.0 83.0 
78.0 79.0 90.0 
89.0 104.0 98.0 
85.0 94.0 96.0 
88.0 97.0 97.0 
90.0 78.0 78.0 
78.0 89.0 100.0 
98.0 77.0 86.0 
89.0 81.0 89.0 
83.0 88.0 80.0 
85.0 86.0 80.0 
89.0 78.0 81.0 
102.0 92.0 78.0 
94.0 83.0 92.0 
99.0 67.0 94.0 
91.0 88.0 84.0 
70.0 93.0 73.0 
83.0 102.0 105.0 
89.0 83.0 82.0 
100.0 82.0 74.0 
90.0 97.0 95.0 
93.0 101.0 85.0 
96.0 82.0 81.0 
78.0 101.0 82.0 
91.0 80.0 101.0 
77.0 85.0 87.0 
94.0 93.0 70.0 
97.0 92.0 85.0 
93.0 88.0 95.0 
74.0 106.0 94.0 
72.0 81.0 88.0 
91.0 79.0 91.0 
75.0 83.0 91.0 
96.0 80.0 91.0 
78.0 87.0 90.0 
98.0 85.0 100.0 
119.0 89.0 76.0 
101.0 81.0 88.0 
78.0 87.0 81.0 
86.0 100.0 87.0 
88.0 90.0 58.0 
88.0 89.0 100.0 
89.0 82.0 76.0 
87.0 80.0 95.0 
95.0 91.0 83.0 
69.0 90.0 82.0 
78.0 79.0 84.0 
69.0 87.0 93.0 
85.0 96.0 99.0 
76.0 95.0 104.0 
87.0 83.0 75.0 
77.0 97.0 89.0 
81.0 104.0 91.0 
75.0 72.0 91.0 
88.0 94.0 86.0 
93.0 87.0 108.0 
96.0 81.0 84.0 
83.0 103.0 82.0 
89.0 78.0 102.0 
99.0 76.0 88.0 
77.0 81.0 96.0 
93.0 99.0 76.0 

Icoords
96.3809 4.5946
76.6935 43.7277
77.0 41.4055
90.4842 2.973
78.3539 56.53
54.8297 74.3499
30.3716 95.2991
36.8835 45.9382
60.8892 97.7095
57.5026 41.902
83.9529 26.7463
39.849 6.9988
35.2175 26.763
73.4633 73.6992
86.4013 20.8504
86.4752 48.9157
85.6265 87.2017
10.3991 61.3021
27.5207 86.1209
63.0699 73.6823
7.8771 95.3031
6.8167 29.2085
68.6596 69.359
