I 250
J 25
bounds (0, 100)
cv 1.0
D 100
k 5
t 3
FLR 0.4
FCR 2
λbounds (80, 120)

λ 
95.6274 88.297 95.8557 
88.5379 103.9104 92.4336 
95.379 112.4611 86.7341 
94.6755 89.6652 86.8512 
91.5936 82.3327 103.4255 
93.1124 118.5746 84.9794 
111.0113 119.7568 115.6362 
119.5019 98.3121 80.3466 
92.9696 95.8167 101.639 
94.3578 96.2719 104.8365 
83.0055 80.7664 91.8291 
108.9427 81.9562 119.406 
100.1115 113.986 119.5665 
105.7808 85.63 88.79 
106.1893 96.8458 85.6473 
85.3144 111.2377 103.9351 
93.5781 108.8531 108.5961 
100.3129 112.3316 91.7346 
112.9966 104.722 94.9787 
101.644 110.4281 80.6012 
87.5224 119.4461 108.8147 
105.9158 81.2898 116.5773 
111.4275 80.2397 81.3755 
106.6451 117.7867 116.44 
84.5045 82.439 87.3544 
111.5741 119.8384 117.1614 
100.0926 95.7562 105.9216 
93.6809 95.0215 105.653 
92.3849 116.8733 95.9487 
95.2642 95.5432 103.9293 
114.2465 102.0333 83.4056 
90.6529 101.9357 104.7661 
104.1127 88.3443 92.722 
88.9586 97.1089 85.0632 
95.9034 88.6835 88.5859 
85.2927 106.0126 95.5274 
108.2864 104.2864 85.6983 
82.2038 102.0346 109.365 
102.5766 104.3383 92.1307 
80.851 119.3925 85.8421 
113.1912 109.9933 89.5505 
112.4119 114.4122 109.066 
92.8927 91.5877 116.1195 
91.8327 88.1783 93.862 
91.8212 118.2896 98.9167 
101.8405 116.6145 101.5189 
92.7782 87.1502 93.5206 
94.1318 101.1573 95.5027 
97.7678 98.4858 90.6244 
97.1495 103.8938 99.3267 
83.676 82.1188 92.0844 
86.5881 101.0807 109.026 
117.3128 95.271 101.3527 
111.4916 101.9767 113.8571 
83.8068 110.5388 111.5113 
113.3648 89.0952 85.24 
86.9929 119.9817 113.3034 
116.6858 92.8268 116.1892 
81.1179 108.7224 99.7831 
83.0482 116.5381 82.6898 
110.1562 104.8154 116.5513 
112.1855 89.1732 90.6645 
95.7976 91.9802 107.7964 
102.1669 118.2905 111.2691 
97.1212 109.9917 90.3019 
94.8244 108.5875 110.8455 
112.8333 81.1289 115.064 
100.1903 90.7451 90.1398 
98.7681 82.231 94.6913 
104.2494 105.9255 86.9102 
102.1595 106.6154 119.9526 
86.477 92.7539 81.2813 
102.8584 108.1544 84.5718 
101.1438 111.3696 83.9669 
80.4786 113.1193 109.6699 
91.2371 98.3393 84.0746 
119.8522 108.5039 112.21 
106.7254 85.9531 103.6473 
80.579 86.1729 111.4069 
119.0977 104.1751 109.9593 
80.9651 108.4666 91.1618 
82.8798 98.3127 83.2577 
93.2044 85.3275 116.9844 
117.8914 90.0463 95.8543 
91.291 80.4818 90.8164 
95.9541 108.588 82.7608 
114.4274 93.4341 81.1288 
92.0117 80.8108 91.8545 
119.717 110.3281 96.2459 
95.1707 104.7716 85.9392 
85.5893 97.3595 109.2726 
98.2465 86.4323 112.1987 
96.6235 113.3264 85.4945 
116.8231 90.5695 94.4545 
95.3277 81.9251 112.3586 
92.7782 85.1897 89.4053 
106.4173 103.6775 81.4332 
115.1988 92.1482 98.9637 
119.5832 95.2113 95.5025 
86.6741 82.2265 82.0809 
108.0364 108.4373 92.6591 
110.276 82.0886 92.5678 
82.3012 109.1826 80.1689 
100.0656 80.7703 91.7435 
94.682 95.2273 119.5982 
99.8737 113.9311 112.6406 
101.1499 96.2515 119.8054 
98.3516 113.6294 112.9396 
107.246 99.9327 117.0515 
95.4735 91.7433 83.9112 
91.3447 103.618 92.2512 
114.7003 91.1208 87.9049 
118.0134 99.4294 116.2339 
111.1981 93.2215 104.9223 
117.4299 87.6091 106.6352 
119.3496 117.927 115.0382 
102.0215 117.0575 116.8361 
95.9085 108.5579 101.0615 
83.3055 119.7628 96.4569 
117.8271 113.2256 114.1927 
114.398 116.3099 89.4191 
119.877 110.9402 104.2846 
80.572 110.574 97.2961 
90.5742 86.0662 101.4405 
112.7133 86.3941 113.9855 
84.6965 83.3412 89.0614 
89.3867 109.9768 81.1435 
85.8858 87.6535 90.7411 
116.5437 80.3633 101.8115 
83.8364 85.8137 95.9119 
95.6852 82.7729 96.9101 
96.4724 96.9014 90.3305 
99.7653 102.0909 112.7966 
119.868 90.9557 117.3715 
115.2915 91.9315 97.8808 
101.961 115.376 84.5168 
110.2727 108.6378 87.7527 
109.4505 88.7869 84.1232 
98.3522 96.0257 110.364 
82.4312 104.492 103.109 
90.7237 98.4893 85.5429 
89.3016 108.5172 101.0378 
85.5475 111.9323 85.6644 
88.519 80.3817 84.0301 
99.726 87.8619 117.296 
117.4642 100.0174 100.9376 
104.1749 113.9108 88.8797 
87.2394 112.283 111.8092 
110.8735 99.695 106.7021 
90.5802 101.8446 90.7196 
91.7232 107.6893 89.833 
99.7686 93.633 117.6907 
108.804 101.3057 109.3059 
113.8683 115.5338 83.8057 
116.8644 90.5173 88.1422 
116.2582 100.3688 99.0581 
99.0882 95.5015 96.578 
90.8316 93.0751 98.7319 
106.0957 82.6728 93.0888 
96.811 117.0017 111.2223 
89.6933 112.3407 93.6475 
111.6373 115.3853 96.0214 
91.6525 101.6496 114.9913 
105.9488 110.719 94.8551 
96.1246 96.5235 80.1884 
82.255 89.2466 92.268 
119.0693 96.7937 88.5834 
80.9094 112.4328 99.505 
83.2971 104.372 116.329 
90.3769 117.549 113.6014 
105.1749 90.108 89.5059 
114.4604 115.1673 91.915 
119.2412 114.9898 113.4789 
115.4273 107.2712 117.972 
118.2084 116.9659 101.356 
92.2042 96.7512 90.1324 
98.9876 112.2315 110.379 
112.761 99.7286 97.971 
111.0533 103.075 96.3146 
117.112 86.3749 99.2307 
109.77 100.3709 91.2318 
