I 150
J 15
bounds (0, 100)
cv 1.0
D 10
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
109.0 119.0 107.0 
109.0 118.0 106.0 
120.0 106.0 131.0 
129.0 111.0 117.0 
115.0 110.0 99.0 
88.0 117.0 107.0 
121.0 120.0 114.0 
105.0 102.0 133.0 
98.0 96.0 117.0 
103.0 115.0 115.0 
121.0 105.0 114.0 
103.0 136.0 117.0 
104.0 98.0 103.0 
95.0 110.0 107.0 
117.0 111.0 97.0 
117.0 107.0 102.0 
118.0 121.0 121.0 
94.0 118.0 132.0 
98.0 115.0 105.0 
108.0 116.0 116.0 
115.0 114.0 127.0 
104.0 119.0 121.0 
104.0 108.0 116.0 
116.0 122.0 110.0 
113.0 122.0 101.0 
101.0 103.0 115.0 
111.0 128.0 80.0 
119.0 119.0 125.0 
135.0 99.0 115.0 
96.0 112.0 110.0 
107.0 99.0 124.0 
114.0 130.0 128.0 
121.0 111.0 129.0 
107.0 105.0 113.0 
102.0 118.0 114.0 
101.0 102.0 118.0 
112.0 128.0 120.0 
94.0 130.0 106.0 
99.0 114.0 106.0 
107.0 122.0 88.0 
112.0 110.0 113.0 
103.0 100.0 110.0 
94.0 116.0 120.0 
122.0 107.0 120.0 
106.0 131.0 104.0 
123.0 104.0 118.0 
122.0 98.0 113.0 
113.0 105.0 104.0 
95.0 121.0 132.0 
118.0 120.0 115.0 
112.0 113.0 116.0 
108.0 121.0 118.0 
111.0 110.0 96.0 
129.0 118.0 111.0 
111.0 125.0 115.0 
108.0 114.0 115.0 
112.0 107.0 93.0 
113.0 112.0 129.0 
111.0 107.0 107.0 
102.0 105.0 117.0 
99.0 123.0 101.0 
117.0 112.0 111.0 
97.0 119.0 112.0 
116.0 109.0 107.0 
114.0 116.0 116.0 
102.0 116.0 125.0 
128.0 105.0 123.0 
126.0 130.0 120.0 
105.0 104.0 103.0 
121.0 102.0 129.0 
118.0 115.0 116.0 
96.0 93.0 144.0 
123.0 113.0 112.0 
99.0 117.0 100.0 
124.0 105.0 110.0 
120.0 104.0 121.0 
108.0 109.0 101.0 
111.0 133.0 104.0 
129.0 115.0 121.0 
109.0 122.0 102.0 
122.0 127.0 111.0 
118.0 103.0 123.0 
95.0 117.0 136.0 
114.0 117.0 100.0 
100.0 109.0 126.0 
120.0 104.0 124.0 
128.0 107.0 127.0 
110.0 104.0 93.0 
119.0 104.0 99.0 
114.0 128.0 118.0 
118.0 121.0 86.0 
117.0 123.0 113.0 
115.0 104.0 110.0 
128.0 130.0 112.0 
101.0 121.0 102.0 
129.0 114.0 109.0 
120.0 122.0 98.0 
112.0 112.0 108.0 
116.0 119.0 107.0 
123.0 106.0 106.0 
92.0 119.0 137.0 
101.0 109.0 111.0 
105.0 120.0 112.0 
124.0 104.0 135.0 
122.0 93.0 100.0 
125.0 110.0 101.0 
96.0 135.0 124.0 
107.0 109.0 108.0 
115.0 92.0 120.0 
111.0 123.0 121.0 
105.0 113.0 109.0 
89.0 112.0 115.0 
105.0 130.0 107.0 
114.0 110.0 98.0 
123.0 104.0 123.0 
107.0 117.0 108.0 
111.0 117.0 94.0 
118.0 118.0 111.0 
117.0 123.0 120.0 
104.0 108.0 97.0 
109.0 123.0 95.0 
114.0 105.0 111.0 
117.0 111.0 109.0 
102.0 96.0 100.0 
111.0 99.0 118.0 
101.0 107.0 113.0 
113.0 119.0 104.0 
98.0 134.0 108.0 
126.0 123.0 119.0 
115.0 128.0 105.0 
101.0 135.0 103.0 
104.0 135.0 123.0 
116.0 110.0 102.0 
102.0 98.0 118.0 
123.0 111.0 112.0 
125.0 126.0 121.0 
132.0 114.0 105.0 
125.0 101.0 120.0 
100.0 123.0 116.0 
102.0 116.0 125.0 
108.0 126.0 119.0 
108.0 128.0 113.0 
105.0 107.0 109.0 
112.0 88.0 107.0 
116.0 100.0 98.0 
101.0 141.0 122.0 
90.0 104.0 110.0 
99.0 114.0 115.0 
123.0 105.0 130.0 
110.0 131.0 109.0 

Icoords
91.7719 61.6415
89.1159 80.975
96.4327 14.0544
87.2668 48.5401
24.8946 43.0296
76.8734 16.5381
75.009 69.1992
84.7969 4.9349
57.5334 82.5553
22.9027 70.0991
62.0292 23.8998
7.6582 51.8362
81.5228 69.0159
56.3182 67.794
16.1253 39.9587
28.5627 70.2721
42.4653 46.5843
58.2288 90.1755
69.4598 13.5781
56.6436 68.399
16.4436 32.499
28.4629 2.1745
95.6063 80.3193
69.4334 15.5349
97.3363 28.6116
88.6098 43.211
58.1128 87.6624
76.5698 19.8274
99.5331 30.4821
7.682 46.8855
14.5744 79.6948
44.4897 81.8529
58.7214 30.9306
86.1726 52.4714
46.5713 51.1978
3.8449 13.6822
67.5096 35.0992
22.5066 36.8067
34.9111 3.7689
36.5507 64.4749
49.9956 54.8985
19.5248 77.4889
30.2835 49.8951
9.0931 49.1243
88.3984 93.7685
99.1936 12.3569
14.0984 60.5758
14.7606 68.1432
96.1788 55.6651
86.9694 40.8771
42.0993 68.3465
81.1948 97.5089
28.691 13.0186
95.5808 7.3688
60.0759 17.6896
26.3254 97.6571
84.7747 94.5091
55.1321 79.3172
46.274 83.7453
83.3489 40.3072
83.7734 94.9107
88.7064 41.5221
7.2007 71.8933
43.4375 84.0834
49.3348 73.7055
79.5507 69.3556
85.8513 64.7887
16.5126 73.7549
94.2709 94.1255
25.7757 21.9937
58.0638 6.7459
3.9909 34.2808
88.5259 72.7765
85.0372 1.3414
71.6404 89.5482
74.449 45.3089
4.9486 45.8829
97.2521 12.9392
99.8491 68.6614
90.9335 89.9088
88.0941 99.0095
89.5231 44.701
8.6899 80.1873
4.8184 37.3264
73.6818 64.7863
96.0889 4.8095
49.7731 36.3177
32.8158 6.2293
