I 150
J 15
bounds (0, 100)
cv 1.5
D 10
k 5
t 3
λbounds (80, 120)

λ 
93.9417 104.3957 84.9089 
90.5261 113.5151 94.6694 
93.1686 103.603 80.9155 
94.5715 106.2444 115.3663 
109.8983 100.383 85.0863 
119.4837 90.4485 119.4046 
84.229 97.8928 94.2585 
102.3492 93.1807 118.136 
100.0393 119.9612 91.3608 
86.8805 81.48 110.5219 
110.3687 84.2795 109.0767 
118.0637 98.2748 109.8346 
113.6707 102.4486 89.1461 
113.3315 99.8514 82.789 
117.4509 114.4953 88.6802 
105.9431 91.6059 81.4111 
95.3506 101.0628 93.5254 
83.052 106.8355 90.1463 
90.4136 94.2644 106.7566 
90.9722 93.1578 101.1159 
102.148 108.9525 81.8448 
97.4094 85.0261 99.7961 
86.059 117.2279 96.2505 
91.3814 106.8209 93.3965 
117.467 114.7627 90.1273 
111.7641 94.5679 80.4695 
119.8762 109.6585 102.4139 
86.5166 82.7574 115.3343 
84.742 88.0042 96.0644 
118.0656 108.4387 98.1916 
93.3246 83.391 115.9121 
99.1599 97.3994 111.0107 
116.1725 95.5319 101.8507 
113.2065 108.1301 118.8939 
87.153 97.1616 105.6132 
91.9759 101.1469 85.2072 
85.0024 108.5364 117.5492 
96.6038 114.8385 106.9902 
115.6691 81.2239 117.7581 
98.58 97.245 111.1234 
82.4543 101.3955 106.0534 
87.722 84.4538 97.0174 
88.2874 97.3819 90.6907 
108.8193 101.135 98.6926 
99.1525 113.7306 112.3294 
80.7922 81.73 110.7216 
101.3105 107.7073 115.4882 
105.4472 87.6031 94.2653 
119.8491 84.2905 96.393 
80.4882 89.5983 96.1244 
82.8804 118.9717 88.1109 
97.3178 86.9329 92.1398 
98.0294 113.7504 112.8686 
104.3068 82.8812 89.7212 
111.4622 99.656 97.1782 
116.1604 96.7968 116.7709 
112.5813 105.8457 119.9188 
90.4978 94.0132 85.0648 
84.8164 80.2013 104.186 
109.8423 117.8686 114.8827 
94.7349 106.1925 106.7948 
108.0444 89.4721 102.8016 
89.3822 89.029 116.5469 
81.0941 116.0767 102.3409 
90.0407 103.1397 108.8343 
102.1193 116.3334 111.4062 
116.7321 93.0419 105.0184 
116.9776 108.3346 84.2697 
110.4371 99.514 110.7716 
101.6067 89.7818 114.6995 
98.1972 97.0222 102.4602 
98.857 82.755 107.1932 
98.6653 91.8316 101.025 
88.4365 100.727 88.6237 
96.7551 116.3274 110.3422 
81.8668 81.4052 84.4702 
100.483 93.1166 117.751 
83.8471 119.4881 104.1178 
102.6278 116.4861 100.1748 
108.6122 119.5299 101.1259 
