I 200
J 20
bounds (0, 100)
cv 1.5
D 1
k 5
t 3
λbounds (80, 120)

λ 
113.9833 81.7274 118.4329 
112.2308 85.0061 99.3715 
116.1309 105.3476 114.5594 
102.23 81.3129 82.7309 
96.866 94.1147 106.9576 
109.3006 84.5994 94.172 
89.7815 107.8729 104.1511 
117.7777 116.7258 118.4355 
111.5772 105.0446 118.6915 
116.8456 85.9039 82.8283 
105.954 104.0966 108.0378 
102.5036 82.6305 94.5446 
118.7768 98.5244 86.858 
93.4642 115.1075 95.3693 
92.4331 110.4079 109.6202 
116.5846 104.0299 95.347 
86.394 91.094 103.6403 
111.8783 109.1755 94.3423 
108.5642 99.7833 96.7706 
119.7883 96.7722 102.7051 
81.639 85.3645 110.2346 
100.3668 118.4389 105.0317 
82.9778 105.4692 104.3749 
100.103 83.9923 111.0793 
101.6854 101.8086 113.0451 
91.1347 111.2747 113.2527 
119.6218 105.4837 113.5381 
109.0006 80.3454 84.7768 
118.9611 80.0484 99.2814 
116.5056 103.744 82.5122 
97.315 97.0841 99.4667 
108.9422 103.7718 88.4431 
89.456 89.3075 115.3425 
83.2782 107.7661 95.6355 
111.0326 112.825 116.551 
114.3702 95.4333 103.7446 
107.7953 80.6084 108.8731 
94.8175 113.5273 119.6318 
100.4218 110.939 85.4565 
101.2888 113.6269 104.0807 
84.4677 112.4437 106.2634 
93.5747 84.0659 91.2689 
103.0129 113.6495 119.9971 
103.1852 87.0909 118.4614 
108.2089 116.1342 99.4975 
100.2116 108.6584 80.9723 
80.4687 118.5802 119.6338 
89.8094 115.4595 86.6181 
89.6778 96.7247 94.9056 
98.6455 104.5547 105.6156 
108.0119 82.3012 82.7745 
83.6644 117.2071 80.8114 
113.3174 94.9576 110.7014 
109.3675 113.9731 96.2002 
106.2642 112.1955 104.0697 
119.3729 117.3965 99.3518 
107.5343 81.4015 83.7259 
85.3015 100.249 107.8901 
98.6967 97.8475 89.979 
87.4992 92.3795 100.2438 
116.0193 111.209 105.7779 
114.1094 112.2562 98.6776 
90.7071 102.6242 92.1651 
89.5782 81.7927 91.6743 
103.4584 97.4346 95.5077 
82.3724 119.8158 98.8693 
116.9869 112.0338 102.5319 
81.8378 103.6254 107.7176 
119.9933 118.6429 100.1198 
108.567 107.791 107.273 
100.1564 90.4395 119.4297 
112.9464 84.3501 104.7356 
80.2932 89.1008 84.5726 
81.8009 90.3768 108.9728 
108.4965 101.8334 103.0555 
101.9463 113.8646 100.3493 
111.7083 82.2584 106.9522 
86.6381 91.5535 92.8813 
82.2581 93.255 112.8867 
83.2394 90.5594 108.9752 
