I 250
J 25
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.4
FCR 4
abounds (80, 120)

a 
117.0 100.0 106.0 
103.0 120.0 111.0 
97.0 107.0 115.0 
97.0 104.0 127.0 
108.0 109.0 123.0 
124.0 110.0 108.0 
113.0 112.0 117.0 
118.0 115.0 119.0 
101.0 105.0 121.0 
100.0 119.0 91.0 
104.0 128.0 125.0 
111.0 122.0 117.0 
103.0 110.0 87.0 
115.0 110.0 94.0 
128.0 125.0 122.0 
101.0 104.0 87.0 
131.0 102.0 121.0 
111.0 122.0 114.0 
126.0 99.0 126.0 
113.0 110.0 102.0 
97.0 120.0 143.0 
100.0 110.0 108.0 
107.0 105.0 124.0 
124.0 122.0 106.0 
107.0 93.0 109.0 
104.0 110.0 126.0 
102.0 110.0 120.0 
116.0 103.0 112.0 
108.0 130.0 117.0 
107.0 113.0 107.0 
108.0 119.0 105.0 
124.0 138.0 120.0 
107.0 107.0 108.0 
116.0 104.0 122.0 
103.0 90.0 134.0 
102.0 117.0 114.0 
107.0 88.0 114.0 
103.0 104.0 126.0 
118.0 123.0 110.0 
121.0 93.0 108.0 
124.0 135.0 99.0 
108.0 106.0 98.0 
114.0 128.0 137.0 
117.0 102.0 130.0 
100.0 111.0 121.0 
113.0 98.0 109.0 
105.0 102.0 117.0 
108.0 115.0 127.0 
111.0 113.0 101.0 
101.0 104.0 103.0 
122.0 107.0 118.0 
113.0 121.0 124.0 
109.0 123.0 108.0 
98.0 109.0 110.0 
131.0 105.0 103.0 
112.0 111.0 93.0 
115.0 105.0 120.0 
124.0 95.0 120.0 
102.0 115.0 126.0 
123.0 110.0 116.0 
131.0 116.0 120.0 
121.0 113.0 118.0 
125.0 109.0 107.0 
111.0 105.0 111.0 
108.0 97.0 121.0 
119.0 121.0 112.0 
112.0 104.0 127.0 
99.0 107.0 113.0 
107.0 105.0 111.0 
104.0 112.0 100.0 
127.0 101.0 108.0 
107.0 126.0 118.0 
123.0 109.0 110.0 
105.0 105.0 122.0 
126.0 115.0 116.0 
97.0 116.0 118.0 
104.0 110.0 113.0 
109.0 100.0 121.0 
106.0 120.0 108.0 
127.0 101.0 121.0 
102.0 109.0 93.0 
105.0 116.0 103.0 
105.0 107.0 97.0 
104.0 109.0 102.0 
119.0 125.0 112.0 
97.0 93.0 113.0 
102.0 101.0 108.0 
114.0 112.0 110.0 
118.0 109.0 107.0 
117.0 103.0 105.0 
101.0 104.0 119.0 
113.0 128.0 113.0 
107.0 102.0 107.0 
122.0 102.0 113.0 
99.0 116.0 109.0 
96.0 107.0 104.0 
