I 150
J 15
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
λbounds (80, 120)

λ 
117.6165 82.5384 94.5239 
87.6677 82.9133 96.7923 
90.4556 111.792 108.3291 
99.3591 97.9747 105.2462 
93.3066 115.4317 85.05 
100.1931 118.5368 117.093 
95.487 115.9056 107.648 
107.1047 86.8358 85.5544 
89.6262 107.1341 81.8494 
82.8904 113.9429 84.1364 
82.59 93.3853 106.6202 
91.0622 100.119 82.7254 
93.5721 92.1433 110.3902 
94.3921 99.2406 100.8778 
84.77 105.0168 113.7835 
96.7564 110.2502 111.4937 
116.5773 115.6045 115.7626 
90.2077 99.8386 100.9357 
102.4583 100.5291 96.045 
116.6797 116.4997 106.6235 
97.3848 87.5864 83.8073 
111.3146 116.0843 101.8565 
89.7947 110.1099 100.561 
90.2288 95.6556 104.2678 
106.4522 84.4948 83.0416 
80.5534 93.4362 112.9995 
108.1577 112.8415 83.421 
103.8844 85.3459 114.8195 
115.286 116.8926 104.2827 
101.5755 119.0326 92.6227 
108.9058 84.7703 114.189 
116.4609 83.0182 89.2582 
106.6545 115.98 110.9494 
87.4839 109.9623 92.6186 
100.4329 100.8406 102.5538 
97.2163 96.6581 103.0767 
106.7353 97.0485 83.4907 
105.1572 111.8717 85.5637 
111.4586 84.3153 90.7438 
117.682 89.6017 101.8527 
80.5982 90.0004 80.8296 
116.4812 102.0185 110.5144 
113.5553 119.3727 93.1404 
97.5678 93.379 93.4266 
80.2129 119.8461 89.3794 
108.0404 109.5158 117.1736 
97.6499 90.3389 80.8596 
101.5866 85.2872 114.0023 
104.4068 103.1924 88.2894 
94.3469 102.3673 106.8107 
109.8141 90.3079 118.3423 
113.7345 116.7527 84.5637 
93.4712 98.6167 84.8466 
89.8028 116.165 99.6192 
88.4964 84.9308 82.8695 
106.1179 93.5419 98.1043 
98.3481 113.0846 85.5933 
87.7455 83.8346 90.9866 
88.6508 96.0723 82.2704 
98.4001 83.8518 114.3535 
99.4299 98.9 80.6762 
104.8605 87.9713 115.2234 
111.2124 85.0191 116.909 
116.0111 101.422 116.5836 
106.7529 112.5099 94.0556 
91.3796 82.842 118.9645 
111.0765 105.7173 112.7396 
93.2389 108.6786 83.9761 
85.1821 116.1957 110.0055 
86.8024 116.578 95.2024 
83.8086 88.1835 80.5671 
101.9255 118.273 82.6148 
103.8425 98.6229 89.7238 
84.7909 105.3999 85.5312 
88.4402 83.6639 104.5968 
84.0193 108.6856 98.4141 
109.0328 110.609 114.622 
81.7391 109.9234 110.8281 
102.3412 94.4639 113.6195 
86.1863 106.3716 88.0733 
91.9535 85.6858 94.3284 
119.3673 108.2904 111.6861 
81.4869 119.0973 116.51 
96.1547 102.4673 99.2924 
112.2571 107.3169 114.0347 
109.1807 113.8249 92.6962 
119.9464 82.4405 105.6209 
89.3766 112.8507 84.7352 
96.852 99.4625 100.3516 
113.9957 105.2575 107.0835 
99.7081 82.1776 98.0192 
96.7673 93.2552 95.1988 
111.2475 97.3954 82.5682 
88.9858 115.4353 90.5124 
100.9669 104.5294 80.7164 
100.1227 86.6345 119.8697 
92.3944 93.9375 107.263 
108.7081 115.2237 119.3062 
