I 150
J 15
bounds (0, 100)
cv 1.5
D 1
k 5
t 3
λbounds (80, 120)

λ 
115.7477 93.0459 111.4574 
109.7874 86.3374 100.3147 
104.0023 118.7945 108.7869 
80.3799 84.9609 107.3691 
100.4914 92.1463 112.0147 
104.3079 109.1155 87.2739 
91.8029 85.6549 111.9989 
116.3451 97.8732 82.0797 
85.7937 105.8353 94.9515 
116.8397 81.6792 96.4071 
82.6399 101.9454 96.6611 
116.7157 101.1451 82.2796 
113.2421 117.1408 102.0546 
106.1443 117.2801 100.9678 
88.8636 117.5139 115.6011 
85.6737 99.127 104.9956 
88.4901 117.5476 110.2504 
111.1701 87.3228 103.916 
113.6765 83.8053 110.1091 
113.7921 110.5893 86.0343 
85.8125 87.8715 113.0394 
110.5064 112.1426 96.2189 
102.4136 93.1543 114.2108 
114.8708 93.2738 107.5197 
92.1745 107.323 115.1626 
112.7459 98.6486 97.9015 
108.4246 92.0279 96.629 
106.8264 92.4032 101.3998 
110.7292 83.2871 115.5935 
85.2856 99.3751 116.354 
117.7008 112.6157 114.4515 
98.9374 98.1296 104.2123 
108.9817 105.9229 106.8157 
100.6754 80.5108 91.4344 
114.5593 103.7355 106.8648 
97.7318 95.6306 118.4582 
99.4922 81.171 104.7039 
80.2922 84.5524 117.5731 
93.2131 92.9871 112.9568 
114.7735 83.0571 87.6069 
92.1803 83.676 83.003 
112.3285 117.4458 108.526 
81.5734 116.8404 115.7309 
114.9923 96.8827 97.1375 
119.89 92.245 91.6436 
114.3288 105.8384 84.4919 
110.6252 88.3984 99.1427 
100.268 87.6432 108.8704 
81.9533 82.0205 91.279 
116.2001 118.5466 90.8151 
110.2414 97.6696 81.5116 
100.248 103.806 92.9551 
87.3284 80.862 85.105 
81.1889 112.7958 106.7367 
104.4373 93.9747 119.3988 
104.1716 89.6595 103.3073 
114.4399 85.2815 91.7893 
110.0812 99.7559 98.3143 
104.9194 101.1089 83.4238 
84.9321 114.7872 88.2047 
107.5293 97.6353 106.6163 
94.8957 105.225 107.5527 
87.9046 84.234 94.6397 
116.9664 116.4858 99.2303 
82.5271 84.0401 81.2209 
117.3803 119.5527 115.4282 
88.1851 81.6523 89.5597 
117.6232 94.3748 95.7949 
112.1167 96.7244 95.9533 
117.3469 98.2033 98.6542 
93.6254 93.5059 106.581 
90.5644 102.7956 94.395 
93.4337 93.5197 81.0271 
112.7507 114.2523 94.8953 
91.573 107.6109 87.7217 
91.1494 114.0628 99.9415 
102.0821 86.1379 118.0947 
87.2453 96.3554 109.0496 
106.6322 99.3453 115.0244 
116.1127 107.91 100.4493 
