I 200
J 20
bounds (0, 100)
cv 0.5
D 25
k 5
t 3
λbounds (80, 120)

λ 
91.4225 80.4384 113.8745 
112.0041 86.015 96.4631 
108.3517 113.5858 102.1584 
95.2849 113.6339 119.6168 
89.7979 94.3388 92.346 
107.4238 99.6676 83.0741 
105.1012 110.744 118.5726 
90.1783 96.671 80.8623 
95.8054 116.062 83.9973 
91.1719 88.458 86.879 
115.5307 103.5608 85.6077 
95.4699 87.1897 93.685 
105.7008 114.8836 116.4543 
85.8856 87.1432 82.0824 
106.5681 99.138 107.2866 
97.8464 98.7994 80.6277 
82.2635 93.1023 95.6434 
113.3538 104.8194 105.2427 
99.886 109.0273 84.5257 
119.5444 104.712 86.2028 
111.5758 113.7011 94.682 
81.7744 107.0469 110.9803 
114.4634 102.5734 87.6138 
113.6606 96.4086 93.9801 
110.8166 85.9175 102.4744 
100.7776 104.021 99.5531 
110.4703 94.5493 113.8033 
91.1923 97.807 91.267 
93.5352 94.9352 86.6455 
86.2036 106.125 80.1697 
98.9317 117.5656 108.2858 
93.2718 107.9313 90.5327 
119.8361 105.8495 102.2711 
84.8216 94.3411 106.0849 
97.1135 92.8952 115.4117 
93.3323 102.1812 95.7988 
90.1813 107.9874 115.6491 
117.2966 110.3926 118.8155 
116.9573 110.0243 110.3716 
112.2261 84.3701 111.0364 
117.2796 115.2772 118.0621 
113.4032 92.2329 105.6306 
88.3623 118.6332 99.0833 
80.7496 104.4269 109.1326 
102.2088 107.9957 114.399 
82.6924 85.4864 98.9524 
99.9546 90.4846 113.5576 
95.5223 82.9831 96.7339 
111.0963 92.3919 94.3765 
80.3258 112.4441 88.2437 
103.7628 92.0635 80.5591 
99.3063 88.118 111.661 
87.0636 96.5941 82.6049 
111.3392 80.2768 90.9493 
118.2215 106.2296 85.6615 
92.7169 86.972 98.0744 
80.4866 103.7414 101.3228 
93.801 118.158 82.3853 
116.7966 114.9861 109.5847 
103.369 110.6825 91.5792 
100.5594 92.1103 86.6478 
99.9788 88.7804 108.9226 
88.7242 105.1082 95.485 
118.0893 90.9857 89.8053 
108.6483 85.5119 115.2931 
83.1341 108.296 91.0068 
107.4637 93.1242 118.2352 
86.0007 118.9579 109.7421 
118.4675 81.3706 105.5404 
114.8781 102.8909 109.1679 
118.8158 92.466 91.7264 
109.9406 112.238 87.669 
105.3757 112.6571 107.6352 
95.523 88.3952 100.8173 
85.0504 104.6515 119.6398 
82.861 83.5011 91.8816 
86.1584 96.7684 82.715 
116.7823 88.0985 107.6816 
117.5787 116.4464 82.5864 
114.9773 97.6379 114.3417 
82.1606 83.8 104.0938 
115.4355 106.7521 92.834 
109.203 99.0473 114.8621 
110.8326 113.1679 85.289 
101.2099 107.6915 95.1124 
88.6521 99.3739 85.0497 
101.4257 103.5557 94.5834 
106.7836 85.625 104.7625 
89.7275 100.875 107.5864 
113.5198 102.5948 81.5591 
112.4065 116.0138 118.7131 
83.9916 107.1903 106.4547 
104.2878 101.8035 102.5462 
94.9005 85.5878 119.6694 
108.2587 116.5001 87.9033 
98.5444 105.0427 84.6645 
117.2514 92.8074 110.2534 
116.2571 111.0301 91.0856 
