I 200
J 20
bounds (0, 100)
cv 1.0
D 50
k 5
t 3
FLR 0.4
FCR 10
abounds (80, 120)

a 
87.0 97.0 114.0 
78.0 95.0 101.0 
102.0 99.0 89.0 
93.0 91.0 95.0 
96.0 77.0 81.0 
92.0 97.0 88.0 
100.0 104.0 88.0 
89.0 93.0 112.0 
91.0 102.0 82.0 
83.0 89.0 110.0 
92.0 104.0 92.0 
87.0 109.0 102.0 
110.0 92.0 103.0 
86.0 95.0 97.0 
87.0 89.0 76.0 
103.0 103.0 82.0 
91.0 88.0 83.0 
84.0 97.0 68.0 
112.0 92.0 96.0 
90.0 74.0 84.0 
99.0 88.0 91.0 
105.0 100.0 79.0 
78.0 105.0 104.0 
96.0 87.0 80.0 
84.0 96.0 102.0 
89.0 95.0 105.0 
89.0 67.0 91.0 
104.0 87.0 83.0 
75.0 78.0 94.0 
89.0 100.0 88.0 
76.0 93.0 88.0 
99.0 85.0 102.0 
107.0 98.0 87.0 
90.0 91.0 105.0 
83.0 87.0 103.0 
105.0 90.0 86.0 
94.0 88.0 118.0 
94.0 109.0 77.0 
76.0 97.0 78.0 
97.0 98.0 96.0 
89.0 92.0 94.0 
87.0 83.0 85.0 
109.0 94.0 87.0 
93.0 69.0 83.0 
93.0 92.0 94.0 
98.0 87.0 99.0 
78.0 97.0 96.0 
80.0 82.0 99.0 
90.0 89.0 78.0 
89.0 80.0 92.0 
76.0 85.0 97.0 
107.0 104.0 97.0 
73.0 86.0 103.0 
106.0 95.0 99.0 
81.0 111.0 92.0 
85.0 99.0 86.0 
88.0 74.0 94.0 
76.0 74.0 87.0 
90.0 99.0 107.0 
93.0 96.0 88.0 
97.0 82.0 87.0 
89.0 105.0 79.0 
106.0 72.0 78.0 
95.0 88.0 87.0 
94.0 99.0 103.0 
81.0 90.0 85.0 
94.0 94.0 79.0 
123.0 73.0 118.0 
84.0 93.0 94.0 
97.0 80.0 91.0 
72.0 106.0 75.0 
78.0 95.0 90.0 
84.0 93.0 92.0 
87.0 103.0 91.0 
101.0 83.0 94.0 
102.0 100.0 89.0 
96.0 107.0 116.0 
102.0 81.0 75.0 
102.0 86.0 90.0 
75.0 93.0 86.0 
83.0 95.0 92.0 
85.0 108.0 92.0 
92.0 94.0 91.0 
92.0 92.0 98.0 
92.0 81.0 88.0 
100.0 73.0 90.0 
80.0 91.0 99.0 
95.0 80.0 88.0 
91.0 90.0 93.0 
87.0 93.0 97.0 
86.0 92.0 98.0 
79.0 91.0 108.0 
97.0 98.0 75.0 
92.0 88.0 93.0 
71.0 81.0 91.0 
84.0 77.0 87.0 
92.0 94.0 88.0 
99.0 93.0 94.0 
83.0 96.0 99.0 
80.0 104.0 90.0 
94.0 106.0 84.0 
79.0 100.0 85.0 
86.0 104.0 80.0 
100.0 96.0 87.0 
91.0 68.0 84.0 
94.0 95.0 116.0 
92.0 99.0 89.0 
92.0 92.0 105.0 
81.0 100.0 104.0 
87.0 101.0 91.0 
112.0 83.0 92.0 
94.0 103.0 111.0 
95.0 91.0 83.0 
89.0 89.0 83.0 
78.0 93.0 92.0 
78.0 102.0 109.0 
113.0 93.0 99.0 
78.0 80.0 87.0 
92.0 102.0 97.0 
95.0 87.0 87.0 
71.0 90.0 83.0 
83.0 70.0 78.0 
100.0 97.0 84.0 
117.0 100.0 86.0 
108.0 97.0 94.0 
105.0 88.0 97.0 
85.0 103.0 81.0 
89.0 86.0 99.0 
100.0 95.0 93.0 
98.0 88.0 92.0 
98.0 83.0 98.0 
89.0 117.0 103.0 
89.0 82.0 97.0 
76.0 83.0 80.0 
79.0 107.0 81.0 
96.0 74.0 102.0 
106.0 98.0 99.0 
89.0 94.0 82.0 
89.0 88.0 100.0 
92.0 81.0 101.0 
79.0 88.0 87.0 
91.0 80.0 101.0 
95.0 85.0 93.0 
79.0 87.0 90.0 
74.0 88.0 102.0 
106.0 94.0 80.0 
98.0 86.0 75.0 
80.0 90.0 85.0 
88.0 94.0 92.0 
99.0 98.0 83.0 
99.0 87.0 82.0 
79.0 97.0 88.0 
109.0 92.0 99.0 
84.0 86.0 72.0 
74.0 101.0 89.0 
96.0 103.0 89.0 
96.0 97.0 107.0 
91.0 88.0 85.0 
70.0 93.0 92.0 
92.0 97.0 92.0 
90.0 88.0 76.0 
100.0 112.0 91.0 
106.0 92.0 103.0 
72.0 90.0 82.0 
101.0 88.0 98.0 
87.0 80.0 89.0 
96.0 80.0 111.0 
106.0 92.0 78.0 
108.0 96.0 112.0 
91.0 82.0 82.0 
76.0 88.0 98.0 
78.0 109.0 76.0 
102.0 98.0 76.0 
91.0 92.0 92.0 
84.0 94.0 77.0 
113.0 96.0 86.0 
107.0 94.0 103.0 
104.0 96.0 84.0 
104.0 101.0 90.0 
102.0 102.0 85.0 
104.0 102.0 85.0 
90.0 92.0 92.0 
124.0 93.0 92.0 
95.0 81.0 100.0 
99.0 69.0 99.0 
91.0 95.0 98.0 
86.0 88.0 95.0 
90.0 85.0 90.0 
77.0 88.0 100.0 
100.0 78.0 96.0 
83.0 93.0 86.0 
98.0 76.0 99.0 
83.0 95.0 95.0 
84.0 76.0 87.0 
82.0 97.0 81.0 
106.0 81.0 82.0 
91.0 92.0 89.0 
94.0 82.0 80.0 
83.0 94.0 102.0 
82.0 88.0 94.0 

Icoords
75.543 44.0045
73.5282 75.0369
62.1956 26.8015
41.8241 63.8998
95.2391 68.881
27.6366 1.7432
18.3425 83.7059
35.2411 47.0332
6.2385 19.9897
52.2475 71.2335
38.6316 23.4023
41.0151 9.2898
28.2714 54.0142
27.6837 58.6208
85.8154 62.5285
70.8746 30.6588
48.7302 86.4755
44.1166 56.3765
71.5254 57.5825
95.9199 11.3509
27.2374 23.8529
14.9773 77.1792
