I 150
J 15
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.8
FCR 2
abounds (80, 120)

a 
123.0 102.0 81.0 
97.0 108.0 103.0 
110.0 108.0 106.0 
104.0 125.0 104.0 
107.0 93.0 95.0 
103.0 93.0 93.0 
104.0 110.0 97.0 
94.0 102.0 114.0 
101.0 99.0 104.0 
84.0 99.0 98.0 
116.0 117.0 102.0 
116.0 100.0 104.0 
83.0 81.0 93.0 
101.0 105.0 105.0 
100.0 82.0 105.0 
101.0 103.0 99.0 
111.0 98.0 92.0 
111.0 112.0 98.0 
91.0 100.0 85.0 
101.0 107.0 104.0 
102.0 99.0 105.0 
93.0 96.0 108.0 
99.0 121.0 88.0 
107.0 106.0 99.0 
105.0 96.0 109.0 
121.0 110.0 92.0 
103.0 104.0 116.0 
107.0 115.0 107.0 
112.0 94.0 131.0 
98.0 104.0 100.0 
83.0 91.0 114.0 
106.0 103.0 97.0 
105.0 113.0 127.0 
83.0 101.0 127.0 
94.0 99.0 94.0 
90.0 83.0 114.0 
104.0 104.0 99.0 
100.0 98.0 96.0 
102.0 106.0 94.0 
102.0 117.0 96.0 
104.0 95.0 88.0 
94.0 95.0 102.0 
109.0 94.0 111.0 
108.0 84.0 101.0 
93.0 94.0 97.0 
100.0 93.0 99.0 
104.0 110.0 102.0 
96.0 100.0 86.0 
126.0 107.0 99.0 
104.0 89.0 99.0 
110.0 102.0 87.0 
98.0 99.0 103.0 
96.0 92.0 102.0 
90.0 111.0 116.0 
102.0 120.0 104.0 
96.0 110.0 114.0 
102.0 98.0 114.0 
100.0 84.0 103.0 
101.0 86.0 99.0 
107.0 93.0 114.0 
92.0 101.0 119.0 
115.0 125.0 103.0 
105.0 110.0 98.0 
121.0 94.0 104.0 
103.0 104.0 100.0 
105.0 107.0 84.0 
111.0 96.0 90.0 
96.0 104.0 103.0 
106.0 99.0 116.0 
84.0 103.0 94.0 
93.0 101.0 123.0 
120.0 108.0 120.0 
94.0 114.0 110.0 
101.0 94.0 104.0 
99.0 96.0 102.0 
97.0 104.0 100.0 
96.0 99.0 100.0 
87.0 97.0 93.0 
93.0 111.0 124.0 
103.0 113.0 107.0 
105.0 105.0 102.0 
90.0 97.0 101.0 
107.0 110.0 103.0 
87.0 103.0 93.0 
92.0 100.0 105.0 
103.0 103.0 113.0 
108.0 124.0 76.0 
80.0 95.0 99.0 
110.0 107.0 80.0 
97.0 99.0 105.0 
98.0 98.0 116.0 
106.0 104.0 104.0 
106.0 113.0 118.0 
111.0 105.0 94.0 
114.0 94.0 109.0 
117.0 115.0 102.0 
84.0 82.0 104.0 
109.0 110.0 98.0 
97.0 110.0 100.0 
88.0 115.0 105.0 
99.0 97.0 92.0 
113.0 97.0 99.0 
104.0 89.0 108.0 
76.0 105.0 107.0 
91.0 96.0 104.0 
105.0 83.0 103.0 
94.0 88.0 110.0 
92.0 108.0 94.0 
124.0 95.0 104.0 
128.0 109.0 93.0 
104.0 106.0 106.0 
114.0 101.0 100.0 
110.0 102.0 103.0 
109.0 119.0 101.0 
102.0 94.0 107.0 
88.0 100.0 106.0 
117.0 107.0 113.0 
