I 150
J 15
bounds (0, 100)
cv 1.5
D 1
k 5
t 3
FLR 0.6
FCR 4
λbounds (80, 120)

λ 
99.4664 99.2873 99.7617 
99.6649 102.3829 106.1492 
108.5051 100.9206 102.5386 
94.2335 95.0635 113.7681 
106.965 113.381 107.5886 
93.2094 101.488 86.2108 
112.8491 85.3343 96.3182 
96.3523 81.9934 98.3026 
85.1245 88.6866 102.6002 
116.2785 99.7733 84.8968 
80.7799 113.3747 85.6756 
100.2772 102.2344 84.7741 
97.7951 117.5394 87.8028 
81.0285 112.6472 104.6949 
99.9178 80.1813 80.6166 
98.8983 86.1675 115.8092 
117.7524 89.0047 108.008 
115.4917 100.1854 94.9439 
108.344 92.8319 101.4717 
116.5107 104.8123 101.094 
113.7389 92.8033 80.5124 
85.125 118.066 93.9163 
102.3917 119.5245 109.7596 
80.6529 93.3222 110.3913 
114.9207 111.1262 103.7855 
107.1929 91.7674 92.6949 
83.7284 101.1029 110.7708 
94.7176 117.6563 101.1767 
94.1546 81.3768 81.6078 
82.9641 101.6659 101.4373 
110.8337 105.3309 109.3829 
107.0334 91.2844 83.3685 
106.231 113.1786 108.8916 
87.6452 110.8948 91.449 
106.5242 94.6697 90.2378 
92.1021 105.7959 109.189 
96.8814 111.8887 114.1471 
118.0528 103.3015 83.3099 
83.6799 100.307 115.2482 
82.6099 95.1509 109.0017 
82.1513 97.567 88.1754 
92.8768 82.4179 100.7779 
87.7117 105.1876 113.98 
90.1522 81.4938 83.2326 
84.6316 80.9125 93.1681 
102.2774 95.3164 92.5211 
85.0749 108.2477 105.4036 
107.9901 103.7087 115.3632 
115.8686 99.5074 90.34 
89.5803 90.7364 107.0662 
104.9752 99.0745 116.6125 
105.2744 90.681 119.807 
117.0121 103.5307 111.4909 
104.8232 116.185 105.3384 
83.6952 110.064 102.9961 
118.9949 119.8312 115.9401 
88.7441 104.4088 100.3888 
100.3187 111.9515 99.5501 
107.6771 110.3057 108.1561 
90.5242 118.2442 113.3525 
112.4231 115.3925 104.7794 
96.4125 83.0368 82.5126 
85.8149 106.756 118.8597 
99.5115 82.7855 80.709 
85.6449 116.0 93.6641 
82.2288 86.9389 104.4422 
96.046 106.1386 80.3431 
109.4973 100.2575 106.0092 
108.0613 103.9329 107.3337 
92.8542 116.4813 110.8062 
88.4057 83.1904 118.603 
116.2666 114.2543 101.603 
103.9976 85.9136 114.5935 
95.3378 105.6161 100.5618 
110.0163 103.3901 87.6798 
92.6927 119.7171 113.3908 
92.7525 118.9121 104.3018 
114.3197 111.4794 105.1356 
83.6446 113.6757 91.0877 
