I 150
J 15
bounds (0, 100)
cv 1.5
D 25
k 5
t 3
FLR 0.4
FCR 2
abounds (80, 120)

a 
100.0 128.0 126.0 
121.0 115.0 111.0 
104.0 118.0 116.0 
107.0 130.0 112.0 
118.0 135.0 98.0 
105.0 127.0 127.0 
118.0 113.0 127.0 
101.0 137.0 117.0 
124.0 117.0 108.0 
113.0 116.0 117.0 
118.0 97.0 117.0 
126.0 109.0 111.0 
110.0 113.0 125.0 
147.0 132.0 119.0 
130.0 137.0 125.0 
127.0 143.0 129.0 
131.0 117.0 125.0 
126.0 118.0 117.0 
138.0 119.0 127.0 
118.0 133.0 119.0 
118.0 143.0 99.0 
102.0 145.0 124.0 
136.0 122.0 110.0 
122.0 117.0 109.0 
123.0 106.0 139.0 
105.0 119.0 116.0 
123.0 126.0 123.0 
138.0 134.0 121.0 
112.0 107.0 122.0 
125.0 112.0 105.0 
112.0 104.0 126.0 
100.0 123.0 121.0 
120.0 116.0 109.0 
102.0 119.0 108.0 
115.0 118.0 122.0 
133.0 128.0 109.0 
113.0 98.0 125.0 
89.0 114.0 128.0 
133.0 127.0 110.0 
114.0 130.0 119.0 
114.0 140.0 137.0 
112.0 104.0 127.0 
115.0 121.0 117.0 
122.0 117.0 106.0 
123.0 125.0 116.0 
125.0 123.0 113.0 
132.0 109.0 122.0 
132.0 118.0 109.0 
113.0 133.0 101.0 
113.0 126.0 151.0 
111.0 113.0 114.0 
112.0 108.0 129.0 
123.0 102.0 113.0 
116.0 104.0 120.0 
126.0 128.0 138.0 
127.0 117.0 109.0 
118.0 111.0 123.0 
111.0 120.0 114.0 
130.0 115.0 113.0 
128.0 128.0 115.0 
130.0 111.0 106.0 
131.0 122.0 110.0 
114.0 122.0 101.0 
107.0 115.0 116.0 
101.0 109.0 137.0 
108.0 115.0 116.0 
122.0 117.0 132.0 
127.0 104.0 119.0 
120.0 131.0 115.0 
120.0 118.0 136.0 
136.0 116.0 137.0 
100.0 122.0 120.0 
117.0 116.0 107.0 
102.0 126.0 114.0 
113.0 110.0 119.0 
118.0 116.0 121.0 
135.0 89.0 118.0 
125.0 126.0 115.0 
129.0 105.0 139.0 
128.0 134.0 111.0 
126.0 131.0 94.0 
122.0 131.0 129.0 
127.0 105.0 131.0 
123.0 109.0 131.0 
112.0 109.0 119.0 
103.0 107.0 121.0 
121.0 111.0 125.0 
126.0 136.0 101.0 
130.0 105.0 131.0 
107.0 128.0 119.0 
106.0 112.0 131.0 
118.0 105.0 117.0 
130.0 111.0 131.0 
135.0 136.0 121.0 
120.0 117.0 97.0 
124.0 118.0 108.0 
