I 200
J 20
bounds (0, 100)
cv 1.5
D 50
k 5
t 3
FLR 0.4
FCR 2
λbounds (80, 120)

λ 
95.1617 88.8006 114.8372 
94.3579 80.1877 85.8194 
107.0527 119.1185 80.2276 
112.2365 94.4366 96.4802 
93.759 117.2467 90.2258 
93.6005 108.4137 105.8661 
95.3371 88.6772 100.8978 
85.583 85.8092 93.8496 
115.1499 119.1298 97.0933 
86.675 80.7271 113.1807 
88.5258 89.3222 99.2551 
87.6882 103.0859 97.4843 
116.6027 110.2021 89.6727 
117.8944 109.9351 106.2718 
107.3089 83.378 111.2328 
111.0168 109.1185 104.1759 
91.574 101.7105 113.0006 
82.4499 87.4607 88.3151 
92.4423 116.8646 84.1862 
94.8206 113.2443 102.8356 
101.7221 113.9253 103.9399 
96.221 107.16 96.8293 
85.0573 84.8985 84.8656 
112.9278 83.3245 103.5294 
84.581 119.0351 107.636 
95.6986 95.9359 93.4245 
116.5785 107.3223 95.2278 
96.1239 109.7855 112.5304 
82.355 95.3543 108.6727 
109.6334 85.1562 107.3161 
104.8624 106.9606 87.0341 
110.7303 112.7547 110.3244 
119.8055 108.7813 94.9781 
109.6196 83.2632 103.2955 
81.2578 95.3047 88.2353 
82.4825 113.9725 113.9002 
90.4445 117.3998 104.1664 
115.4258 106.9789 80.8082 
105.6291 107.381 116.7461 
81.4672 89.9823 95.7498 
102.4243 81.8114 80.4352 
85.4068 101.5713 119.6782 
103.036 103.0676 88.2963 
87.9989 108.48 113.9256 
86.0591 115.7389 90.7264 
103.0049 98.0759 96.6121 
104.1961 85.2104 103.6453 
100.9092 85.7299 90.9432 
111.847 85.9899 90.4789 
97.8636 106.4756 110.8741 
99.3034 113.4492 94.9582 
110.2135 85.9049 94.0816 
85.8568 105.9365 109.1981 
80.0645 100.5335 119.7031 
109.5652 106.4945 93.5632 
81.9572 101.2361 84.1568 
115.7687 108.5109 82.7088 
81.9019 102.422 106.5689 
95.8236 81.3757 98.5987 
95.9237 86.5242 119.0699 
91.9891 107.8104 98.1935 
113.9317 96.1915 99.3825 
81.6621 87.4032 88.5241 
109.8319 81.0111 116.0603 
96.935 113.9342 119.7375 
112.0055 119.5627 99.3054 
113.7358 99.553 110.0097 
96.2099 100.6869 81.0602 
98.554 80.2758 97.7471 
116.7348 82.7515 100.0946 
81.7307 99.756 96.3516 
113.8182 80.6904 115.8976 
103.0491 104.0366 112.9878 
94.8929 105.1039 118.3294 
116.0828 90.7176 90.1945 
100.5131 90.1243 115.9918 
115.0875 110.8414 87.0132 
104.0927 99.6634 101.1433 
83.5046 88.9913 108.1471 
