I 150
J 15
bounds (0, 100)
cv 1.5
D 25
k 5
t 3
FLR 0.4
FCR 4
abounds (80, 120)

a 
96.0 91.0 89.0 
94.0 81.0 87.0 
86.0 65.0 82.0 
100.0 100.0 87.0 
78.0 80.0 88.0 
74.0 75.0 82.0 
88.0 88.0 86.0 
97.0 88.0 84.0 
74.0 68.0 73.0 
86.0 80.0 63.0 
93.0 87.0 96.0 
74.0 98.0 74.0 
72.0 88.0 93.0 
96.0 69.0 82.0 
94.0 76.0 98.0 
69.0 91.0 79.0 
88.0 76.0 87.0 
98.0 79.0 78.0 
77.0 92.0 86.0 
85.0 107.0 76.0 
78.0 92.0 99.0 
97.0 88.0 77.0 
99.0 75.0 104.0 
95.0 78.0 105.0 
64.0 73.0 100.0 
86.0 87.0 96.0 
81.0 91.0 72.0 
99.0 82.0 73.0 
95.0 82.0 80.0 
75.0 72.0 82.0 
87.0 81.0 83.0 
94.0 88.0 78.0 
65.0 90.0 72.0 
93.0 81.0 88.0 
90.0 92.0 78.0 
87.0 93.0 77.0 
85.0 99.0 83.0 
90.0 78.0 89.0 
78.0 84.0 81.0 
82.0 87.0 70.0 
74.0 83.0 83.0 
95.0 110.0 87.0 
89.0 87.0 91.0 
69.0 89.0 79.0 
91.0 87.0 78.0 
81.0 86.0 83.0 
81.0 90.0 75.0 
75.0 78.0 72.0 
78.0 84.0 87.0 
80.0 70.0 77.0 
70.0 93.0 97.0 
88.0 70.0 106.0 
121.0 94.0 77.0 
82.0 71.0 79.0 
90.0 82.0 78.0 
80.0 75.0 105.0 
72.0 85.0 75.0 
68.0 72.0 84.0 
91.0 73.0 98.0 
76.0 87.0 78.0 
83.0 91.0 100.0 
80.0 83.0 93.0 
81.0 87.0 79.0 
86.0 89.0 74.0 
84.0 87.0 80.0 
82.0 78.0 89.0 
90.0 80.0 76.0 
100.0 92.0 74.0 
91.0 90.0 93.0 
90.0 78.0 79.0 
76.0 90.0 68.0 
90.0 95.0 68.0 
79.0 65.0 84.0 
88.0 83.0 80.0 
88.0 85.0 78.0 
79.0 101.0 88.0 
98.0 75.0 89.0 
64.0 83.0 81.0 
84.0 87.0 78.0 
82.0 101.0 85.0 
87.0 84.0 79.0 
88.0 73.0 80.0 
93.0 73.0 81.0 
73.0 81.0 79.0 
96.0 86.0 90.0 
91.0 88.0 86.0 
82.0 73.0 97.0 
93.0 85.0 94.0 
85.0 70.0 71.0 
82.0 98.0 80.0 
77.0 75.0 99.0 
88.0 96.0 72.0 
104.0 84.0 93.0 
85.0 101.0 84.0 
78.0 92.0 84.0 
77.0 87.0 91.0 
