I 150
J 15
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.4
FCR 2
λbounds (80, 120)

λ 
93.8069 83.1587 81.8493 
94.1894 93.9286 114.6979 
104.1007 119.4398 106.1697 
113.0063 95.8929 81.0772 
80.4092 96.7637 87.7043 
102.3547 80.8526 108.31 
80.6038 102.307 105.5031 
116.16 95.5962 84.6029 
92.4911 80.77 84.4239 
89.744 86.5296 108.5809 
91.8636 84.9073 104.7795 
107.7913 107.1027 113.3979 
119.2827 81.9871 109.6661 
110.0208 80.0346 97.0238 
119.0778 97.2221 117.7021 
90.4263 115.2504 108.95 
106.5052 89.2958 113.7409 
86.0794 88.1382 81.0335 
105.518 84.9772 91.0483 
89.5939 119.7152 105.6587 
100.2783 92.9422 93.7351 
115.1114 91.7747 104.1073 
108.0173 99.03 116.1881 
105.9725 114.5517 88.0108 
114.7744 117.9963 83.9794 
99.5011 88.4201 90.3507 
104.0862 106.8966 109.7387 
99.6127 80.2319 92.5689 
95.8586 93.6146 119.9627 
102.0317 103.4908 96.5404 
110.2133 108.1211 107.3515 
108.1771 98.7752 85.4623 
96.1417 95.5801 110.818 
102.5274 91.1043 117.1229 
89.7184 119.4373 114.2734 
90.3744 89.3985 101.6266 
90.9136 95.541 112.3175 
91.1459 119.5925 114.0786 
95.8823 85.4332 101.8117 
116.2772 110.5236 108.9093 
107.716 83.7582 91.2627 
101.9987 108.3795 94.4743 
108.1139 108.5401 114.8614 
93.7749 110.7529 93.9589 
116.4913 111.0206 101.9443 
101.2445 109.1135 90.9068 
118.4034 107.2319 107.6787 
99.4697 104.5642 80.3724 
95.4172 98.9449 88.503 
84.2926 100.7067 89.8864 
97.5871 87.0685 115.7462 
88.3676 115.6689 92.9452 
110.7262 107.1207 113.1133 
108.1402 93.5939 108.2627 
92.5679 106.9316 81.1503 
81.0898 113.3259 101.3542 
99.0608 95.2377 95.7437 
109.947 98.402 94.4132 
86.2567 100.7401 111.4227 
117.491 93.704 112.8739 
105.1507 87.3183 97.9728 
95.7469 85.7774 87.5492 
90.1663 104.8193 116.2635 
93.672 117.1376 94.0532 
103.2549 94.0728 90.7811 
109.3497 88.1618 114.599 
104.144 94.1634 112.8943 
86.3368 81.0968 98.7189 
97.0377 84.8081 98.9945 
81.435 100.0523 117.905 
80.0152 117.6501 118.4883 
115.2976 109.0647 86.9788 
105.4505 90.9338 101.2406 
103.4532 119.6218 99.277 
94.2622 103.0854 119.2105 
92.8061 89.9867 97.3951 
87.3841 104.7186 84.1213 
101.597 117.458 108.3341 
94.4607 90.0223 118.8754 
83.8055 114.5512 103.4778 
80.8717 91.9396 102.2932 
114.6401 90.4558 106.0498 
108.2928 111.2979 82.2341 
105.5449 86.2543 91.3692 
115.6165 115.1294 98.7811 
112.3818 98.575 100.2911 
119.9008 113.9911 104.8033 
101.6473 96.2144 113.3994 
91.3695 81.3036 95.8921 
89.3431 103.255 118.2293 
98.1277 82.5344 115.0298 
110.9927 117.5816 113.6646 
101.5691 82.2507 100.004 
110.7469 93.2182 119.0844 
113.1673 85.858 91.4645 
95.9385 98.5137 97.625 
115.3464 97.1994 117.7215 
