I 250
J 25
bounds (0, 100)
cv 1.0
D 50
k 5
t 3
λbounds (80, 120)

λ 
99.7807 94.567 116.6071 
87.3785 85.5972 95.2297 
114.8551 93.1601 102.1894 
99.3908 100.8236 115.6655 
98.5341 109.0593 99.2455 
111.07 97.4905 81.0351 
106.923 86.2422 115.1719 
91.4223 100.5983 117.9309 
101.9453 106.6306 103.6061 
105.2709 80.8216 115.5653 
105.3841 95.7828 94.0187 
81.273 109.102 110.6618 
95.4851 82.9978 103.5688 
94.805 109.9348 97.988 
82.8543 106.6592 91.9231 
83.2646 92.4958 93.1692 
90.8649 94.3867 106.9231 
112.9447 115.7515 119.5032 
81.0873 94.2191 115.7087 
102.7464 117.6123 95.7335 
106.4259 100.1765 118.2187 
81.5784 103.9674 113.2898 
92.3024 106.1694 100.8276 
110.2778 95.1357 83.7599 
86.5585 104.5913 84.3926 
91.5899 113.8902 109.0266 
103.9483 105.1348 91.9839 
86.881 116.1374 114.0892 
95.6834 103.4658 93.7377 
85.5136 93.2668 105.6799 
104.3039 108.7054 107.1775 
113.7433 81.6886 80.7464 
88.4532 102.0794 98.0853 
101.7344 98.301 114.2636 
113.837 114.8518 92.3757 
82.0161 93.3726 109.1264 
111.9661 119.3452 85.9008 
95.2306 85.8099 102.5758 
94.872 105.7494 89.8567 
85.9306 107.715 116.0002 
94.7405 109.9537 93.658 
94.4966 95.5111 85.8792 
108.6745 100.2017 116.0986 
108.0705 93.9684 118.0972 
88.9981 90.8998 112.3578 
86.7325 107.5034 106.4766 
104.1857 108.7267 111.1245 
103.8544 108.7523 86.5751 
91.7631 85.4965 100.6084 
107.1508 108.6789 83.6582 
83.5881 109.4122 106.8319 
100.1149 104.2713 102.5447 
108.2378 106.1997 96.9959 
84.1959 88.2848 92.2404 
81.6423 114.2686 104.2772 
105.0846 84.9715 90.3257 
84.9139 108.7079 90.6624 
102.2711 82.6423 106.4468 
93.1611 116.7549 115.088 
87.6036 111.2798 98.9659 
90.6781 94.5498 100.5099 
83.1159 109.7694 113.823 
109.5436 115.9747 82.2656 
110.6682 103.723 95.4511 
93.238 108.3352 83.9316 
83.4524 90.2053 80.3059 
90.9224 86.6368 94.2146 
82.0049 97.7195 89.2391 
102.6296 119.8615 87.5918 
107.4677 91.5707 103.1127 
109.9943 111.648 114.2845 
81.8421 112.9101 118.9604 
89.4886 104.9106 87.6501 
101.1167 107.2032 82.4174 
83.5681 90.6325 96.9346 
106.5599 118.2782 102.0272 
115.7089 95.8521 111.8509 
115.8465 95.9539 119.7687 
119.6198 100.1355 83.8285 
101.3394 114.5776 114.6329 
100.4158 116.1893 112.8458 
109.7023 116.6145 108.7636 
118.9809 96.3571 89.5046 
100.6245 103.9374 94.7528 
95.0688 91.4007 118.907 
97.154 86.899 92.4758 
111.0728 117.6523 100.7217 
90.1729 85.3568 100.8387 
106.0778 109.4898 94.6744 
115.6373 93.9542 107.327 
87.5261 102.4839 105.0332 
105.345 86.746 107.4078 
91.2937 92.3294 94.3522 
109.5239 90.003 113.4517 
80.3578 90.0657 106.2088 
86.5954 108.5017 108.8601 
87.1217 96.7019 83.7023 
92.0696 85.1573 109.321 
118.1432 89.9415 97.4639 
103.2296 106.7856 103.535 
84.5246 96.9695 116.2774 
80.9472 111.8859 117.9026 
85.5961 81.5926 83.6882 
101.0153 113.2547 116.1549 
114.8947 82.7393 118.9172 
94.681 91.7408 83.9645 
87.8276 83.2689 108.2293 
113.3133 100.465 107.2438 
90.4447 104.3829 85.1781 
86.677 117.5644 115.4287 
107.6288 113.9077 117.3013 
83.0244 96.9361 117.3411 
119.8369 113.3757 90.9887 
80.8894 81.458 117.4817 
95.806 109.9817 111.8598 
112.3548 93.4475 110.7201 
96.7732 118.3798 85.5273 
109.7459 88.9679 95.3071 
105.261 111.4446 107.8867 
102.3505 99.3521 102.0947 
99.0386 99.7201 81.9894 
108.9947 113.5888 115.8633 
116.5193 106.4554 83.0051 
102.9223 98.6616 105.6576 
108.8623 100.023 99.2537 
98.661 81.1111 104.7136 
105.7616 115.2901 117.3772 
97.3214 96.0203 107.0203 
104.7072 105.7371 85.6143 
111.772 89.1035 93.73 
116.6772 93.2235 88.2022 
86.2364 102.1717 115.7547 
92.8482 89.0514 114.3691 
87.9844 101.8423 109.165 
87.4342 86.0062 86.0925 
118.8717 88.6436 110.8107 
91.4069 80.9271 96.2456 
97.827 102.7823 98.7787 
108.2823 84.8674 97.6188 
96.6983 112.9439 101.4795 
118.3541 84.8302 119.8635 
84.3573 87.5062 104.8172 
102.7858 109.0658 98.8252 
99.9535 105.8053 99.3369 
92.8315 119.2131 83.5395 
116.7306 85.7477 110.893 
87.2722 83.9385 110.814 
90.3214 81.3815 116.0251 
117.9467 113.3287 99.0047 
110.1975 108.0725 83.5415 
104.9248 103.3333 100.5624 
109.4172 80.4595 97.1142 
93.6194 119.3743 119.3756 
101.6855 115.5705 85.6348 
106.8042 112.0372 82.4117 
115.3599 85.1119 89.0581 
107.8427 106.1544 102.9661 
95.1599 110.2715 94.7239 
104.917 96.2675 98.0822 
103.3804 102.4 107.5813 
107.0993 104.2027 97.8463 
91.9431 109.3124 108.4076 
80.0237 93.6743 85.3553 
99.7624 107.0574 116.7979 
92.588 104.082 116.9737 
94.5135 98.0707 97.6759 
92.8976 86.8121 95.304 
99.7966 105.1374 95.2886 
85.4798 96.0235 100.897 
114.7748 116.0489 102.6199 
106.5368 106.2013 104.5652 
113.606 119.4397 81.4307 
116.5878 92.6666 88.3507 
102.6003 107.7174 107.1938 
82.4001 80.8235 119.4048 
89.4674 118.9855 115.2306 
81.0732 107.0623 83.7329 
102.9681 95.3601 113.5199 
87.8674 119.4785 94.4345 
110.0569 114.1656 114.5655 
