I 200
J 20
bounds (0, 100)
cv 1.0
D 100
k 5
t 3
λbounds (80, 120)

λ 
108.1261 88.8425 109.4228 
80.03 116.445 100.0383 
82.2526 96.1207 88.3149 
101.5074 115.4674 118.527 
82.1192 103.5622 107.3703 
106.1877 84.5288 81.0117 
118.0487 106.0831 81.8523 
88.5837 82.5005 97.3002 
88.2095 108.8968 95.8666 
86.9517 83.2498 98.5283 
91.7803 106.8044 96.0 
82.7428 115.2592 104.1008 
117.0591 86.7253 115.4473 
115.2288 93.4556 98.9449 
94.7698 108.6614 110.9518 
103.5588 106.7278 110.4845 
109.5932 89.7035 111.7448 
98.4847 102.098 94.3298 
97.6429 119.2598 94.5622 
100.1435 101.6649 91.4101 
88.555 115.8816 92.9818 
86.2346 106.6251 111.4915 
107.1622 114.039 97.4237 
96.2731 84.0616 118.6039 
85.7371 98.3228 86.8742 
92.3339 109.0861 92.2601 
118.078 83.4926 118.5737 
99.0402 116.454 119.7765 
95.4866 112.7384 99.955 
117.6987 93.479 104.1318 
87.9137 117.9268 110.0319 
98.8088 115.6198 95.1919 
111.4698 112.9734 111.2101 
85.1596 104.8985 109.3735 
113.0339 109.7095 114.9078 
93.5184 80.4055 82.1055 
113.6994 88.8 101.3495 
83.0794 113.8692 85.2311 
89.547 118.5831 81.122 
114.9887 111.3272 114.0765 
90.3676 87.068 105.91 
104.9753 114.7838 82.0851 
86.4276 119.1 110.3093 
113.5441 95.0828 83.6053 
112.624 114.6963 99.4496 
91.3639 85.6321 116.0438 
84.1808 84.2105 82.4799 
94.5021 105.7026 110.2087 
81.6568 89.0457 94.4192 
92.5223 110.5817 98.5816 
117.2573 88.2397 104.3143 
103.6421 93.1192 81.5585 
85.7451 101.9097 84.7457 
82.3433 86.3255 118.4243 
86.2138 82.192 113.6847 
117.1505 106.6305 88.8966 
106.7782 99.9849 115.5723 
91.6649 95.0379 92.8581 
82.855 112.7226 98.0543 
100.1071 86.2517 85.1835 
86.9698 102.016 105.4646 
99.5005 94.0497 83.6562 
115.3382 110.8828 113.9075 
96.2468 100.6155 104.493 
91.724 111.599 111.4543 
91.4938 105.8661 104.6152 
106.6725 86.9811 102.1428 
103.2651 116.6245 80.3264 
115.0968 110.6467 103.2058 
87.5695 96.0574 91.8163 
108.2325 111.3125 107.7109 
101.5283 98.9605 90.5998 
117.0772 110.9378 106.6479 
102.3074 88.8821 95.5431 
100.2605 102.852 110.8742 
106.2768 89.2824 115.0757 
80.5538 82.6332 81.2651 
81.2735 100.559 101.4383 
109.0072 108.9422 111.1637 
96.0827 81.2321 84.8367 
104.8454 81.1598 84.7073 
105.2007 119.7227 88.894 
102.9121 107.6209 91.934 
91.9693 92.8304 89.0569 
114.8709 88.5382 98.9033 
81.9535 93.6555 81.0516 
109.1857 109.6559 92.8056 
88.4242 96.4196 81.4316 
103.4545 119.2956 86.8975 
104.0992 117.088 118.4447 
116.6775 94.1936 92.5482 
82.888 108.2117 114.7386 
81.275 81.8488 85.697 
93.3466 116.025 82.2821 
109.0973 108.9864 88.5756 
80.2623 89.3367 96.4876 
80.7701 104.7655 103.2018 
82.6633 117.8292 80.9625 
113.0646 97.877 101.4477 
108.8579 95.2882 90.4868 
105.2076 99.1727 109.3827 
115.7666 99.3052 117.4372 
108.5402 92.6317 116.7882 
97.0269 100.7206 100.188 
81.6435 117.6636 86.4596 
80.1306 86.7796 82.2809 
94.2823 94.8383 107.0669 
81.732 99.017 84.3302 
102.4477 109.3127 93.4397 
108.4282 80.4029 88.4902 
109.7266 112.8467 100.6768 
97.4515 96.8189 90.6629 
85.7521 109.6968 104.9905 
82.127 111.2698 85.4145 
113.7198 95.2935 81.7356 
95.1719 105.0693 103.601 
80.4036 116.0552 81.154 
90.7902 85.9411 114.9063 
109.9982 114.5432 97.6806 
90.9458 114.9203 90.4711 
87.0333 117.8691 80.6619 
103.3363 116.706 102.2247 
84.2466 92.9835 82.7176 
94.322 104.9659 113.5864 
117.1551 97.3147 100.1022 
113.7085 116.9136 94.3403 
85.6889 91.0725 102.3554 
118.8412 101.6923 106.4206 
106.9949 82.9465 90.5867 
81.1087 112.2325 83.3955 
84.8014 83.1518 87.7397 
95.3562 112.6514 98.2061 
105.7301 96.0447 103.7986 
96.3494 107.1731 86.8459 
90.1148 112.8554 99.1823 
110.7222 81.6953 80.4048 
113.8871 97.9942 116.9506 
86.8013 112.9618 96.4312 
119.8114 108.0655 118.0998 
105.8692 89.651 108.2903 
103.0633 100.871 108.7261 
101.7669 85.5754 87.4844 
92.6835 88.7167 92.3674 
115.0795 109.1958 87.0781 
96.9328 98.0205 95.7833 
98.721 105.4705 115.4198 
99.4745 101.9386 100.7099 
82.3471 94.2296 108.8363 
91.3591 90.325 99.4677 
109.0498 118.47 83.8199 
84.4048 88.428 93.9288 
93.8976 111.7339 114.9302 
100.9813 96.7222 93.3428 
118.2874 105.259 88.5579 
101.8702 102.5207 91.0422 
101.3943 116.1495 98.4733 
91.2455 115.1449 115.875 
94.1996 114.3634 114.2418 
94.2616 107.9794 88.4641 
111.6564 116.3514 114.8544 
119.5577 100.1511 85.2933 
80.7426 98.5408 111.8535 
92.5869 112.7886 95.8855 
106.8027 111.3745 98.6157 
91.7908 89.3528 107.1603 
87.201 115.128 84.4165 
88.204 101.2248 105.2193 
106.8056 90.8913 111.3935 
115.3074 102.4492 87.3448 
80.3898 109.9002 97.0592 
117.5359 82.9765 116.9924 
92.8099 117.8796 94.5244 
87.4938 92.5134 100.4785 
116.5437 109.8073 101.1954 
104.0597 113.2108 106.8668 
87.3003 111.4196 104.8164 
87.9733 83.1549 102.6579 
115.8895 99.413 98.0675 
83.4223 94.1229 108.3687 
80.7502 102.1492 110.1621 
82.4701 89.872 91.0575 
