I 250
J 25
bounds (0, 100)
cv 1.0
D 10
k 5
t 3
FLR 0.8
FCR 10
abounds (80, 120)

a 
92.0 86.0 75.0 
78.0 78.0 109.0 
83.0 78.0 69.0 
87.0 82.0 104.0 
100.0 99.0 78.0 
90.0 90.0 93.0 
73.0 112.0 90.0 
85.0 88.0 82.0 
82.0 76.0 82.0 
110.0 91.0 92.0 
95.0 74.0 90.0 
93.0 75.0 88.0 
96.0 81.0 74.0 
84.0 89.0 83.0 
91.0 93.0 87.0 
78.0 78.0 96.0 
89.0 84.0 110.0 
81.0 93.0 83.0 
88.0 91.0 85.0 
100.0 88.0 85.0 
80.0 76.0 83.0 
75.0 88.0 75.0 
78.0 87.0 88.0 
86.0 88.0 82.0 
90.0 102.0 92.0 
99.0 93.0 72.0 
73.0 91.0 89.0 
68.0 87.0 89.0 
88.0 89.0 77.0 
88.0 82.0 87.0 
91.0 70.0 96.0 
85.0 82.0 86.0 
87.0 89.0 87.0 
74.0 84.0 83.0 
108.0 104.0 89.0 
85.0 95.0 74.0 
97.0 88.0 88.0 
80.0 68.0 69.0 
80.0 103.0 84.0 
94.0 88.0 63.0 
71.0 106.0 102.0 
88.0 91.0 83.0 
93.0 76.0 102.0 
99.0 90.0 89.0 
70.0 69.0 90.0 
70.0 77.0 77.0 
83.0 78.0 60.0 
75.0 75.0 84.0 
99.0 97.0 77.0 
92.0 84.0 85.0 
107.0 93.0 81.0 
95.0 87.0 79.0 
87.0 98.0 98.0 
79.0 89.0 87.0 
85.0 87.0 85.0 
102.0 74.0 67.0 
83.0 103.0 71.0 
87.0 84.0 89.0 
76.0 82.0 66.0 
78.0 73.0 87.0 
69.0 95.0 89.0 
91.0 78.0 107.0 
83.0 101.0 96.0 
84.0 98.0 77.0 
90.0 88.0 86.0 
81.0 96.0 85.0 
73.0 93.0 72.0 
75.0 89.0 84.0 
78.0 103.0 91.0 
89.0 76.0 82.0 
72.0 64.0 106.0 
80.0 79.0 92.0 
83.0 91.0 91.0 
77.0 84.0 88.0 
85.0 95.0 75.0 
79.0 76.0 65.0 
80.0 90.0 84.0 
87.0 76.0 86.0 
73.0 87.0 89.0 
73.0 66.0 82.0 
77.0 95.0 92.0 
89.0 78.0 82.0 
115.0 91.0 82.0 
76.0 89.0 94.0 
73.0 78.0 72.0 
71.0 82.0 92.0 
93.0 84.0 92.0 
85.0 98.0 70.0 
80.0 91.0 78.0 
85.0 81.0 81.0 
71.0 96.0 76.0 
67.0 91.0 65.0 
80.0 86.0 86.0 
79.0 84.0 76.0 
78.0 95.0 89.0 
98.0 107.0 98.0 
76.0 69.0 90.0 
89.0 73.0 88.0 
91.0 91.0 100.0 
78.0 94.0 77.0 
100.0 88.0 97.0 
83.0 91.0 89.0 
72.0 70.0 98.0 
73.0 82.0 88.0 
91.0 67.0 82.0 
89.0 74.0 87.0 
85.0 90.0 94.0 
80.0 105.0 85.0 
85.0 89.0 90.0 
80.0 93.0 99.0 
72.0 82.0 76.0 
85.0 93.0 65.0 
85.0 91.0 90.0 
81.0 68.0 83.0 
94.0 89.0 90.0 
85.0 84.0 103.0 
76.0 79.0 79.0 
88.0 73.0 99.0 
87.0 99.0 86.0 
92.0 87.0 72.0 
88.0 83.0 74.0 
76.0 88.0 90.0 
95.0 82.0 74.0 
83.0 97.0 85.0 
72.0 91.0 77.0 
86.0 98.0 101.0 
94.0 86.0 85.0 
81.0 102.0 95.0 
72.0 75.0 98.0 
83.0 90.0 84.0 
80.0 91.0 77.0 
104.0 95.0 86.0 
86.0 87.0 73.0 
95.0 71.0 94.0 
87.0 84.0 90.0 
79.0 85.0 81.0 
84.0 76.0 85.0 
75.0 84.0 90.0 
81.0 90.0 71.0 
94.0 83.0 86.0 
84.0 97.0 102.0 
81.0 97.0 88.0 
101.0 75.0 79.0 
89.0 83.0 82.0 
86.0 84.0 78.0 
90.0 99.0 90.0 
98.0 89.0 91.0 
71.0 78.0 93.0 
96.0 90.0 77.0 
89.0 80.0 94.0 
99.0 81.0 86.0 
76.0 96.0 89.0 
68.0 93.0 89.0 
104.0 74.0 88.0 
76.0 72.0 92.0 
88.0 79.0 86.0 
80.0 87.0 77.0 
99.0 89.0 82.0 
81.0 82.0 86.0 
78.0 82.0 100.0 
75.0 99.0 74.0 
97.0 76.0 103.0 
90.0 96.0 81.0 
96.0 78.0 79.0 
86.0 83.0 100.0 
100.0 78.0 72.0 
82.0 92.0 81.0 
91.0 77.0 87.0 
96.0 99.0 87.0 
94.0 78.0 93.0 
85.0 79.0 81.0 
81.0 90.0 83.0 
80.0 78.0 82.0 
90.0 98.0 80.0 
87.0 95.0 98.0 
77.0 80.0 80.0 
91.0 66.0 101.0 
72.0 87.0 76.0 
81.0 91.0 87.0 
86.0 81.0 80.0 
88.0 87.0 79.0 
73.0 96.0 70.0 
63.0 84.0 81.0 
71.0 100.0 92.0 
79.0 95.0 84.0 
104.0 95.0 90.0 
79.0 84.0 77.0 
82.0 87.0 91.0 
88.0 85.0 102.0 
94.0 72.0 78.0 
84.0 83.0 93.0 
93.0 86.0 80.0 
89.0 80.0 78.0 
97.0 89.0 78.0 
91.0 100.0 87.0 
77.0 108.0 75.0 
97.0 72.0 74.0 
83.0 85.0 81.0 
73.0 80.0 82.0 
94.0 90.0 87.0 
99.0 81.0 95.0 
99.0 100.0 84.0 
81.0 82.0 95.0 
105.0 88.0 95.0 
88.0 94.0 77.0 
76.0 80.0 102.0 
81.0 85.0 85.0 
88.0 83.0 75.0 
85.0 78.0 93.0 
84.0 75.0 91.0 
90.0 74.0 80.0 
93.0 96.0 99.0 
80.0 102.0 81.0 
88.0 79.0 91.0 
87.0 94.0 83.0 
97.0 87.0 78.0 
79.0 80.0 91.0 
