I 200
J 20
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.4
FCR 4
abounds (80, 120)

a 
90.0 75.0 73.0 
104.0 87.0 88.0 
107.0 87.0 84.0 
77.0 95.0 72.0 
84.0 87.0 84.0 
74.0 77.0 99.0 
82.0 80.0 86.0 
76.0 86.0 89.0 
89.0 89.0 92.0 
84.0 91.0 79.0 
90.0 95.0 82.0 
89.0 84.0 91.0 
83.0 101.0 96.0 
88.0 96.0 99.0 
80.0 72.0 82.0 
84.0 88.0 82.0 
77.0 75.0 97.0 
90.0 77.0 78.0 
90.0 94.0 95.0 
96.0 86.0 100.0 
97.0 89.0 79.0 
102.0 73.0 105.0 
89.0 88.0 98.0 
86.0 93.0 92.0 
88.0 97.0 85.0 
88.0 93.0 76.0 
94.0 98.0 87.0 
86.0 90.0 91.0 
96.0 90.0 70.0 
89.0 77.0 78.0 
70.0 85.0 77.0 
97.0 84.0 77.0 
85.0 82.0 89.0 
78.0 75.0 91.0 
83.0 97.0 95.0 
94.0 79.0 74.0 
99.0 69.0 98.0 
77.0 71.0 101.0 
82.0 95.0 71.0 
80.0 88.0 84.0 
88.0 74.0 76.0 
102.0 70.0 72.0 
98.0 103.0 79.0 
98.0 77.0 92.0 
79.0 84.0 93.0 
91.0 83.0 83.0 
92.0 88.0 95.0 
91.0 68.0 71.0 
86.0 80.0 100.0 
81.0 86.0 97.0 
80.0 77.0 96.0 
78.0 76.0 80.0 
77.0 78.0 86.0 
86.0 69.0 76.0 
88.0 88.0 89.0 
81.0 69.0 86.0 
98.0 90.0 83.0 
93.0 89.0 69.0 
88.0 88.0 87.0 
89.0 85.0 78.0 
90.0 77.0 78.0 
83.0 97.0 111.0 
97.0 88.0 106.0 
76.0 84.0 87.0 
75.0 82.0 107.0 
94.0 95.0 89.0 
87.0 83.0 90.0 
99.0 84.0 95.0 
94.0 91.0 92.0 
81.0 78.0 80.0 
89.0 98.0 102.0 
58.0 112.0 77.0 
87.0 69.0 96.0 
94.0 73.0 92.0 
83.0 88.0 75.0 
77.0 93.0 94.0 
79.0 81.0 80.0 
94.0 88.0 77.0 
75.0 101.0 72.0 
83.0 76.0 88.0 
92.0 85.0 85.0 
74.0 87.0 86.0 
80.0 111.0 92.0 
65.0 80.0 77.0 
93.0 90.0 80.0 
90.0 81.0 64.0 
100.0 85.0 100.0 
96.0 100.0 90.0 
98.0 95.0 93.0 
101.0 77.0 72.0 
81.0 87.0 85.0 
89.0 80.0 78.0 
84.0 86.0 87.0 
97.0 83.0 100.0 
91.0 90.0 78.0 
87.0 76.0 104.0 
83.0 85.0 91.0 
99.0 94.0 86.0 
68.0 70.0 83.0 
77.0 79.0 92.0 
74.0 99.0 96.0 
103.0 95.0 73.0 
90.0 60.0 74.0 
78.0 79.0 101.0 
89.0 90.0 101.0 
87.0 75.0 93.0 
83.0 100.0 93.0 
83.0 98.0 86.0 
83.0 81.0 92.0 
82.0 86.0 94.0 
86.0 79.0 64.0 
84.0 107.0 87.0 
96.0 76.0 95.0 
81.0 94.0 105.0 
75.0 98.0 91.0 
77.0 69.0 80.0 
85.0 94.0 96.0 
