I 150
J 15
bounds (0, 100)
cv 1.0
D 10
k 5
t 3
λbounds (80, 120)

λ 
92.8895 110.2146 116.2746 
114.3653 91.1673 107.9992 
87.7986 93.652 88.9548 
84.9276 92.083 90.3406 
102.1172 114.2199 106.5411 
84.7427 116.6317 106.4667 
96.6258 109.2676 103.0463 
90.7095 105.314 85.5476 
111.1392 80.6738 103.7654 
100.3836 116.6426 92.0375 
116.6797 113.0452 107.2203 
97.6621 82.146 118.3435 
83.7604 117.1061 94.8008 
107.9768 118.4559 81.726 
110.4169 98.8848 118.1875 
82.2223 108.826 91.5213 
92.6698 83.9526 102.9788 
108.211 87.5491 112.8284 
113.9356 91.6445 86.3038 
96.5155 86.4579 106.539 
91.6276 96.4473 117.8263 
97.9232 89.9686 87.867 
100.4626 87.4037 104.0078 
106.9464 97.4175 82.4734 
87.1026 107.4365 82.2415 
90.9427 95.3102 85.7041 
115.7675 107.1559 93.3755 
80.3535 85.2637 91.3163 
90.9443 83.066 114.7142 
88.8243 96.5461 118.5104 
93.7569 90.6186 109.2025 
82.9293 118.2653 87.2295 
117.5398 94.6875 102.1609 
82.0765 116.5225 91.9929 
101.2743 105.921 103.9792 
97.2529 100.5664 117.6128 
114.5673 119.4537 91.9238 
112.2646 92.0027 102.5985 
91.5065 104.4675 103.345 
96.0212 85.6379 114.7283 
89.6569 84.3493 113.4856 
119.7471 105.0066 115.8488 
81.9544 104.5435 98.3413 
88.7935 97.0352 115.3307 
118.6805 117.1791 81.4878 
117.8557 111.3834 112.0936 
99.0799 92.5007 116.4104 
93.9154 81.1056 105.4126 
108.4104 119.0148 110.4344 
89.569 99.9513 102.7933 
89.8522 109.5678 109.785 
105.9203 88.8555 103.357 
102.999 97.9338 98.2549 
102.6982 110.5397 102.4845 
110.5065 111.1299 101.3376 
86.5517 86.7692 95.5297 
113.452 107.4142 81.7924 
90.5329 106.7153 105.8356 
111.4729 89.832 110.4243 
110.3123 95.3471 117.7682 
81.1224 93.2542 82.4254 
99.2327 98.0768 93.3266 
99.9129 92.5686 116.2167 
102.2743 111.469 108.7145 
87.3388 109.7281 117.6473 
83.8539 84.4665 96.5383 
113.8197 80.5785 100.7385 
92.1776 104.0141 83.2497 
113.5151 105.5974 83.7113 
99.4536 82.5115 101.2177 
93.4065 93.3124 80.5212 
116.5851 118.6343 93.6186 
115.7973 97.2391 114.4104 
96.1877 119.749 83.9775 
114.539 86.6695 81.0033 
117.3417 116.9318 86.473 
108.3029 110.5157 115.2782 
115.9573 95.8957 111.3289 
109.388 108.0384 108.8057 
119.6514 114.7073 84.8102 
112.2637 92.7135 109.9988 
95.0362 107.1468 91.9916 
96.6149 104.8711 80.9293 
118.9049 80.7331 116.8149 
112.1921 90.7603 98.1971 
110.9109 93.9752 97.3245 
91.0767 92.0704 96.3833 
92.5292 93.6934 82.7665 
99.5955 81.7762 113.225 
107.6175 94.3391 81.9089 
101.8843 90.8083 116.2119 
104.2489 89.0996 96.193 
109.0991 83.4392 102.0308 
114.126 113.1102 85.808 
112.4724 101.6866 99.927 
110.3799 114.0917 84.5012 
85.9688 118.9854 98.8709 
90.8697 94.6129 93.026 
86.235 84.6057 103.406 
80.9406 104.6354 99.246 
95.1501 112.3326 111.787 
81.7116 97.1769 113.6135 
110.5695 112.7794 86.2466 
96.0833 110.8517 81.4614 
118.6216 99.4122 86.7818 
105.9353 115.8239 108.8994 
85.947 116.7212 80.3299 
96.0113 80.9227 81.6052 
93.6622 84.3768 94.2803 
109.8919 83.7298 91.9025 
90.8755 109.647 81.2025 
114.6482 98.0433 85.889 
93.4757 81.1724 97.4944 
83.7485 112.2124 103.5022 
80.1666 80.8954 95.3571 
108.0936 92.7909 117.6973 
116.5935 115.5111 105.3481 
81.0318 101.3391 96.3603 
118.1468 100.1237 90.5294 
83.203 108.8244 113.8594 
82.141 119.8706 113.7208 
87.0745 85.3945 107.9845 
119.6138 115.0354 87.9287 
97.6871 111.7166 119.1293 
108.2259 97.0036 116.2061 
93.1258 102.69 106.086 
90.7457 95.1771 85.3831 
112.1463 85.5916 100.2709 
117.6801 108.9194 111.9679 
103.5201 81.575 117.8149 
87.6555 81.5639 80.3394 
114.4622 99.0659 95.2249 
119.6254 98.0859 115.7482 
84.4963 101.4737 81.828 
95.4624 118.388 97.787 
95.0309 98.4552 94.8363 
97.7742 105.8444 95.5052 
87.0151 112.2839 80.1277 
89.3923 94.7264 114.9971 
105.6494 93.4707 91.293 
95.2233 81.0432 109.1754 
110.0683 99.5231 101.3918 
94.7263 82.5755 88.5341 
97.0946 86.2524 97.9193 
85.1612 97.1393 80.0935 
93.1968 107.3977 94.0464 
107.6475 82.2472 113.7234 
82.3626 101.9209 98.9825 
90.523 113.4812 95.3955 
118.5319 91.0519 82.191 

Icoords
94.5124 9.6289
86.6457 48.1469
61.2063 94.9339
12.8504 80.3049
83.3715 47.9002
80.1358 73.9576
19.4349 66.0059
1.034 58.7451
23.8562 3.5117
27.3444 85.8875
59.6095 9.8839
63.9752 57.4858
4.4214 55.5694
74.5947 74.637
23.2319 56.1198
97.6648 44.1467
18.3146 32.1806
97.9629 69.8324
24.0861 68.6706
72.2883 45.75
39.6812 65.6866
53.3808 3.988
75.1298 2.46
55.4793 89.2967
94.608 52.2838
19.5311 65.3559
14.6668 98.9409
1.0353 79.6251
69.8513 59.9974
26.8914 74.2549
36.864 74.4332
9.8852 19.6173
35.8033 61.3823
61.9517 22.5115
69.6785 57.7312
56.6305 3.0777
40.1047 24.452
25.9206 62.7123
84.5858 51.6932
98.7526 34.6344
27.9589 80.9358
62.89 70.7915
50.3237 30.8727
77.0317 2.8889
40.6681 55.9742
46.5125 72.782
12.104 57.0766
86.9802 22.1333
70.1953 56.9208
