I 250
J 25
bounds (0, 100)
cv 0.5
D 1
k 5
t 3
FLR 0.6
FCR 4
abounds (80, 120)

a 
91.0 92.0 88.0 
88.0 88.0 89.0 
83.0 86.0 76.0 
94.0 87.0 101.0 
70.0 77.0 94.0 
95.0 88.0 95.0 
102.0 83.0 102.0 
86.0 80.0 88.0 
88.0 84.0 101.0 
88.0 90.0 95.0 
79.0 88.0 88.0 
87.0 86.0 84.0 
83.0 90.0 99.0 
83.0 80.0 75.0 
87.0 93.0 94.0 
86.0 81.0 89.0 
84.0 82.0 83.0 
96.0 92.0 70.0 
80.0 98.0 79.0 
104.0 83.0 79.0 
111.0 101.0 88.0 
80.0 96.0 101.0 
84.0 98.0 89.0 
71.0 86.0 102.0 
90.0 89.0 77.0 
98.0 84.0 105.0 
86.0 90.0 85.0 
78.0 85.0 85.0 
78.0 98.0 84.0 
83.0 96.0 82.0 
82.0 83.0 106.0 
84.0 99.0 101.0 
89.0 92.0 86.0 
89.0 86.0 104.0 
81.0 88.0 81.0 
108.0 82.0 89.0 
88.0 92.0 82.0 
84.0 77.0 89.0 
92.0 89.0 68.0 
94.0 59.0 77.0 
79.0 82.0 84.0 
95.0 87.0 93.0 
90.0 85.0 89.0 
103.0 120.0 88.0 
86.0 104.0 67.0 
83.0 83.0 91.0 
95.0 83.0 90.0 
102.0 82.0 74.0 
76.0 90.0 91.0 
88.0 90.0 78.0 
80.0 105.0 87.0 
94.0 92.0 111.0 
87.0 95.0 73.0 
79.0 81.0 87.0 
99.0 94.0 100.0 
93.0 88.0 93.0 
80.0 103.0 72.0 
83.0 90.0 100.0 
101.0 92.0 79.0 
105.0 94.0 88.0 
86.0 89.0 82.0 
74.0 87.0 95.0 
91.0 104.0 96.0 
96.0 78.0 90.0 
113.0 107.0 97.0 
96.0 87.0 75.0 
99.0 92.0 93.0 
82.0 113.0 94.0 
101.0 78.0 95.0 
96.0 87.0 81.0 
88.0 75.0 78.0 
83.0 86.0 93.0 
91.0 94.0 91.0 
97.0 83.0 89.0 
87.0 90.0 80.0 
93.0 103.0 87.0 
89.0 97.0 96.0 
83.0 87.0 72.0 
78.0 95.0 102.0 
80.0 108.0 93.0 
77.0 92.0 93.0 
88.0 91.0 86.0 
95.0 72.0 80.0 
84.0 94.0 105.0 
81.0 89.0 91.0 
91.0 92.0 90.0 
106.0 85.0 92.0 
94.0 86.0 74.0 
79.0 91.0 112.0 
82.0 85.0 90.0 
99.0 90.0 78.0 
101.0 96.0 84.0 
85.0 111.0 85.0 
75.0 83.0 101.0 
107.0 81.0 105.0 
97.0 85.0 69.0 
78.0 70.0 77.0 
82.0 88.0 86.0 
96.0 104.0 100.0 
86.0 107.0 85.0 
86.0 87.0 105.0 
86.0 86.0 110.0 
93.0 106.0 92.0 
94.0 97.0 94.0 
96.0 85.0 90.0 
88.0 103.0 97.0 
86.0 85.0 73.0 
72.0 77.0 88.0 
83.0 95.0 85.0 
96.0 80.0 78.0 
85.0 97.0 93.0 
88.0 99.0 89.0 
96.0 84.0 87.0 
98.0 103.0 90.0 
103.0 85.0 91.0 
105.0 87.0 93.0 
92.0 78.0 86.0 
