I 200
J 20
bounds (0, 100)
cv 0.5
D 1
k 5
t 3
λbounds (80, 120)

λ 
94.0294 83.6778 107.9558 
84.2843 94.611 94.4054 
90.4651 97.2449 117.4845 
81.6463 114.6247 87.1805 
83.6268 107.5412 84.7828 
98.4111 92.4821 82.7683 
117.9683 103.6998 99.8498 
103.6802 101.4185 100.5222 
101.3162 82.6111 88.5363 
86.6556 99.3127 93.8384 
89.6587 81.9665 88.659 
98.4551 95.113 94.8662 
98.7503 103.704 117.9281 
91.0197 112.6603 116.651 
85.6411 108.772 100.3291 
103.5088 105.4477 88.4437 
118.583 97.681 101.5798 
82.9519 91.7678 107.0959 
93.8998 93.9633 116.3181 
80.1613 92.8829 92.9728 
106.2615 99.109 91.8362 
107.9551 81.7554 89.3055 
115.7312 86.8161 86.5841 
98.9469 102.0291 88.1932 
87.5069 98.8531 87.3512 
104.1267 85.503 81.2378 
87.3981 104.7035 94.3733 
102.5789 105.9758 92.9356 
84.367 92.0079 87.9337 
113.2001 109.5772 116.3004 
106.6969 84.8254 91.7523 
80.0533 83.5465 119.3263 
101.3278 107.5813 96.2445 
114.4683 96.6331 82.382 
101.7463 82.0274 81.5001 
94.3482 111.2325 87.6729 
97.6085 91.4585 81.9533 
102.274 111.9991 104.455 
88.7111 89.5989 108.478 
92.0542 80.7156 111.4741 
111.9304 81.9852 84.8026 
92.2629 83.102 93.0531 
102.8895 95.9217 103.3302 
93.6319 100.0727 97.8823 
116.33 118.9231 85.6134 
101.7234 85.2003 92.6505 
92.0296 86.7758 96.3505 
104.3372 84.3851 105.3494 
90.527 98.7226 100.4313 
102.2972 112.0211 102.8699 
98.0696 91.9527 87.5239 
81.6647 101.2527 104.2201 
97.4867 84.3785 93.8624 
93.1335 110.4312 94.9629 
100.9491 88.1085 89.3813 
88.9453 113.0048 82.25 
88.8282 109.1753 103.6066 
93.313 99.6265 113.8009 
118.2996 82.3706 94.4979 
91.3808 92.1438 97.0807 
103.4485 108.3631 115.1502 
95.7417 103.7225 98.4983 
99.7769 85.1321 103.3272 
106.7235 84.5548 114.9747 
92.0586 87.8052 84.4596 
96.036 113.3457 86.4769 
110.6016 103.3264 119.4462 
84.2347 96.9176 83.6685 
81.4373 104.0786 93.4583 
113.8229 114.8754 82.4724 
112.4737 93.7455 113.3487 
83.4756 109.3432 87.1922 
88.6449 95.9253 98.099 
118.2331 88.4089 91.8747 
119.1031 104.8318 100.957 
116.4093 103.2094 81.3515 
94.1275 84.1402 98.5406 
100.123 94.2745 97.2274 
96.657 102.3583 111.246 
101.1274 86.5297 94.4258 
82.2914 97.4968 85.3613 
85.7365 118.3406 113.7011 
107.4383 103.7668 84.221 
116.4354 105.3031 93.278 
107.5201 87.0867 101.9424 
103.3484 113.7181 86.5729 
90.3887 101.8736 104.4788 
113.8049 101.4191 118.5527 
110.9122 116.4991 104.9151 
92.5512 117.6273 111.7978 
118.5304 101.0252 99.3841 
103.8196 108.1693 86.0424 
98.7807 80.5057 87.8697 
101.0349 84.9001 107.86 
119.3365 85.8101 92.57 
101.543 96.2162 108.3999 
109.3348 99.9975 92.6354 
106.2175 118.2958 104.3926 
